ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1533,2020,2019全年,20'06/24,20'08/27,29.8,20'08/27,1,20'09/18,,,,,0.5,0,0.5,0,0,0,0.5
1,1533,2019,2018全年,19'06/12,19'08/26,36.85,19'08/27,2,19'09/19,,,,,0.8,0,0.8,0,0,0,0.8
2,1533,2018,2017全年,18'06/15,18'08/27,34.95,18'08/28,2,18'09/19,,,,,0.3,0,0.3,0,0,0,0.3
3,1533,2017,2016全年,17'06/14,17'08/24,37.55,17'08/24,1,17'09/19,,,,,0.2,0,0.2,0,0,0,0.2
4,1533,2016,2015全年,16'06/15,16'08/24,45.6,17'02/15,115,16'09/14,16'08/24,45.6,17'02/15,115,0.1,0,0.1,0.4,0,0.4,0.5
5,1533,2015,2014全年,15'06/12,15'08/25,34.15,15'08/27,3,15'09/18,,,,,0.5,0,0.5,0,0,0,0.5
6,1533,2014,2013全年,14'06/12,14'08/27,63.3,14'08/27,1,,,,,,1.5,0,1.5,0,0,0,1.5
7,1533,2013,2012全年,13'06/10,13'08/27,21.65,13'08/27,1,,,,,,0.3,0,0.3,0,0,0,0.3
8,1533,2012,2011全年,12'06/13,12'08/23,17.2,12'08/27,3,,,,,,0.4,0,0.4,0,0,0,0.4
9,1533,2011,2010全年,11'06/22,,,,,,,,,,0,0,0,0,0,0,0
10,1533,2010,2009全年,10'06/15,10'08/24,25.5,11'03/08,133,,,,,,0.5,0,0.5,0,0,0,0.5
11,1533,2009,2008全年,09'06/16,,,,,,,,,,0,0,0,0,0,0,0
12,1533,2008,2007全年,08'06/13,08'08/22,17.45,09'08/19,247,,,,,,1,0,1,0,0,0,1
13,1533,2007,2006全年,07'06/15,07'08/23,47.5,07'08/23,1,,,,,,1.2,0,1.2,0,0,0,1.2
14,1533,2006,2005全年,06'06/15,06'08/24,30.7,06'08/24,1,,,,,,0.5,0,0.5,0,0,0,0.5
15,1533,2005,2004全年,05'06/14,05'08/24,20.55,05'08/25,2,,,,,,0.6,0,0.6,0,0,0,0.6
16,1533,2004,2003全年,04'06/10,04'08/24,21.3,04'09/14,14,,04'08/24,21.3,04'09/14,14,1,0,1,0.5,0,0.5,1.5
17,1533,2003,2002全年,03'06/16,03'08/22,43.9,07'07/04,959,,03'08/22,43.9,07'07/04,959,2,0,2,0.5,0,0.5,2.5
18,1533,2002,2001全年,02'06/12,,,,,,,,,,1.8,0,1.8,1.2,0,1.2,3
19,1533,2001,2000全年,01'06/19,,,,,,,,,,1,0,1,1.8,0,1.8,2.8
20,1533,2000,1999全年,00'05/24,,,,,,00'06/26,,,,0,0,0,4,0,4,4
21,1533,1999,1998全年,99'06/24,,,,,,99'09/27,,,,0,0,0,2.64,0,2.64,2.64
22,1533,1998,1997全年,,,,,,,,,,,0,0,0,3,0.5,3.5,3.5
