ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1760,21Q1,24,85.6,85.6,73.3,77.2,-7.9,-9.28,14.5,29.4,1.2,23.3,0.97,+0.83,0,+0.02,+0.85,2.7,-0.98,5.08,+0.04,0.44,8.7
1,1760,20Q4,63,126,130.5,83.1,85.1,-38.9,-31.4,38.2,99.7,1.6,103,1.6,+1.18,-2.19,-0.07,-1.09,2.2,-1.89,6.15,-0.81,0.41,6.6
2,1760,20Q3,66,133,147,103.5,124,-7.5,-5.7,33.1,450,6.8,576,8.7,-2.44,+1.36,+0.06,-1.02,2.6,+0.38,8.04,+0.92,1.22,15.2
3,1760,20Q2,60,72.9,181,68.6,131.5,+58.5,+80.1,154,945,15.7,1333,22.2,-0.57,+0.83,+0.08,+0.34,1.4,+5.47,7.66,+0.27,0.3,3.9
4,1760,20Q1,56,85.9,89.4,49.8,73,-12.8,-14.9,46.2,33.2,0.59,24.8,0.44,-0.37,0,-0.05,-0.42,1.9,-0.32,2.19,-0.02,0.02,1.1
5,1760,19Q4,64,85,98.5,83.6,85.8,+0.8,+0.94,17.5,27.4,0.43,24.9,0.39,+2.05,0,-0.02,+2.03,1.8,+0.1,2.51,-0.02,0.04,1.7
6,1760,19Q3,63,94,102,83.5,85,-8.4,-8.99,19.8,45.4,0.72,42.4,0.67,-0.81,0,-0.16,-0.97,1.4,-0.22,2.41,+0.06,0.06,2.5
7,1760,19Q2,61,113,113.5,87.6,93.4,-17.6,-15.9,23.3,64.1,1.1,62.5,1,-2.2,-3.38,+0.16,-5.43,1.6,+0.2,2.63,0,0,0.2
8,1760,19Q1,54,86.1,120,84.5,111,+27.5,+32.9,42.5,121,2.2,127,2.4,+0.04,+2.63,-0.05,+2.62,3,+2.44,2.44,0,0,0
9,1760,18Q4,65,89.7,90.9,59.3,83.5,-6.2,-6.91,35.2,31.9,0.49,23.2,0.36,-0.55,-1.55,-0.03,-2.13,1.6,0,0,0,0,0
10,1760,18Q3,64,96,124.5,78.3,89.7,-6.3,-6.56,48.1,102,1.6,107,1.7,+0.53,+1.46,+0.13,+2.12,2.4,,,,,
11,1760,18Q2,60,104,135,88.2,96,-6,-5.88,45.9,92.8,1.5,104,1.7,+0.06,-0.81,-0.12,-0.87,1.4,,,,,
12,1760,18Q1,43,60.5,102,50,102,+50,+96.2,100,52.3,1.2,40.3,0.94,-0.14,+1.66,+0.11,+1.63,1.3,,,,,
