sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2712,2020Q3,2.01,13.7,12.03,12.63
2712,2020Q2,2.28,16,11.38,11.95
2712,2020Q1,2.39,16.8,11.27,11.84
2712,2019Q4,3.07,20.6,11.27,11.84
2712,2019Q3,2.41,16.8,11.37,11.94
2712,2019Q2,2.79,19.1,11.24,11.8
2712,2019Q1,2.64,18.2,11.31,11.87
2712,2018Q4,2.65,18.1,11.42,11.99
2712,2018Q3,2.47,16.9,11.53,12.11
2712,2018Q2,2.77,18.9,11.32,11.88
2712,2018Q1,2.61,17.8,11.45,12.02
2712,2017Q4,2.32,15.7,11.84,12.43
2712,2017Q3,2.47,16.6,11.82,12.41
2712,2017Q2,2.88,19.1,11.57,12.15
2712,2017Q1,2.29,15.2,12.11,12.71
2712,2016Q4,2.52,16.5,12.18,12.79
2712,2016Q3,2.49,16.3,12.17,12.78
2712,2016Q2,3.24,20.7,11.83,12.42
2712,2016Q1,2.28,14.7,12.56,13.19
2712,2015Q4,2.56,16.4,12.45,13.07
2712,2015Q3,2.85,18,12.32,12.93
2712,2015Q2,3.31,21,11.88,12.48
2712,2015Q1,2.46,15.5,12.72,13.36
2712,2014Q4,2.88,17.9,12.6,13.23
2712,2014Q3,3.06,18.9,12.49,13.11
2712,2014Q2,5.01,28.6,11.9,12.49
2712,2014Q1,3.66,22.2,12.26,12.87
2712,2013Q4,3.9,23.3,12.21,12.82
2712,2013Q3,6.11,36.7,11.09,10.54
2712,2013Q2,6.95,40.9,10.57,10.04
2712,2013Q1,6.54,38.7,-,10.35
2712,2012Q4,6.86,39.8,10.94,10.4
2712,2012Q3,7.49,42.3,-,10.22
2712,2012Q2,8.31,45.8,10.34,9.83
