ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1504,2020,2019全年,20'05/11,20'06/11,27.65,20'07/24,30,20'07/16,,,,,0.99,0,0.99,0,0,0,0.99
1,1504,2019,2018全年,19'06/14,19'07/03,22.15,19'07/15,9,19'07/31,,,,,0.9,0,0.9,0,0,0,0.9
2,1504,2018,2017全年,18'06/15,18'07/05,21.85,19'04/11,187,18'07/31,,,,,0.86,0,0.86,0,0,0,0.86
3,1504,2017,2016全年,17'06/16,17'07/05,27.85,17'07/27,17,17'07/31,,,,,0.88,0,0.88,0,0,0,0.88
4,1504,2016,2015全年,16'06/16,16'07/05,27,16'07/15,8,16'07/29,,,,,0.8,0,0.8,0,0,0,0.8
5,1504,2015,2014全年,15'06/11,15'07/07,23.25,15'07/14,5,15'07/31,,,,,1.1,0,1.1,0,0,0,1.1
6,1504,2014,2013全年,14'06/23,14'07/08,33,14'07/10,3,,,,,,1.1,0,1.1,0,0,0,1.1
7,1504,2013,2012全年,13'06/21,13'07/18,30.85,13'07/19,2,,,,,,1,0,1,0,0,0,1
8,1504,2012,2011全年,12'06/15,12'07/09,18.85,12'08/16,28,,,,,,0.9,0,0.9,0,0,0,0.9
9,1504,2011,2010全年,11'06/10,11'06/30,20.2,11'08/01,23,,,,,,0.8,0,0.8,0,0,0,0.8
10,1504,2010,2009全年,10'06/18,10'07/07,13.2,10'07/13,5,,,,,,0.55,0,0.55,0,0,0,0.55
11,1504,2009,2008全年,09'06/19,09'08/26,14,09'09/08,10,,,,,,0.5,0,0.5,0,0,0,0.5
12,1504,2008,2007全年,08'06/13,08'07/11,13.1,08'07/14,2,,,,,,1,0,1,0,0,0,1
13,1504,2007,2006全年,07'06/13,07'07/23,18.75,07'09/28,47,,,,,,0.7,0,0.7,0,0,0,0.7
14,1504,2006,2005全年,06'06/15,06'07/04,11.45,06'10/12,70,,,,,,0.6,0,0.6,0,0,0,0.6
15,1504,2005,2004全年,05'05/27,,,,,,,,,,0,0,0,0,0,0,0
16,1504,2004,2003全年,04'06/11,04'07/01,10.4,04'10/06,67,,,,,,0.5,0,0.5,0,0,0,0.5
17,1504,2003,2002全年,03'06/06,03'07/03,10.1,03'07/09,5,,,,,,0.5,0,0.5,0,0,0,0.5
18,1504,2002,2001全年,02'05/31,,,,,,,,,,0,0,0,0,0,0,0
19,1504,2001,2000全年,01'05/15,01'06/27,12.1,01'08/17,37,,01'06/27,12.1,01'08/17,37,0.1,0,0.1,0.64,0.26,0.9,1
20,1504,2000,1999全年,,,,,,,,,,,0.8,0,0.8,0.72,0.68,1.4,2.2
21,1504,1999,1998全年,99'05/28,,,,,,,,,,1,0,1,0.53,0.47,1,2
22,1504,1998,1997全年,98'05/15,,,,,,98'06/19,30.41,00'01/24,431,0,0,0,2.2,0.2,2.4,2.4
23,1504,1997,1996全年,97'05/24,,,,,,97'06/23,56.11,97'06/23,1,0,0,0,2,0.2,2.2,2.2
24,1504,1996,1995全年,96'05/11,96'06/07,56.5,96'06/07,1,,96'06/07,56.5,96'06/07,1,1.2,0,1.2,1,0.2,1.2,2.4
25,1504,1995,1994全年,95'05/06,95'05/23,67,95'05/23,1,,95'07/10,58,95'07/10,1,1.2,0,1.2,1.2,0.4,1.6,2.8
26,1504,1994,1993全年,94'04/28,94'08/09,88.5,94'08/09,1,,94'10/13,75,94'10/17,4,1.3,0,1.3,0.4,0.7,1.1,2.4
27,1504,1993,1992全年,93'05/07,93'05/22,48.9,93'11/15,143,,93'08/11,40.5,93'11/03,68,1.1,0,1.1,0.6,0.6,1.2,2.3
28,1504,1992,1991全年,92'05/08,92'05/29,66.8,92'06/04,6,,92'09/29,46.8,92'10/02,4,1.2,0,1.2,0.4,0.6,1,2.2
29,1504,1991,1990全年,91'05/07,91'05/29,71.8,91'05/29,1,,91'10/01,72.32,94'01/05,645,0.8,0,0.8,0.5,0.7,1.2,2
30,1504,1990,1989全年,90'03/28,90'02/26,117,,,,90'11/14,49.09,,,1.2,0,1.2,0.4,0.6,1,2.2
31,1504,1989,1988全年,,,,,,,,,,,1,0,1,1.4,0,1.4,2.4
32,1504,1988,1987全年,,,,,,,,,,,1.2,0,1.2,1.8,0,1.8,3
33,1504,1987,1986全年,,,,,,,,,,,1,0,1,1.6,0,1.6,2.6
34,1504,1986,1985全年,,,,,,,,,,,2,0,2,0,0.2,0.2,2.2
35,1504,1985,1984全年,,,,,,,,,,,1.2,0,1.2,1,0.2,1.2,2.4
36,1504,1984,1983全年,,,,,,,,,,,0.85,0,0.85,0.85,0.3,1.15,2
