sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2387,2020Q3,128.6,62.3,35.6,77.75
2387,2020Q2,103.2,59.3,32.33,70.79
2387,2020Q1,82.97,54.3,31.77,69.71
2387,2019Q4,83.38,53.9,32.57,71.34
2387,2019Q4,83.38,53.9,32.57,71.34
2387,2019Q4,83.38,53.9,32.57,71.34
2387,2019Q4,83.38,53.9,32.57,71.34
2387,2019Q4,83.38,53.9,32.57,71.34
2387,2019Q4,83.38,53.9,32.57,71.34
2387,2019Q3,68.41,48.6,33.17,72.43
2387,2019Q3,68.41,48.6,33.17,72.43
2387,2019Q3,68.41,48.6,33.17,72.43
2387,2019Q2,55.83,43.2,34.47,73.31
2387,2019Q2,55.83,43.2,34.47,73.31
2387,2019Q2,55.83,43.2,34.47,73.31
2387,2019Q2,55.83,43.2,34.47,73.31
2387,2019Q2,55.83,43.2,34.47,73.31
2387,2019Q1,51.18,40.4,35.69,75.61
2387,2019Q1,51.18,40.4,35.69,75.61
2387,2019Q1,51.18,40.4,35.69,75.61
2387,2018Q4,54.36,42.2,35.45,74.38
2387,2018Q4,54.36,42.2,35.45,74.38
2387,2018Q4,54.36,42.2,35.45,74.38
2387,2018Q4,54.36,42.2,35.45,74.38
2387,2018Q3,54.38,42.7,34.4,73
2387,2018Q3,54.38,42.7,34.4,73
2387,2018Q3,54.38,42.7,34.4,73
2387,2018Q3,54.38,42.7,34.4,73
2387,2018Q2,50.46,39.6,32.6,77.04
2387,2018Q2,50.46,39.6,32.6,77.04
2387,2018Q2,50.46,39.6,32.6,77.04
2387,2018Q1,50.92,39.7,32.71,77.38
2387,2018Q1,50.92,39.7,32.71,77.38
2387,2018Q1,50.92,39.7,32.71,77.38
2387,2017Q4,53.52,40.8,33.05,77.75
2387,2017Q4,53.52,40.8,33.05,77.75
2387,2017Q4,53.52,40.8,33.05,77.75
2387,2017Q3,50.77,39.4,33.22,78
2387,2017Q3,50.77,39.4,33.22,78
2387,2017Q3,50.77,39.4,33.22,78
2387,2017Q2,45.35,36,28.87,80.52
2387,2017Q2,45.35,36,28.87,80.52
2387,2017Q2,45.35,36,28.87,80.52
2387,2017Q2,45.35,36,28.87,80.52
2387,2017Q2,45.35,36,28.87,80.52
2387,2017Q2,45.35,36,28.87,80.52
2387,2017Q1,46.57,36.7,28.81,80.37
2387,2017Q1,46.57,36.7,28.81,80.37
2387,2017Q1,46.57,36.7,28.81,80.37
2387,2016Q4,55.57,40.1,29.69,83
2387,2016Q4,55.57,40.1,29.69,83
2387,2016Q4,55.57,40.1,29.69,83
2387,2016Q4,55.57,40.1,29.69,83
2387,2016Q3,53.76,39.6,29.45,82.12
2387,2016Q3,53.76,39.6,29.45,82.12
2387,2016Q3,53.76,39.6,29.45,82.12
2387,2016Q2,47.57,34.9,26.79,88.67
2387,2016Q2,47.57,34.9,26.79,88.67
2387,2016Q2,47.57,34.9,26.79,88.67
2387,2016Q1,52.09,36.4,27.46,91.05
2387,2016Q1,52.09,36.4,27.46,91.05
2387,2016Q1,52.09,36.4,27.46,91.05
2387,2015Q4,71.24,44.2,27.11,90.1
2387,2015Q4,71.24,44.2,27.11,90.1
