sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2228,2020Q3,17.44,33.1,46.45,35.2
2228,2020Q2,15.33,30.6,45.92,34.8
2228,2020Q1,12.74,24.3,52.27,39.61
2228,2019Q4,11.49,22.6,52.05,39.45
2228,2019Q3,16.79,30.9,49.54,37.54
2228,2019Q2,14.15,27.7,48.85,37.02
2228,2019Q1,10.55,21.2,51.75,39.21
2228,2018Q4,11.41,23.3,49.67,37.64
2228,2018Q3,14.08,27.9,47.96,36.34
2228,2018Q2,13.56,27.6,46.89,35.53
2228,2018Q1,10.44,21.3,50.77,38.48
2228,2017Q4,10.24,21.5,49.46,37.48
2228,2017Q3,8.97,19.8,47.82,36.24
2228,2017Q2,12.91,27.2,45.7,34.63
2228,2017Q1,11.96,24.5,48.61,36.83
2228,2016Q4,11.74,24.3,48.29,36.58
2228,2016Q3,11.11,23.9,46.65,35.34
2228,2016Q2,10.9,24.6,44.16,33.44
2228,2016Q1,7.9,18.3,46.77,35.36
2228,2015Q4,9.1,21.4,44.37,33.36
2228,2015Q3,9.43,23.7,41.1,30.37
2228,2015Q2,11.89,31.9,35.42,25.39
2228,2015Q1,8.16,23.4,37.29,26.74
2228,2014Q4,7.21,21.7,36.22,25.97
2228,2014Q3,5.99,20,33.5,24.02
2228,2014Q2,8.49,27.3,31.53,22.61
2228,2014Q1,5.5,18.4,33.96,24.35
2228,2013Q4,5.6,19.6,31.98,22.93
2228,2013Q3,10.06,37.4,25.9,16.84
2228,2013Q2,9.52,37.3,24.61,16
2228,2013Q1,8.51,34.2,-,16.4
2228,2012Q4,9.39,37.9,24.16,15.38
2228,2012Q3,10.62,42.1,-,14.61
2228,2012Q2,11.29,47.8,21.07,12.34
2228,2011Q4,6.32,27.6,27.47,16.55
2228,2011Q2,5.89,28.9,24.03,14.48
2228,2010Q4,4.29,23.8,22.81,13.74
2228,2010Q2,4.55,25.9,21.62,13.02
2228,2009Q4,3.31,20.7,20.96,12.65
2228,2009Q2,3.05,20.5,19.61,11.81
2228,2008Q4,2.72,18.3,20.1,12.11
2228,2008Q2,4.52,29.3,18.1,10.9
2228,2007Q4,3.14,21.6,18.91,11.39
2228,2007Q2,4.32,30.3,16.54,9.96
2228,2006Q4,2.97,22.5,17,10.24
2228,2006Q2,3.39,27.2,17.19,9.08
2228,2005Q4,2.04,20.1,15.35,8.11
