sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2357,2020Q3,1934,49.7,247.4,1954
2357,2020Q2,1837,50.1,231.11,1827
2357,2020Q1,1435,45.2,226.01,1741
2357,2019Q4,1687,47.9,238.11,1833
2357,2019Q3,1634,48.5,225.52,1737
2357,2019Q2,1645,49.6,216.45,1668
2357,2019Q1,1579,47.3,227.81,1758
2357,2018Q4,1745,51,217.25,1677
2357,2018Q3,1819,50.8,228.15,1762
2357,2018Q2,1784,51.4,221.99,1686
2357,2018Q1,1628,47.4,238.51,1810
2357,2017Q4,1662,48.2,235.8,1787
2357,2017Q3,1668,48.4,235.22,1781
2357,2017Q2,1799,50.5,234.04,1764
2357,2017Q1,1625,46.1,251.54,1896
2357,2016Q4,1800,49.4,244.34,1842
2357,2016Q3,1587,47,238.26,1792
2357,2016Q2,1550,48.1,222.08,1670
2357,2016Q1,1506,46.3,232.36,1747
2357,2015Q4,1642,49.2,225.31,1694
2357,2015Q3,1756,50.9,225.48,1693
2357,2015Q2,1821,52.4,220.48,1655
2357,2015Q1,1586,47.5,233.4,1753
2357,2014Q4,1869,53,220.32,1655
2357,2014Q3,1673,52.9,198.07,1490
2357,2014Q2,1719,54.5,190.92,1436
2357,2014Q1,1457,50.1,192.79,1450
2357,2013Q4,1591,53.7,182.02,1370
2357,2013Q3,1395,51.9,171.47,1291
2357,2013Q2,1497,53.6,169.61,1294
2357,2013Q1,1291,48.7,178.58,1362
2357,2012Q4,1402,52.3,167.47,1278
2357,2012Q3,1378,53.4,157.79,1201
2357,2012Q2,1340,53.4,152.88,1168
2357,2012Q1,1151,48.9,158.49,1201
2357,2011Q4,1072,48,152.7,1162
2357,2011Q3,1125,50.2,146.67,1116
2357,2011Q2,1142,52.5,165.54,1032
2357,2011Q1,940.8,46.3,172.87,1090
2357,2010Q4,887.5,45.5,169.12,1064
2357,2010Q3,790.2,43.6,162.36,1021
2357,2010Q2,850.6,45.7,158.97,1012
2357,2010Q1,1713,45.8,41.68,2026
2357,2009Q4,1724,46.6,40.78,1977
2357,2009Q3,1978,51.1,38.97,1889
2357,2009Q2,1594,46.8,37.87,1812
2357,2009Q1,1263,39.7,40.26,1919
2357,2008Q4,1701,47.5,39.4,1882
2357,2008Q3,2352,55.2,40.48,1911
2357,2008Q2,1892,51.2,43.44,1802
2357,2008Q1,1607,46.7,44.07,1838
2357,2007Q4,2061,53.4,43.17,1797
2357,2007Q2,1484,49.5,41.33,1516
2357,2006Q4,2206,60.6,38.88,1432
2357,2006Q2,1163,48,38.42,1258
2357,2005Q4,1250,52.2,35.57,1145
2357,2005Q2,852.1,46.6,34.15,977.3
2357,2004Q4,741.1,47.1,32.54,832.6
2357,2003Q4,480.3,39.2,32.66,745.3
2357,2002Q4,276.6,29.4,33.24,664.5
2357,2001Q4,137.3,17.3,33.18,655.9
