ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2838,2020,2019年下半年,20'05/28,20'07/23,10.65,,,20'08/26,20'07/23,10.65,,,0.1,0,0.1,0.7,0,0.7,0.8
1,2838,2019,2018全年,19'05/31,,,,,,19'08/02,11.15,,,0,0,0,0.7,0,0.7,0.7
2,2838,2018,2017全年,18'06/08,18'08/10,10.05,19'04/01,155,18'09/13,18'08/10,10.05,19'04/01,155,0.4,0,0.4,0.3,0,0.3,0.7
3,2838,2017,2016全年,17'06/20,17'07/21,8.89,17'12/22,109,17'08/23,,,,,0.45,0,0.45,0,0,0,0.45
4,2838,2016,2015全年,16'06/08,16'07/08,8.42,16'08/09,22,16'08/05,,,,,0.4,0,0.4,0,0,0,0.4
5,2838,2015,2014全年,15'06/26,15'08/14,9.51,15'11/03,55,15'09/17,15'08/14,9.51,15'11/03,55,0.26,0,0.26,0.6,0,0.6,0.86
6,2838,2014,2013全年,14'06/06,,,,,,14'07/25,10.3,19'05/20,1181,0,0,0,1.03,0,1.03,1.03
7,2838,2013,2012全年,13'06/14,,,,,,13'08/06,10.75,19'05/23,1422,0,0,0,0.92,0,0.92,0.92
8,2838,2012,2011全年,12'06/22,,,,,,12'09/06,10.4,12'12/19,74,0,0,0,0.4,0,0.4,0.4
9,2838,2011,2010全年,11'06/09,,,,,,,,,,0,0,0,0,0,0,0
10,2838,2010,2009全年,10'04/23,,,,,,,,,,0,0,0,0,0,0,0
11,2838,2009,2008全年,,,,,,,,,,,0,0,0,0,0,0,0
12,2838,2008,2007全年,08'06/13,,,,,,,,,,0,0,0,0,0,0,0
13,2838,2007,2006全年,07'06/15,,,,,,,,,,0,0,0,0,0,0,0
14,2838,2006,2005全年,06'06/09,,,,,,,,,,0,0,0,0,0,0,0
15,2838,2005,2004全年,05'06/10,,,,,,,,,,0,0,0,0,0,0,0
16,2838,2004,2003全年,04'06/11,,,,,,,,,,0,0,0,0,0,0,0
17,2838,2003,2002全年,03'05/27,,,,,,,,,,0,0,0,0,0,0,0
18,2838,2002,2001全年,02'06/17,,,,,,,,,,0,0,0,0,0,0,0
19,2838,2001,2000全年,01'04/19,01'05/15,,01'05/15,1,,,,,,0.2,0,0.2,0,0,0,0.2
20,2838,2000,1999全年,00'05/10,,,,,,00'07/25,,00'07/25,1,0,0,0,0.5,0,0.5,0.5
21,2838,1999,1998全年,99'05/03,,,,,,99'07/20,,99'07/20,1,0,0,0,0.42,0,0.42,0.42
22,2838,1998,1997全年,98'04/20,,,,,,98'07/20,,98'07/20,1,0,0,0,0.62,0,0.62,0.62
23,2838,1997,1996全年,97'04/18,,,,,,97'07/14,,,,0,0,0,0.42,0,0.42,0.42
24,2838,1996,1995全年,96'04/23,96'05/08,,,,,,,,,0.35,0,0.35,0,0,0,0.35
25,2838,1995,1994全年,95'04/12,,,,,,95'07/06,,,,0,0,0,0.25,0,0.25,0.25
26,2838,1994,1993全年,94'05/16,94'05/19,,,,,,,,,0.4,0,0.4,0,0,0,0.4
27,2838,1993,1992全年,,,,,,,,,,,0,0,0,0,0,0,0
