sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1101,2020Q3,1718,45.3,32.61,2076
1101,2020Q2,1880,48.9,32.38,1965
1101,2020Q1,1519,42.3,33.97,2073
1101,2019Q4,1590,43.3,34.23,2085
1101,2019Q3,1600,44.6,32.47,1984
1101,2019Q2,1749,46.9,34.71,1983
1101,2019Q1,1554,42.5,36.57,2102
1101,2018Q4,1467,42.6,34.2,1974
1101,2018Q3,1227,39.8,33.34,1857
1101,2018Q2,1437,46.4,35.67,1662
1101,2018Q1,1173,41.4,35.26,1658
1101,2017Q4,1199,44,32.11,1526
1101,2017Q3,1165,43.2,30.39,1530
1101,2017Q2,1168,44.5,28.76,1454
1101,2017Q1,1120,43.2,29.19,1475
1101,2016Q4,1196,44.8,28.92,1474
1101,2016Q3,1196,45.1,28.49,1455
1101,2016Q2,1220,45.4,27.72,1468
1101,2016Q1,1241,44.5,29.17,1548
1101,2015Q4,1376,46.9,29.26,1555
1101,2015Q3,1391,46.9,29.65,1576
1101,2015Q2,1489,49.7,29.69,1510
1101,2015Q1,1276,44,32.04,1622
1101,2014Q4,1307,44.7,31.95,1620
1101,2014Q3,1292,45.7,30.2,1534
1101,2014Q2,1331,47.4,29.22,1475
1101,2014Q1,1275,44.6,31.71,1583
1101,2013Q4,1291,45.7,30.63,1536
1101,2013Q3,1268,46.6,28.88,1452
1101,2013Q2,1344,49.1,27.56,1392
1101,2013Q1,1275,46.7,29.22,1454
1101,2012Q4,1321,48.2,27.03,1418
1101,2012Q3,1317,49,26.04,1371
1101,2012Q2,1400,51.2,25.13,1335
1101,2012Q1,1295,47.8,26.77,1415
1101,2011Q4,1326,50.6,26.21,1293
1101,2011Q3,1361,52.1,25.4,1252
1101,2011Q2,1369,52,26.29,1262
1101,2011Q1,1308,50.4,27.06,1287
1101,2010Q4,1374,52.5,25.71,1245
1101,2010Q3,1220,52.7,24.78,1096
1101,2010Q2,1288,55.7,22.92,1023
1101,2010Q1,1162,53.2,24.45,1022
1101,2009Q4,1036,50.6,24.03,1011
1101,2009Q3,1002,50.7,23.36,973.9
1101,2009Q2,1009,52,22.37,929.9
1101,2009Q1,999.5,51.8,22.54,929.7
1101,2008Q4,966.2,51.7,21.88,902.5
1101,2008Q3,962.5,52.1,21.29,886.4
1101,2008Q2,983.1,51.4,23.02,929.4
1101,2008Q1,889.9,46.9,24.87,1009
1101,2007Q4,890.3,46.4,25.5,1029
1101,2007Q2,902.1,51.7,22.9,844.3
1101,2006Q4,838.3,52,21.34,775.2
1101,2006Q2,946.9,57.5,19.05,699
1101,2005Q4,902.9,57.7,18.94,661.5
1101,2005Q2,925.7,59.4,19.13,632.9
1101,2004Q4,879.7,58.8,18.63,616.6
1101,2003Q4,930.1,61.5,18.04,582.6
1101,2002Q4,1020,63.9,18.09,576.2
1101,2001Q4,1009,66,16.93,520.3
1101,2000Q4,909.7,65.9,16.82,471.4
1101,1999Q4,619.8,58.5,18.28,439.1
1101,1998Q4,394.3,52.9,18.79,351.4
1101,1997Q4,333.3,49.6,20.07,339.1
1101,1996Q4,211.3,49.3,14.74,217.5
1101,1996Q1,185.1,47,15.77,208.7
1101,1995Q4,185.1,47,15.6,208.7
1101,1995Q1,126.7,38.7,16.98,200.4
1101,1994Q4,126.7,38.7,16.72,200.4
