ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2345,2020,2019全年,20'06/18,20'07/23,241,20'08/05,10,20'08/14,,,,,6.19,0,6.19,0,0,0,6.19
1,2345,2019,2018全年,19'06/13,19'07/11,129,19'07/22,8,19'07/31,,,,,4,0,4,0,0,0,4
2,2345,2018,2017全年,18'06/13,18'07/11,93.1,18'07/13,3,18'07/31,,,,,4.13,0,4.13,0,0,0,4.13
3,2345,2017,2016全年,17'06/15,17'07/11,72.7,17'07/12,2,17'07/31,,,,,3.1,0,3.1,0,0,0,3.1
4,2345,2016,2015全年,16'06/17,16'07/12,45.65,16'07/13,2,16'07/29,,,,,1.96,0,1.96,0,0,0,1.96
5,2345,2015,2014全年,15'06/10,15'07/09,13.2,15'09/10,45,15'07/31,,,,,1.08,0,1.08,0,0,0,1.08
6,2345,2014,2013全年,14'06/13,14'07/03,18.5,15'10/26,324,,,,,,0.91,0,0.91,0,0,0,0.91
7,2345,2013,2012全年,13'06/18,13'07/18,17.4,14'04/10,179,,,,,,1.49,0,1.49,0,0,0,1.49
8,2345,2012,2011全年,12'06/19,12'07/31,15.45,13'03/27,162,,,,,,1.47,0,1.47,0,0,0,1.47
9,2345,2011,2010全年,11'06/09,11'08/02,15.7,12'02/15,134,,11'08/02,15.7,12'02/15,134,1.41,0,1.41,0.36,0,0.36,1.77
10,2345,2010,2009全年,10'06/04,10'07/06,15.65,10'08/06,24,,,,,,1.1,0,1.1,0,0,0,1.1
11,2345,2009,2008全年,09'05/22,09'06/19,9.73,09'06/25,5,,,,,,0.66,0,0.66,0,0,0,0.66
12,2345,2008,2007全年,08'06/13,,,,,,,,,,0,0,0,0,0,0,0
13,2345,2007,2006全年,07'06/15,,,,,,,,,,0,0,0,0,0,0,0
14,2345,2006,2005全年,06'06/09,,,,,,,,,,0,0,0,0,0,0,0
15,2345,2005,2004全年,05'06/13,,,,,,,,,,0,0,0,0,0,0,0
16,2345,2004,2003全年,,,,,,,,,,,0,0,0,0,0,0,0
17,2345,2003,2002全年,03'05/05,03'06/09,26.5,03'06/18,8,,03'06/09,26.5,03'06/18,8,1.04,0,1.04,0.62,0.41,1.04,2.07
18,2345,2002,2001全年,02'06/03,,,,,,02'07/12,44.91,02'07/24,9,0,0,0,2.25,0,2.25,2.25
19,2345,2001,2000全年,01'04/16,,,,,,01'05/18,35.79,01'06/07,15,0,0,0,1.75,0.25,2,2
20,2345,2000,1999全年,,,,,,,,,,,0,0,0,1.45,0.55,2,2
21,2345,1999,1998全年,,,,,,,,,,,0,0,0,0.75,0.75,1.5,1.5
22,2345,1998,1997全年,,,,,,,,,,,0,0,0,1.95,1.05,3,3
23,2345,1997,1996全年,,,,,,,,,,,0,0,0,2.7,0.8,3.5,3.5
24,2345,1996,1995全年,,,,,,,,,,,0,0,0,1.5,1,2.5,2.5
25,2345,1995,1994全年,,,,,,,,,,,0,0,0,0,0,0,0
26,2345,1994,1993全年,,,,,,,,,,,0.2,0,0.2,0.7,0.8,1.5,1.7
27,2345,1993,1992全年,,,,,,,,,,,0.2,0,0.2,1.22,0.77,1.99,2.19
