sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2382,2020Q3,4889,77.4,35.6,1430
2382,2020Q2,4629,77.5,33.5,1347
2382,2020Q1,4117,74.3,35.47,1427
2382,2020Q1,4117,74.3,35.47,1427
2382,2019Q4,4727,76.9,35.19,1419
2382,2019Q4,4727,76.9,35.19,1419
2382,2019Q4,4727,76.9,35.19,1419
2382,2019Q4,4727,76.9,35.19,1419
2382,2019Q4,4727,76.9,35.19,1419
2382,2019Q3,4762,77.6,34,1374
2382,2019Q3,4762,77.6,34,1374
2382,2019Q3,4762,77.6,34,1374
2382,2019Q2,5180,79.5,33.02,1336
2382,2019Q2,5180,79.5,33.02,1336
2382,2019Q2,5180,79.5,33.02,1336
2382,2019Q2,5180,79.5,33.02,1336
2382,2019Q1,4675,76.4,35.74,1443
2382,2019Q1,4675,76.4,35.74,1443
2382,2019Q1,4675,76.4,35.74,1443
2382,2019Q1,4675,76.4,35.74,1443
2382,2019Q1,4675,76.4,35.74,1443
2382,2019Q1,4675,76.4,35.74,1443
2382,2018Q4,5182,78.6,35,1412
2382,2018Q4,5182,78.6,35,1412
2382,2018Q4,5182,78.6,35,1412
2382,2018Q4,5182,78.6,35,1412
2382,2018Q3,5487,80,34.02,1373
2382,2018Q3,5487,80,34.02,1373
2382,2018Q3,5487,80,34.02,1373
2382,2018Q3,5487,80,34.02,1373
2382,2018Q2,5144,79.5,32.85,1329
2382,2018Q2,5144,79.5,32.85,1329
2382,2018Q2,5144,79.5,32.85,1329
2382,2018Q2,5144,79.5,32.85,1329
2382,2018Q2,5144,79.5,32.85,1329
2382,2018Q1,4565,76.3,35.16,1420
2382,2018Q1,4565,76.3,35.16,1420
2382,2018Q1,4565,76.3,35.16,1420
2382,2017Q4,4746,77.4,34.36,1388
2382,2017Q4,4746,77.4,34.36,1388
2382,2017Q4,4746,77.4,34.36,1388
2382,2017Q3,4969,78.6,33.45,1354
2382,2017Q3,4969,78.6,33.45,1354
2382,2017Q3,4969,78.6,33.45,1354
2382,2017Q3,4969,78.6,33.45,1354
2382,2017Q3,4969,78.6,33.45,1354
2382,2017Q2,5082,79.4,32.63,1322
2382,2017Q2,5082,79.4,32.63,1322
2382,2017Q1,4586,76.5,34.83,1408
2382,2017Q1,4586,76.5,34.83,1408
2382,2017Q1,4586,76.5,34.83,1408
2382,2017Q1,4586,76.5,34.83,1408
2382,2017Q1,4586,76.5,34.83,1408
2382,2016Q4,4477,76.2,34.47,1397
2382,2016Q4,4477,76.2,34.47,1397
2382,2016Q4,4477,76.2,34.47,1397
2382,2016Q4,4477,76.2,34.47,1397
2382,2016Q4,4477,76.2,34.47,1397
2382,2016Q4,4477,76.2,34.47,1397
2382,2016Q4,4477,76.2,34.47,1397
2382,2016Q3,4429,76.7,33.23,1349
2382,2016Q3,4429,76.7,33.23,1349
2382,2016Q3,4429,76.7,33.23,1349
