sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2345,2020Q3,156.8,54.6,23.35,130.2
2345,2020Q2,194.9,63,20.52,114.4
2345,2020Q1,163.9,54.3,24.75,137.7
2345,2019Q4,167.2,56.6,23.03,128
2345,2019Q3,147.2,55.4,21.29,118.4
2345,2019Q2,159.2,60.8,18.47,102.7
2345,2019Q1,119.8,51.7,20.11,111.7
2345,2018Q4,121,54.1,18.5,102.8
2345,2018Q3,112,54.3,17,94.45
2345,2018Q2,119.8,57.7,15.8,87.67
2345,2018Q1,99.25,49.2,18.51,102.6
2345,2017Q4,90.98,48.5,17.46,96.49
2345,2017Q3,86.99,49.1,16.37,90.21
2345,2017Q2,95.57,53.7,15.14,82.52
2345,2017Q1,90.47,49.4,16.94,92.49
2345,2016Q4,86.65,49.5,16.22,88.39
2345,2016Q3,68.51,45.2,15.3,82.93
2345,2016Q2,72.29,47.9,14.65,78.59
2345,2016Q1,63.84,42.9,15.83,84.85
2345,2015Q4,68.08,45.4,15.28,81.79
2345,2015Q3,75.27,49.1,14.63,78.02
2345,2015Q2,68.81,48.7,13.61,72.59
2345,2015Q1,55.33,42,14.32,76.27
2345,2014Q4,65.86,46.6,14.2,75.6
2345,2014Q3,61.81,46.5,13.35,71.04
2345,2014Q2,65.01,48.3,13.1,69.55
2345,2014Q1,59.4,44.7,13.87,73.51
2345,2013Q4,64.58,47.7,13.4,70.88
2345,2013Q3,57.94,45.8,13.01,68.64
2345,2013Q2,69.17,50.3,13.04,68.44
2345,2013Q1,57.51,43.8,14.13,73.92
2345,2012Q4,65.63,48,13.7,71.21
2345,2012Q3,75.12,51.8,13.29,69.82
2345,2012Q2,72.24,51.9,12.86,66.94
2345,2012Q1,71.22,48.9,14.09,74.49
2345,2011Q4,71.32,49.8,13.75,71.84
2345,2011Q3,79.93,53.8,13.1,68.59
2345,2011Q2,66.32,50.4,12.79,65.36
2345,2011Q1,63.81,47.1,14.09,71.54
2345,2010Q4,65.21,48,13.94,70.56
2345,2010Q3,61.78,46.1,14.29,72.3
2345,2010Q2,57.44,44.1,13.65,72.67
2345,2010Q1,52.15,40.4,14.57,77.07
2345,2009Q4,57.32,42.9,14.4,76.38
2345,2009Q3,45.78,37.6,13.41,75.96
2345,2009Q2,38.8,34.4,12.86,74
2345,2009Q1,36.76,32,13.61,78.08
2345,2008Q4,44.59,38.8,12.1,70.27
2345,2008Q3,61.61,46.5,12.1,70.97
2345,2008Q2,55.31,45.3,11.46,66.87
2345,2008Q1,55.01,47.4,11.21,61.03
2345,2007Q4,52.89,46.4,11.25,61.19
2345,2007Q2,55.28,46.1,11.85,64.64
2345,2006Q4,61.62,49.9,11.64,61.75
2345,2006Q2,75.53,55.9,11.1,59.54
2345,2005Q4,69.33,52.2,11.54,63.48
2345,2005Q2,62.02,50.2,11.3,61.57
2345,2004Q4,63.71,49.2,12.01,65.81
2345,2003Q4,85.46,53.7,12.58,73.59
2345,2002Q4,51.77,28.5,22.78,129.7
2345,2001Q4,69.26,39.6,25.79,105.6
2345,2000Q4,89.26,54.3,24.97,75.18
2345,1999Q4,59.09,49.8,25.42,59.68
2345,1998Q4,41.35,42.7,27.52,55.49
2345,1997Q4,35.6,46.4,30.97,41.18
2345,1996Q4,14.42,51.7,18.89,13.45
2345,1995Q4,5.99,36.3,18.82,10.51
2345,1994Q4,5.61,50.5,18.07,5.5
