sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2423,2020Q3,7.41,24.7,15.54,22.54
2423,2020Q2,8.75,28.7,15.03,21.8
2423,2020Q1,9.12,29.5,14.97,21.76
2423,2019Q4,7.84,25.1,16.13,23.45
2423,2019Q3,7.66,25.2,15.68,22.79
2423,2019Q2,10.9,32.9,15.3,22.24
2423,2019Q1,8.66,26.4,16.61,24.14
2423,2018Q4,9.2,28.3,16,23.26
2423,2018Q3,8.66,28,15.33,22.29
2423,2018Q2,10.5,32.5,14.96,21.76
2423,2018Q1,6.8,22.9,15.77,22.94
2423,2017Q4,8.18,27,15.22,22.14
2423,2017Q3,7.58,25.9,14.93,21.71
2423,2017Q2,9.87,32,14.43,21
2423,2017Q1,7.65,25.7,15.2,22.11
2423,2016Q4,8.57,28.2,14.98,21.8
2423,2016Q3,8.15,27.8,14.55,21.17
2423,2016Q2,9.55,31.3,15.09,20.92
2423,2016Q1,8.73,28.9,15.51,21.5
2423,2015Q4,8.98,30,15.11,20.95
2423,2015Q3,9.08,31,14.55,20.18
2423,2015Q2,9.4,32.3,14.93,19.73
2423,2015Q1,9.67,32.5,15.23,20.12
2423,2014Q4,10.28,34.2,14.93,19.74
2423,2014Q3,9.83,33.6,14.72,19.47
2423,2014Q2,9.74,34,15.35,18.89
2423,2014Q1,9.41,33.1,15.47,18.99
2423,2013Q4,10.32,35.7,15.13,18.58
2423,2013Q3,10.69,37,14.81,18.2
2423,2013Q2,11.08,38.8,14.85,17.47
2423,2013Q1,10.44,37.7,14.74,17.28
2423,2012Q4,10.11,37.8,14.83,16.67
2423,2012Q3,9.28,35.3,14.78,17
2423,2012Q2,8.01,32.3,15.36,16.8
2423,2012Q1,7.2,29.7,15.66,17.01
2423,2011Q4,6.32,26.5,15.7,17.54
2423,2011Q3,6.46,26.8,15.75,17.6
2423,2011Q2,6.98,29.8,15.56,16.46
2423,2011Q1,8.13,33.5,15.22,16.15
2423,2010Q4,8.2,34.8,14.47,15.36
2423,2010Q3,8.59,35.3,14.85,15.77
2423,2010Q2,8.07,34.6,15.08,15.25
2423,2010Q1,7,31.6,14.94,15.13
2423,2009Q4,7.33,33.6,14.29,14.5
2423,2009Q3,7.7,35.1,14.02,14.22
2423,2009Q2,7.9,36.6,13.54,13.67
2423,2009Q1,6.95,32,14.62,14.77
2423,2008Q4,8.25,36.3,14.28,14.44
2423,2008Q3,7.58,34.8,14.1,14.22
2423,2008Q2,8.24,37.7,14.36,13.61
2423,2008Q1,8.17,35.9,15.36,14.59
2423,2007Q4,7.83,35.3,15.07,14.34
2423,2007Q2,8.98,41.4,13.34,12.73
2423,2006Q4,7.09,35,15,13.18
2423,2006Q2,9.74,45.2,13.45,11.82
2423,2005Q4,9.47,43.2,14.1,12.47
2423,2005Q2,9.65,46.7,12.57,11
2423,2004Q4,8.32,40.5,13.97,12.24
2423,2003Q4,3.88,24.8,14.11,11.78
2423,2002Q4,4.02,26.2,13.57,11.32
2423,2001Q4,2.67,19.7,14.11,10.84
2423,2000Q4,2.71,21.2,14.62,10.11
2423,1999Q4,2.19,19.2,15.46,9.21
2423,1998Q4,2.87,33,14.26,5.82
2423,1997Q4,2.82,36.1,14.64,4.98
