sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2356,2020Q2,1893,77.2,15.42,559.5
2356,2020Q1,1420,72.3,14.96,544.3
2356,2019Q4,1361,70.5,15.41,569.7
2356,2019Q3,1497,72.7,15.18,562.8
2356,2019Q2,1563,73.8,14.97,555.8
2356,2019Q1,1381,69.7,16.16,599.8
2356,2018Q4,1481,72,15.43,577.2
2356,2018Q3,1587,73.7,15,565.2
2356,2018Q2,1629,74.3,14.86,563.7
2356,2018Q1,1351,69.2,15.87,602.3
2356,2017Q4,1498,71.8,15.52,589.3
2356,2017Q3,1654,73.6,15.17,594.7
2356,2017Q2,1480,72.3,14.39,568.2
2356,2017Q1,1208,66.9,15.13,596.5
2356,2016Q4,1219,66.8,15.27,605.1
2356,2016Q3,1140,65.8,14.86,591.8
2356,2016Q2,1125,65.4,14.79,594.7
2356,2016Q1,1040,62,15.99,637.6
2356,2015Q4,1128,64.2,15.74,629
2356,2015Q3,1277,67.3,15.61,621.5
2356,2015Q2,1128,65.3,14.89,598.4
2356,2015Q1,1102,62.7,16.4,655
2356,2014Q4,1313,67.1,16.05,644.2
2356,2014Q3,1229,66.5,15.24,617.9
2356,2014Q2,1321,69,14.59,594
2356,2014Q1,1379,68.3,15.91,641
2356,2013Q4,1524,71.1,15.29,618.1
2356,2013Q3,1445,70.8,14.7,595.6
2356,2013Q2,1327,69.5,14.24,581.9
2356,2013Q1,1313,68.9,14.51,591.9
2356,2012Q4,1237,69,13.91,555.3
2356,2012Q3,1471,72.7,13.7,553.4
2356,2012Q2,1380,71.3,14.05,554.2
2356,2012Q1,1429,71.8,14.11,562.1
2356,2011Q4,1178,67.8,13.96,558.4
2356,2011Q3,1110,69.7,13.45,482.7
2356,2011Q2,1093,69.6,12.9,477.1
2356,2011Q1,911.4,63.8,13.91,517.7
2356,2010Q4,844.3,66.4,13.69,427.7
2356,2010Q3,895,68.6,13.69,410
2356,2010Q2,1027,71.6,14.16,407.3
2356,2010Q1,887.7,67.7,14.69,422.8
2356,2009Q4,1040,71.7,14.34,411
2356,2009Q3,1121,73.6,13.94,403
2356,2009Q2,1093,73.5,15,393.3
2356,2009Q1,960.5,70.1,15.71,410.2
2356,2008Q4,898.9,69.5,15.07,393.6
2356,2008Q3,1167,75.4,14.55,380.6
2356,2008Q2,756.9,67.9,14.37,357
2356,2008Q1,639.2,63,15.15,375.2
2356,2007Q4,696.7,65.2,15.03,372.7
2356,2007Q2,520.9,60.3,14.44,342.7
2356,2006Q4,579.7,62,14.91,356
2356,2006Q2,534.2,61.2,14.05,338.9
2356,2005Q4,471,58.4,13.87,335.1
2356,2005Q2,398.4,56.7,12.73,304.5
2356,2004Q4,306.6,52.2,13.13,280.6
2356,2003Q4,236.1,45.3,14.07,285.1
2356,2002Q4,223.8,46.7,13.92,255.4
2356,2001Q4,159.2,39.8,14.47,240.3
2356,2000Q4,253.1,54.7,15.3,210
2356,1999Q4,215.4,54.7,15.65,178.5
2356,1998Q4,182,55.3,17.21,147.2
2356,1997Q4,137.5,57.3,20.18,102.6
2356,1996Q4,97.62,55.9,30.03,76.93
2356,1995Q4,62.77,57.9,21.51,45.72
