sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1444,2020Q3,54.87,33,10.52,111.5
1444,2020Q2,59.86,35.2,10.32,110
1444,2020Q1,77.87,42.7,10.14,104.6
1444,2019Q4,67.22,37.3,10.84,112.9
1444,2019Q3,81.24,41,11.18,117
1444,2019Q2,82.6,41.2,11.24,117.9
1444,2019Q1,70.57,37,11.47,120
1444,2018Q4,72.21,37.9,11.27,118.1
1444,2018Q3,85.4,41.6,11.46,120.1
1444,2018Q2,74.55,38.5,11.32,119.3
1444,2018Q1,66.59,35.4,11.55,121.6
1444,2017Q4,64.59,34.7,11.6,121.4
1444,2017Q3,88.91,42.6,11.49,120
1444,2017Q2,89.13,43.2,11.23,117.1
1444,2017Q1,83.56,42.3,11.19,113.9
1444,2016Q4,78.54,40.5,11.33,115.3
1444,2016Q3,79.49,41.2,11.16,113.5
1444,2016Q2,74.59,39.3,11.35,115.4
1444,2016Q1,66.64,35.5,11.89,121.1
1444,2015Q4,61.16,33.5,11.89,121.2
1444,2015Q3,52.54,30.3,11.83,120.6
1444,2015Q2,53.56,30.8,11.81,120.4
1444,2015Q1,40.49,24.7,12.13,123.1
1444,2014Q4,36.75,23,12.08,122.7
1444,2014Q3,49.42,29,12.01,121.2
1444,2014Q2,48.99,28.7,12.65,121.5
1444,2014Q1,40.47,24.9,12.73,122.1
1444,2013Q4,32.67,21.2,12.65,121.3
1444,2013Q3,35.96,23,12.55,120.2
1444,2013Q2,43.05,27,12.14,116.3
1444,2013Q1,36.13,23.2,12.48,119.5
1444,2012Q4,31.48,20.9,12.44,118.8
1444,2012Q3,53.6,31.1,12.08,119
1444,2012Q2,63.15,36.9,11.63,108
1444,2012Q1,52.2,30,12.73,121.8
1444,2011Q4,52.82,31.6,12.17,114.2
1444,2011Q3,60.68,34.1,12.5,117.5
1444,2011Q2,52.59,31.3,13.96,115.5
1444,2011Q1,58.54,33.2,14.41,117.5
1444,2010Q4,55.17,33.3,13.5,110.4
1444,2010Q3,49.92,33.8,12.27,97.71
1444,2010Q2,49.52,35.2,11.99,91.28
1444,2010Q1,42.45,31.9,12,90.66
1444,2009Q4,39.91,31.2,11.65,88.17
1444,2009Q3,36.34,31.5,10.16,78.89
1444,2009Q2,52.38,40.1,10.08,78.33
1444,2009Q1,49.99,40.3,9.57,73.92
1444,2008Q4,56.58,43.5,9.52,73.55
1444,2008Q3,72.65,46.8,10.64,82.63
1444,2008Q2,57.66,41,11.11,83.05
1444,2008Q1,62.03,42.5,11.07,83.79
1444,2007Q4,60.66,42.3,10.89,82.58
1444,2007Q2,136.9,52.9,11.21,121.7
1444,2006Q4,122.4,51,10.89,117.7
1444,2006Q2,110.2,48.8,10.79,115.6
1444,2005Q4,113.6,49.7,10.94,115.2
1444,2005Q2,107.4,47.4,11.35,119
