sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1456,2020Q3,55.35,82.4,12.65,11.85
1456,2020Q2,43.33,78.4,12.77,11.97
1456,2020Q1,40.4,76.9,12.93,12.12
1456,2019Q4,38.9,76.1,13.01,12.19
1456,2019Q3,39.83,77.6,12.29,11.52
1456,2019Q2,38.7,77,12.36,11.58
1456,2019Q1,38.94,77.1,12.36,11.59
1456,2018Q4,38.7,76.9,12.44,11.66
1456,2018Q3,35.88,76,12.08,11.32
1456,2018Q2,35.45,75.7,12.13,11.37
1456,2018Q1,35.05,74.9,12.56,11.77
1456,2017Q4,34.82,74.8,12.54,11.75
1456,2017Q3,34.32,75.5,11.89,11.14
1456,2017Q2,33.3,74.6,12.09,11.33
1456,2017Q1,33.46,74.8,12.05,11.3
1456,2016Q4,34.19,75.2,12.01,11.25
1456,2016Q3,38.67,78.6,11.25,10.55
1456,2016Q2,35.78,77.3,11.23,10.52
1456,2016Q1,35.07,76.7,11.33,10.62
1456,2015Q4,34.56,75.9,11.71,10.97
1456,2015Q3,35.23,79,4.41,9.38
1456,2015Q2,34.57,78.2,4.51,9.62
1456,2015Q1,34.01,78.2,4.46,9.5
1456,2014Q4,32.89,77.2,4.55,9.69
1456,2014Q3,33.14,77.6,4.48,9.54
1456,2014Q2,28.64,74.6,4.58,9.75
1456,2014Q1,26.39,71.3,5,10.64
1456,2013Q4,28.11,78.8,0.35,7.54
1456,2013Q3,26.92,80.1,0.22,6.7
1456,2013Q2,26.98,79.5,0.3,6.98
1456,2013Q1,21.56,74.6,0.4,7.35
1456,2012Q4,21.5,92.3,0.45,1.79
1456,2012Q3,22.02,97.9,0.23,0.46
1456,2012Q2,22.12,97.6,0.27,0.54
1456,2012Q1,22.63,95.7,0.57,1.01
1456,2011Q4,23.83,94.1,0.71,1.5
1456,2011Q3,24.44,91.9,1.12,2.16
1456,2011Q2,24.28,87.7,1.87,3.39
1456,2011Q1,24.33,86.2,2.19,3.9
1456,2010Q4,25.22,85.9,2.32,4.14
1456,2010Q3,24.79,82.8,2.85,5.13
1456,2010Q2,24.52,82.8,2.85,5.1
1456,2010Q1,24.44,81.5,3.12,5.55
1456,2009Q4,25.09,81.6,3.18,5.66
1456,2009Q3,25.2,80.4,3.47,6.14
1456,2009Q2,25.34,78.3,4,7
1456,2009Q1,26.67,77.7,4.37,7.64
1456,2008Q4,27.49,76.7,4.8,8.34
1456,2008Q3,26.77,72.7,5.83,10.04
1456,2008Q2,27.79,70.1,5.19,11.87
1456,2008Q1,33.02,74.7,5.28,11.19
1456,2007Q4,36.25,76.6,5.23,11.05
1456,2007Q2,39.33,77,5.57,11.76
1456,2006Q4,42.12,76.9,5.99,12.68
1456,2006Q2,43.25,78.3,5.77,11.96
1456,2005Q4,41.97,77.8,5.34,11.97
1456,2005Q2,44.32,75.4,6.45,14.45
