sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1108,2020Q3,32.94,41.8,11.32,45.8
1108,2020Q2,30.79,40.7,11.08,44.84
1108,2020Q1,31.59,42.1,10.73,43.44
1108,2019Q4,30.08,41,10.68,43.21
1108,2019Q3,31.31,42.3,10.54,42.67
1108,2019Q2,31.89,42.9,10.49,42.47
1108,2019Q1,32.93,43.9,10.41,42.14
1108,2018Q4,30.66,42,10.44,42.27
1108,2018Q3,28.55,39.5,10.76,43.77
1108,2018Q2,27.35,38.3,10.84,44.08
1108,2018Q1,27.45,38.4,10.84,44.11
1108,2017Q4,28.08,38.8,10.88,44.29
1108,2017Q3,27.18,37.4,11.19,45.56
1108,2017Q2,28.06,38.1,11.21,45.67
1108,2017Q1,27.96,36.8,11.8,48.08
1108,2016Q4,29.51,38.1,11.79,48.02
1108,2016Q3,30.29,38.8,11.72,47.72
1108,2016Q2,30.35,39.3,11.53,46.96
1108,2016Q1,27.96,36.1,12.13,49.45
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q4,30.1,38.3,11.89,48.46
1108,2015Q3,32.51,40.5,11.71,47.75
1108,2015Q3,32.51,40.5,11.71,47.75
1108,2015Q3,32.51,40.5,11.71,47.75
1108,2015Q2,36.65,44,11.48,46.69
1108,2015Q2,36.65,44,11.48,46.69
1108,2015Q2,36.65,44,11.48,46.69
1108,2015Q2,36.65,44,11.48,46.69
1108,2015Q1,34.36,41.9,11.72,47.72
1108,2015Q1,34.36,41.9,11.72,47.72
1108,2015Q1,34.36,41.9,11.72,47.72
1108,2014Q4,37.48,44.8,11.33,46.15
1108,2014Q4,37.48,44.8,11.33,46.15
1108,2014Q4,37.48,44.8,11.33,46.15
1108,2008Q2,54.29,55.5,10.71,43.44
1108,2008Q2,54.29,55.5,10.71,43.44
1108,2008Q2,54.29,55.5,10.71,43.44
1108,2008Q2,54.29,55.5,10.71,43.44
1108,2008Q2,54.29,55.5,10.71,43.44
1108,2008Q2,54.29,55.5,10.71,43.44
1108,2008Q2,54.29,55.5,10.71,43.44
1108,2008Q2,54.29,55.5,10.71,43.44
1108,2008Q1,51.7,53.7,11.02,44.63
1108,2008Q1,51.7,53.7,11.02,44.63
1108,2008Q1,51.7,53.7,11.02,44.63
1108,2008Q1,51.7,53.7,11.02,44.63
1108,2008Q1,51.7,53.7,11.02,44.63
1108,2008Q1,51.7,53.7,11.02,44.63
1108,2008Q1,51.7,53.7,11.02,44.63
1108,2007Q4,55.42,56,10.76,43.62
1108,2007Q4,55.42,56,10.76,43.62
1108,2007Q4,55.42,56,10.76,43.62
1108,2007Q4,55.42,56,10.76,43.62
