ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2891,21Q1,33,19.6,20.95,19,20,+0.3,+1.52,9.9,1320,40,262,7.9,+37.1,+0.39,+2.28,+39.8,,,,,,
1,2891,20Q4,63,18.5,20,17.9,19.7,+1.3,+7.07,11.4,1948,30.9,371,5.9,-49.7,-24.5,-13.6,-87.7,34.9,-2.77,9.32,-0.35,0.13,1.4
2,2891,20Q3,66,20.4,21.25,17.5,18.4,-1.95,-9.58,18.4,2452,37.2,475,7.2,-487,+3.84,-79.3,-563,35.1,+1.68,12.1,+0.02,0.48,4
3,2891,20Q2,60,17.75,21.1,17.4,20.35,+2.45,+13.7,20.7,2461,41,482,8,-280,+14,-2.55,-269,37.4,-2.53,10.4,-0.56,0.46,4.4
4,2891,20Q1,56,22.4,23.45,16.05,17.9,-4.5,-20.1,33,2969,53,605,10.8,-461,+5.48,+5.34,-450,39.1,+0.95,12.9,+0.72,1.02,7.8
5,2891,19Q4,64,20.6,22.5,20.5,22.4,+1.8,+8.74,9.71,1836,28.7,399,6.2,+357,-2.75,-5.53,+349,41.6,-2.72,12,+0.2,0.3,2.5
6,2891,19Q3,63,21.45,21.8,19.8,20.6,-0.75,-3.51,9.37,1777,28.2,368,5.8,-255,+15.2,-5.87,-246,39.7,+1.96,14.7,+0.03,0.1,0.7
7,2891,19Q2,61,20.45,21.9,20.2,21.35,+0.9,+4.4,8.31,2126,34.9,446,7.3,-49.7,-38.1,+30.4,-57.3,40.6,+3.58,12.8,+0.06,0.06,0.5
8,2891,19Q1,54,20.2,21.05,19.7,20.45,+0.25,+1.24,6.68,1592,29.5,326,6,-28.1,-12.7,+8.12,-32.6,41.2,-2.98,9.18,-0.93,0.01,0.09
9,2891,18Q4,65,22.85,23,19.7,20.2,-2.8,-12.2,14.3,2049,31.5,427,6.6,-101,+1.03,+13.8,-86.4,41.3,+5.25,12.2,+0.12,0.94,7.7
10,2891,18Q3,64,21.8,23,20.35,23,+1.05,+4.78,12.1,2024,31.6,431,6.7,-166,+14.2,-11.9,-164,41.9,-4.99,6.93,+0.75,0.82,11.8
11,2891,18Q2,60,21.15,22.5,20.8,21.95,+0.75,+3.54,8.02,2001,33.3,434,7.2,-54.2,-6.04,+16.3,-43.9,42.6,-4.34,11.9,-0.03,0.07,0.6
12,2891,18Q1,58,20.5,22.25,19.6,21.2,+0.7,+3.41,12.9,2834,48.9,600,10.3,-206,-11.4,-14.5,-232,43,-5.3,16.3,-0.04,0.1,0.6
13,2891,17Q4,62,19.15,20.65,19,20.5,+1.4,+7.33,8.64,1708,27.6,340,5.5,+181,+47.4,+0.66,+230,44.1,+5.75,21.6,-0.07,0.14,0.7
14,2891,17Q3,66,20,20.75,18.8,19.1,-0.85,-4.26,9.77,1888,28.6,370,5.6,+79.1,-6.11,-9.52,+63.5,43.1,-7.89,15.8,-0.26,0.22,1.4
15,2891,17Q2,61,18.8,20,18.25,19.95,+1.2,+6.4,9.33,2139,35.1,409,6.7,+343,+9.03,+3.82,+356,42.7,-18.9,23.7,-0.08,0.48,2
16,2891,17Q1,57,17.7,19.25,17.5,18.75,+1.1,+6.23,9.92,2785,48.9,513,9,+327,+29.1,+17.8,+374,41,-9.63,42.6,+0.09,0.56,1.3
17,2891,16Q4,64,18.3,18.45,16.7,17.65,-0.55,-3.02,9.62,2203,34.4,385,6,+370,-1.87,-16.4,+352,39.4,-5.34,52.3,0,0.46,0.9
18,2891,16Q3,62,16.85,19.7,16.8,18.2,+1.35,+8.01,17.2,3064,49.4,557,9,+60.1,+10.2,+16.8,+87.1,37.4,-17.6,57.6,-0.31,0.46,0.8
19,2891,16Q2,61,16.85,17.3,16,16.85,-0.15,-0.88,7.65,2311,37.9,382,6.3,-160,-1.29,+30,-131,36.8,-6.45,75.2,-0.66,0.77,1
20,2891,16Q1,57,16.85,17.2,14.5,17,+0.1,+0.59,16,2423,42.5,384,6.7,-285,-50,-1.96,-337,37.8,-14.8,81.7,+0.08,1.43,1.7
21,2891,15Q4,65,17,19.05,16.05,16.9,-0.05,-0.29,17.7,3056,47,535,8.2,-670,-30.4,+7.5,-693,39.1,+32.8,96.5,-20.7,1.34,1.4
22,2891,15Q3,63,24.3,24.35,16.75,16.95,-7.35,-30.2,31.3,2683,42.6,544,8.6,-508,-4.05,-6.17,-519,45.4,+19.8,56.7,+10.8,22,38.9
23,2891,15Q2,61,20.8,24.8,20.65,24.3,+3.5,+16.8,20,2999,49.2,695,11.4,+598,+24.5,-11.1,+611,48.1,-31.7,37,+10.7,11.3,30.5
