ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2201,2020,2019全年,20'06/18,,,,,,,,,,0,0,0,0,0,0,0
1,2201,2019,2018全年,19'06/21,19'07/23,22.55,19'07/26,4,19'08/28,,,,,0.67,0,0.67,0,0,0,0.67
2,2201,2018,2017全年,18'06/15,18'07/18,20.65,18'07/26,7,18'08/22,,,,,0.58,0,0.58,0,0,0,0.58
3,2201,2017,2016全年,17'06/22,17'07/20,26.2,20'10/19,789,17'08/18,,,,,0.5,0,0.5,0,0,0,0.5
4,2201,2016,2015全年,16'06/21,16'07/20,28.7,20'10/19,1034,16'08/24,,,,,0.9,0,0.9,0,0,0,0.9
5,2201,2015,2014全年,15'06/17,15'07/22,31.95,15'09/18,43,15'08/26,,,,,0.7,0,0.7,0,0,0,0.7
6,2201,2014,2013全年,14'06/19,14'07/30,48.65,14'07/31,2,14'08/29,,,,,0.7,0,0.7,0,0,0,0.7
7,2201,2013,2012全年,13'06/11,13'08/01,47.6,13'08/01,1,,,,,,0.8,0,0.8,0,0,0,0.8
8,2201,2012,2011全年,12'06/12,12'07/12,49.5,12'07/30,13,,,,,,1,0,1,0,0,0,1
9,2201,2011,2010全年,11'06/17,11'07/12,75.8,11'07/18,5,,,,,,1,0,1,0,0,0,1
10,2201,2010,2009全年,10'06/14,10'07/29,36.05,10'07/29,1,,,,,,0.35,0,0.35,0,0,0,0.35
11,2201,2009,2008全年,09'06/19,09'07/24,33.95,09'07/24,1,,,,,,0.08,0,0.08,0,0,0,0.08
12,2201,2008,2007全年,08'06/19,08'08/15,27.1,09'05/08,181,,08'08/15,27.1,09'05/08,181,0.6,0,0.6,0.15,0,0.15,0.75
13,2201,2007,2006全年,07'06/21,07'08/08,38.7,07'08/08,1,,07'08/08,38.7,07'08/08,1,0.84,0,0.84,0.15,0,0.15,0.99
14,2201,2006,2005全年,,06'07/28,33.5,06'10/14,54,,06'07/28,33.5,06'10/14,54,1.5,0,1.5,0.15,0,0.15,1.65
15,2201,2005,2004全年,05'06/13,05'07/29,34.6,05'08/12,10,,05'07/29,34.6,05'08/12,10,1.85,0,1.85,0.15,0,0.15,2
16,2201,2004,2003全年,04'06/16,04'07/28,30.5,04'08/26,20,,04'07/28,30.5,04'08/26,20,2.35,0,2.35,0.15,0,0.15,2.5
17,2201,2003,2002全年,03'06/30,03'07/24,39,03'07/24,1,,,,,,1.5,0,1.5,0,0,0,1.5
18,2201,2002,2001全年,02'06/14,02'07/24,27,02'07/30,5,,02'07/24,27,02'07/30,5,0.2,0,0.2,0.6,0,0.6,0.8
19,2201,2001,2000全年,,,,,,,,,,,0.7,0,0.7,0.5,0,0.5,1.2
20,2201,2000,1999全年,00'05/15,,,,,,,,,,0.51,0,0.51,0.51,0,0.51,1.01
21,2201,1999,1998全年,99'05/06,99'06/10,34.7,02'11/11,879,,99'06/10,34.7,02'11/11,879,2,0,2,1,0,1,3
22,2201,1998,1997全年,,,,,,,,,,,1,0,1,2,0,2,3
23,2201,1997,1996全年,97'05/17,97'06/28,46.8,97'06/28,1,,97'06/28,46.8,97'06/28,1,0.5,0,0.5,0.5,0,0.5,1
24,2201,1996,1995全年,,,,,,,,,,,0,0,0,0,0,0,0
25,2201,1995,1994全年,95'05/13,,,,,,,,,,0,0,0,0,0,0,0
26,2201,1994,1993全年,,,,,,,,,,,0,0,0,0,0,0,0
27,2201,1993,1992全年,93'05/15,,,,,,93'08/17,21,93'12/07,89,0,0,0,0.6,0,0.6,0.6
28,2201,1992,1991全年,92'05/23,92'06/17,38.3,92'06/17,1,,92'09/23,24,92'09/24,2,0.5,0,0.5,0.67,0.08,0.75,1.25
29,2201,1991,1990全年,91'05/25,,,,,,91'11/13,35.2,91'11/21,8,0,0,0,0.22,0.23,0.45,0.45
30,2201,1990,1989全年,90'05/12,90'04/11,76,,,,90'08/21,20.6,,,0.5,0,0.5,0.38,0.32,0.7,1.2
31,2201,1989,1988全年,,,,,,,,,,,0.5,0,0.5,0.86,0.14,1,1.5
32,2201,1988,1987全年,,,,,,,,,,,1.9,0,1.9,1,0.15,1.15,3.05
33,2201,1987,1986全年,,,,,,,,,,,0.6,0,0.6,0.7,0.17,0.87,1.47
34,2201,1986,1985全年,,,,,,,,,,,0,0,0,0,0.17,0.17,0.17
35,2201,1985,1984全年,,,,,,,,,,,0,0,0,0,0.39,0.39,0.39
36,2201,1984,1983全年,,,,,,,,,,,0,0,0,0,0.4,0.4,0.4
