sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1417,2020Q3,5.79,18.5,13.39,25.43
1417,2020Q2,4.79,14.4,14.99,28.48
1417,2020Q1,4.42,13.3,15.17,28.81
1417,2019Q4,12.49,28.5,16.51,31.35
1417,2019Q3,6.35,15.2,13.04,35.32
1417,2019Q2,6.52,15.2,9.56,36.32
1417,2019Q1,7.62,17.8,9.23,35.07
1417,2018Q4,8.07,19.3,8.9,33.8
1417,2018Q3,8.16,19.3,8.99,34.15
1417,2018Q2,8.76,20.1,9.18,34.88
1417,2018Q1,9.44,21.3,9.2,34.96
1417,2017Q4,10.19,22.5,9.27,35.21
1417,2017Q3,10.44,22.1,9.7,36.84
1417,2017Q2,11.14,23.1,9.77,37.12
1417,2017Q1,12.07,24.3,9.88,37.52
1417,2016Q4,13.06,25.2,10.21,38.78
1417,2016Q3,12.87,24.5,10.42,39.58
1417,2016Q2,12.5,23.5,10.74,40.82
1417,2016Q1,15.07,26.4,11.06,42.03
1417,2015Q4,15.55,26.8,11.16,42.4
1417,2015Q3,17.87,28.7,11.67,44.34
1417,2015Q2,17.37,27.6,11.99,45.54
1417,2015Q1,18.02,27.6,12.42,47.2
1417,2014Q4,16.91,25.9,12.71,48.28
1417,2014Q3,17.19,26.6,12.5,47.48
1417,2014Q2,15.49,26,11.58,44
1417,2014Q1,14.46,24.3,11.84,44.97
1417,2013Q4,16.05,26.8,11.53,43.79
1417,2013Q3,16.35,27.6,11.32,42.99
1417,2013Q2,18.03,29.2,11.52,43.75
1417,2013Q1,16.3,26.3,12,45.57
1417,2012Q4,15.73,26,11.87,44.82
1417,2012Q3,15.33,25.5,11.85,44.77
1417,2012Q2,13.94,23.7,11.88,44.87
1417,2012Q1,13.12,22.6,11.89,44.9
1417,2011Q4,13.21,22.9,11.7,44.45
1417,2011Q3,11.55,20.8,11.6,44.06
1417,2011Q2,10.64,19.6,11.52,43.76
1417,2011Q1,11.86,21.6,11.32,43
1417,2010Q4,12.37,22.6,11.17,42.42
1417,2010Q3,13.98,24.7,11.25,42.73
1417,2010Q2,12.46,22.7,11.16,42.4
1417,2010Q1,13.2,24.1,10.96,41.65
1417,2009Q4,12.98,23.8,10.92,41.5
1417,2009Q3,11.95,22.4,10.89,41.38
1417,2009Q2,10.93,21.1,10.78,40.97
1417,2009Q1,11.45,22.8,10.22,38.84
1417,2008Q4,11.02,22.8,9.81,37.28
1417,2008Q3,11.44,22.8,10.22,38.81
1417,2008Q2,11.2,21.6,10.68,40.74
1417,2008Q1,10.8,20.1,11.23,42.85
1417,2007Q4,10.78,20.4,11.04,42.13
1417,2007Q2,10.97,19.2,12.13,46.3
1417,2006Q4,12.13,22.6,10.87,41.52
1417,2006Q2,12.78,24.1,10.5,40.25
1417,2005Q4,13.13,26.6,9.43,36.2
1417,2005Q2,14.15,27.3,9.81,37.61
1417,2004Q4,16.69,28.6,10.98,41.71
1417,2004Q2,0,0,10.75,46.62
1417,2003Q4,21.24,31.3,11.21,46.62
1417,2002Q4,20.35,30.1,11.38,47.32
1417,2001Q4,21.26,31.7,11.03,45.89
1417,2000Q4,20.05,30.7,10.86,45.19
1417,1999Q4,18.77,29.4,10.81,44.98
1417,1998Q4,16.05,25.5,12.19,46.96
1417,1997Q4,22.46,40.8,12.3,32.6
1417,1996Q4,16.3,34.3,11.78,31.26
1417,1995Q4,11.94,28.5,11.96,29.91
