sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2478,2020Q3,31.1,35.5,39.26,56.48
2478,2020Q2,31.44,36.6,37.89,54.51
2478,2020Q1,23.77,30.2,38.26,55.01
2478,2019Q4,24.13,31.2,36.74,53.1
2478,2019Q3,25.6,32.7,36.4,52.63
2478,2019Q2,23.65,29.3,29.61,57.07
2478,2019Q1,21.81,26.2,31.85,61.27
2478,2018Q4,28.23,32.3,31.16,59.3
2478,2018Q3,28.7,33.9,29.43,56.02
2478,2018Q2,25.4,33.6,26.38,50.28
2478,2018Q1,22.89,32.1,25.38,48.38
2478,2017Q4,24.66,34.8,25.05,46.31
2478,2017Q3,23,33.6,24.82,45.37
2478,2017Q2,21.44,32.7,24.15,44.08
2478,2017Q1,19.8,31,25.2,44.11
2478,2016Q4,21.61,32.7,24.92,44.45
2478,2016Q3,27.44,38.3,24.76,44.19
2478,2016Q2,19.26,27,20.38,52.16
2478,2016Q1,18.3,25.6,20.65,53.16
2478,2015Q4,18.77,26.1,20.5,53.1
2478,2015Q3,18.99,26.3,20.49,53.09
2478,2015Q2,18.12,25.9,19.62,51.72
2478,2015Q1,16.26,23.6,20.23,52.55
2478,2014Q4,18,25.8,19.91,51.76
2478,2014Q3,19.47,27.5,19.43,51.44
2478,2014Q2,18.54,27,20.01,50.16
2478,2014Q1,19.68,28.8,19.44,48.74
2478,2013Q4,19.81,29.1,19.27,48.29
2478,2013Q3,20.5,30,19.12,47.91
2478,2013Q2,20.77,30.2,19.49,47.9
2478,2013Q1,23.56,33.1,19.36,47.55
2478,2012Q4,17.41,27.4,18.84,46.18
2478,2012Q3,17.66,27.6,18.82,46.36
2478,2012Q2,17.46,27.3,19.54,46.43
2478,2012Q1,15.98,25.6,19.54,46.56
2478,2011Q4,16.59,26.2,19.74,46.62
2478,2011Q3,20.42,30.5,19.74,46.63
2478,2011Q2,21.33,32.6,20.24,44.13
2478,2011Q1,22.94,33.4,21.07,45.79
2478,2010Q4,20.4,31.7,20.5,43.95
2478,2010Q3,17.43,28.3,20.59,44.18
2478,2010Q2,16.47,27.7,21.32,42.99
2478,2010Q1,12.95,23.9,20.57,41.17
2478,2009Q4,10.65,21.3,20.15,39.43
2478,2009Q3,13.05,25,20.04,39.17
2478,2009Q2,9.83,20.8,20.28,37.35
2478,2009Q1,9.87,20.3,20.97,38.82
2478,2008Q4,11.16,22.9,20.42,37.59
2478,2008Q3,15.99,29.8,20.04,37.73
2478,2008Q2,13.1,26.6,20.31,36.17
2478,2008Q1,15.18,28.7,20.15,37.65
2478,2007Q4,11.55,24.2,20.16,36.09
2478,2007Q2,8.55,19.4,22.44,35.45
2478,2006Q4,7.81,18.7,21.54,34.04
2478,2006Q2,7.67,19.4,22.43,31.92
2478,2005Q4,6,15.8,22.42,31.9
2478,2005Q2,7.48,19.8,22.28,30.3
2478,2004Q4,6.42,17.3,22.3,30.67
2478,2003Q4,5.03,14,24.47,30.88
2478,2002Q4,3.87,11.9,25.15,28.63
2478,2001Q4,3.11,10.5,28.39,26.59
2478,2000Q4,5.17,17.4,39.16,24.52
2478,1999Q4,3.54,26.7,22.32,9.7
2478,1998Q4,3.28,35.7,18.53,5.91
