ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2377,21Q1,25,135,142.5,127,134,+1.5,+1.13,11.7,113,4.5,151,6,+0.2,-2.3,-1.18,-3.28,,-0.49,2.8,+0.02,0.17,6.1
1,2377,20Q4,63,134,137.5,112.5,132.5,-0.5,-0.38,18.8,275,4.4,345,5.5,+2.44,-11.1,+1.94,-6.68,43.4,-0.17,3.29,-0.52,0.15,4.5
2,2377,20Q3,66,108,158,108,133,+25.5,+23.7,46.5,565,8.6,762,11.6,+40.9,+9.73,-1.64,+48.9,43.1,+0.55,3.46,+0.21,0.67,19.2
3,2377,20Q2,60,90.4,114,86.9,107.5,+18.8,+21.2,30.6,314,5.2,315,5.3,+35.9,+1.43,-1.65,+35.6,38.4,+0.57,2.92,+0.26,0.46,15.8
4,2377,20Q1,56,87.2,99.6,68.5,88.7,+2,+2.31,35.9,257,4.6,228,4.1,-4.03,+5.38,+11.2,+12.6,34.2,-3.04,2.35,-0.02,0.2,8.7
5,2377,19Q4,64,90.8,93,82.6,86.7,-3.6,-3.99,11.5,202,3.1,176,2.8,-4.41,-9.04,+2.99,-10.5,34.6,+0.31,5.39,-0.22,0.23,4.2
6,2377,19Q3,63,89.3,94.7,81.5,90.3,+2.3,+2.61,15,279,4.4,247,3.9,-6.78,-0.85,-1.63,-9.26,35,+0.24,5.08,-0.16,0.45,8.9
7,2377,19Q2,61,88,89.8,73.6,88,+1.5,+1.73,18.7,293,4.8,244,4,+8.74,+5.61,+2.34,+16.7,36,-2.86,4.85,-0.82,0.61,12.6
8,2377,19Q1,54,77.5,89,71.8,86.5,+10.1,+13.2,22.5,425,7.9,342,6.3,+19.2,-3.36,+1.85,+17.7,35,-2.25,7.71,-0.71,1.43,18.6
9,2377,18Q4,65,83.4,85.8,63.5,76.4,-6.1,-7.39,27,565,8.7,401,6.2,-47.1,-3.07,-0.05,-50.2,32.9,+1.96,9.96,+0.81,2.14,21.5
10,2377,18Q3,64,94,113,80.7,82.5,-11.7,-12.4,34.3,572,8.9,562,8.8,-48.2,+7.19,-2.17,-43.2,38.7,-1.81,7.99,+0.64,1.33,16.6
11,2377,18Q2,60,96.4,131,88.3,94.2,-1,-1.05,44.9,575,9.6,620,10.3,+57.8,-21.6,-4.33,+31.9,44.2,-0.41,9.81,-0.54,0.68,7
