ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2465,2020,2019全年,20'06/10,,,,,,,,,,0,0,0,0,0,0,0
1,2465,2019,2018全年,19'06/13,,,,,,,,,,0,0,0,0,0,0,0
2,2465,2018,2017全年,18'06/12,,,,,,,,,,0,0,0,0,0,0,0
3,2465,2017,2016全年,17'06/28,,,,,,,,,,0,0,0,0,0,0,0
4,2465,2016,2015全年,16'06/03,,,,,,,,,,0,0,0,0,0,0,0
5,2465,2015,2014全年,15'06/24,,,,,,,,,,0,0,0,0,0,0,0
6,2465,2014,2013全年,14'06/24,,,,,,,,,,0,0,0,0,0,0,0
7,2465,2013,2012全年,13'06/21,,,,,,,,,,0,0,0,0,0,0,0
8,2465,2012,2011全年,12'06/12,,,,,,,,,,0,0,0,0,0,0,0
9,2465,2011,2010全年,11'06/24,,,,,,,,,,0,0,0,0,0,0,0
10,2465,2010,2009全年,10'06/25,,,,,,,,,,0,0,0,0,0,0,0
11,2465,2009,2008全年,09'06/16,,,,,,,,,,0,0,0,0,0,0,0
12,2465,2008,2007全年,08'06/13,,,,,,08'08/14,8.1,08'08/15,2,0,0,0,0.3,0,0.3,0.3
13,2465,2007,2006全年,07'06/15,,,,,,,,,,0,0,0,0,0,0,0
14,2465,2006,2005全年,06'05/24,,,,,,,,,,0,0,0,0,0,0,0
15,2465,2005,2004全年,05'05/18,,,,,,05'07/18,17.55,07'06/06,467,0,0,0,0.84,0.36,1.2,1.2
16,2465,2004,2003全年,04'06/30,,,,,,,,,,0,0,0,0,0,0,0
17,2465,2003,2002全年,03'05/21,,,,,,03'07/16,15.2,04'02/16,145,0,0,0,0.88,0.12,1,1
18,2465,2002,2001全年,02'05/21,02'07/10,,18'03/05,3849,,02'07/10,,18'03/05,3849,0.2,0,0.2,2,0.5,2.5,2.7
19,2465,2001,2000全年,01'05/25,,,,,,01'08/30,,01'11/16,52,0,0,0,1.8,0.2,2,2
20,2465,2000,1999全年,00'04/21,,,,,,00'08/15,,00'08/19,5,0,0,0,1,0.5,1.5,1.5
21,2465,1999,1998全年,99'05/14,,,,,,99'10/16,,99'12/23,54,0,0,0,0.8,0.7,1.5,1.5
22,2465,1998,1997全年,98'06/06,,,,,,98'12/27,,,,0,0,0,0.8,0,0.8,0.8
23,2465,1997,1996全年,,,,,,,,,,,0,0,0,1,0,1,1
24,2465,1996,1995全年,,,,,,,,,,,0,0,0,0.8,0,0.8,0.8
25,2465,1995,1994全年,,,,,,,,,,,0,0,0,0.65,0.5,1.15,1.15
26,2465,1993,1992全年,,,,,,,,,,,0,0,0,1,0,1,1
