sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2442,2020Q3,104.2,70,12.97,44.59
2442,2020Q2,101.3,68.5,12.37,46.61
2442,2020Q1,91,67,12.22,44.84
2442,2019Q4,91.24,66.2,12.97,46.48
2442,2019Q3,58.1,55.7,12.79,46.17
2442,2019Q2,45.42,52.2,14.19,41.65
2442,2019Q1,39.77,48.3,14.64,42.55
2442,2018Q4,42.19,51.8,14.01,39.29
2442,2018Q3,61.19,69,11.19,27.46
2442,2018Q2,50.84,65.9,10.74,26.35
2442,2018Q1,46.67,64.3,10.58,25.93
2442,2017Q4,46.82,64.5,10.16,25.72
2442,2017Q3,41.76,62,10.28,25.61
2442,2017Q2,32.7,55.7,10.44,26.05
2442,2017Q1,30.28,53.8,12.47,25.97
2442,2016Q4,32.99,59.2,11.21,22.75
2442,2016Q3,30.36,57.6,11.02,22.33
2442,2016Q2,29.84,57.5,10.93,22.08
2442,2016Q1,31.97,59.3,10.85,21.93
2442,2015Q4,28.63,55.9,11.18,22.57
2442,2015Q3,25.79,53.6,11.25,22.32
2442,2015Q2,25.34,53,12.13,22.49
2442,2015Q1,24.81,53.1,11.8,21.87
2442,2014Q4,24.54,53.3,11.61,21.49
2442,2014Q3,23.46,52.6,11.42,21.1
2442,2014Q2,22.9,53,11.51,20.31
2442,2014Q1,23.48,53.5,11.57,20.38
2442,2013Q4,21.41,51.9,11.44,19.89
2442,2013Q3,13.02,39.9,11.79,19.61
2442,2013Q2,12.71,39.6,11.7,19.36
2442,2013Q1,7.29,27.6,11.61,19.12
2442,2012Q4,6.26,25.1,11.34,18.67
2442,2012Q3,5.68,23.7,11.09,18.26
2442,2012Q2,5.61,23.9,10.83,17.81
2442,2012Q1,4.48,19.8,11.03,18.13
2442,2011Q4,2.04,10.5,10.59,17.41
2442,2011Q3,3.12,15.2,10.59,17.41
2442,2011Q2,2.46,12,10.98,18.03
2442,2011Q1,1.97,8.67,12.66,20.79
2442,2010Q4,4.34,17.4,12.65,20.68
2442,2010Q3,11.77,37.1,12.21,19.98
2442,2010Q2,30.21,63.7,10.05,17.19
2442,2010Q1,24.48,58,10.38,17.69
2442,2009Q4,26.34,59.9,10.33,17.63
2442,2009Q3,37.28,68,10.21,17.51
2442,2009Q2,29.39,64.2,9.5,16.37
2442,2009Q1,26.84,63.3,8.99,15.53
2442,2008Q4,31.36,68.3,8.42,14.58
2442,2008Q3,54.21,78.6,5.59,14.79
2442,2008Q2,65.76,82,5.45,14.39
2442,2008Q1,51.62,75.9,6.27,16.39
2442,2007Q4,75.33,80.7,6.89,17.97
2442,2007Q2,82.86,81.7,7.07,18.54
2442,2006Q4,90.8,84.5,6.35,16.63
2442,2006Q2,57.57,79,5.77,15.29
2442,2005Q4,64.2,80.9,5.76,15.19
2442,2005Q2,63.87,81.8,5.42,14.19
2442,2004Q4,49.26,84.7,5.07,8.93
2442,2003Q4,59.68,71.9,13.14,23.32
2442,2002Q4,40.78,55.1,18.73,33.25
2442,2001Q4,53.66,67.8,16.74,25.53
2442,2000Q4,51.35,67.2,17.23,25.03
2442,1999Q4,51.36,69.6,16.97,22.4
