ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1101,2020,2019全年,20'06/09,20'08/12,41.9,,,20'09/16,20'08/12,41.9,,,2.5,0,2.5,0.5,0,0.5,3
1,1101,2019,2018全年,19'06/12,19'08/13,38,20'01/02,98,19'09/12,19'08/13,38,20'01/02,98,3.31,0,3.31,0.7,0,0.7,4.01
2,1101,2018,2017全年,18'06/22,18'07/26,39.65,19'06/18,218,18'08/24,18'07/26,39.65,19'06/18,218,1.5,0,1.5,1,0,1,2.5
3,1101,2017,2016全年,17'06/28,17'07/25,34.55,17'12/25,108,17'08/25,,,,,1.45,0,1.45,0,0,0,1.45
4,1101,2016,2015全年,16'06/22,16'07/25,33.5,16'08/03,8,16'08/26,,,,,1.33,0,1.33,0,0,0,1.33
5,1101,2015,2014全年,15'06/18,15'07/23,36.6,18'04/19,672,15'08/21,,,,,2.49,0,2.49,0,0,0,2.49
6,1101,2014,2013全年,14'06/20,14'07/17,43.9,14'08/18,22,,,,,,2.3,0,2.3,0,0,0,2.3
7,1101,2013,2012全年,13'06/21,13'07/25,36.6,13'08/13,14,,,,,,1.9,0,1.9,0,0,0,1.9
8,1101,2012,2011全年,12'06/21,12'07/26,33.5,12'08/01,5,,,,,,1.9,0,1.9,0,0,0,1.9
9,1101,2011,2010全年,11'06/22,11'07/26,46.3,14'02/25,641,,,,,,2,0,2,0,0,0,2
10,1101,2010,2009全年,10'06/18,10'07/14,27.05,10'07/29,12,,,,,,1.8,0,1.8,0,0,0,1.8
11,1101,2009,2008全年,09'06/19,09'08/17,36.9,09'10/20,47,,,,,,1.32,0,1.32,0,0,0,1.32
12,1101,2008,2007全年,08'06/13,08'07/25,40.1,11'04/27,687,,08'07/25,40.1,11'04/27,687,1.9,0,1.9,0.1,0,0.1,2
13,1101,2007,2006全年,07'06/15,07'07/30,37.7,07'07/31,2,,07'07/30,37.7,07'07/31,2,1.7,0,1.7,0.1,0,0.1,1.8
14,1101,2006,2005全年,06'06/09,06'08/25,21.65,06'09/18,17,,06'08/25,21.65,06'09/18,17,1.41,0,1.41,0.16,0,0.16,1.56
15,1101,2005,2004全年,05'06/30,05'09/19,18.45,05'09/27,7,,05'09/19,18.45,05'09/27,7,0.7,0,0.7,0.5,0,0.5,1.2
16,1101,2004,2003全年,04'06/11,04'08/24,15.5,04'08/26,1,,04'08/24,15.5,04'08/26,1,0.35,0,0.35,0.35,0,0.35,0.7
17,1101,2003,2002全年,03'06/26,03'08/13,11.25,03'08/13,1,,03'08/13,11.25,03'08/13,1,0.1,0,0.1,0.2,0,0.2,0.3
18,1101,2002,2001全年,02'06/18,,,,,,02'07/23,11.27,02'07/23,1,0,0,0,0,0.2,0.2,0.2
19,1101,2001,2000全年,01'05/31,,,,,,01'07/10,8.25,01'07/10,1,0,0,0,0,0.3,0.3,0.3
20,1101,2000,1999全年,00'05/30,00'07/21,24.3,00'07/29,7,,00'07/21,22.5,00'07/29,7,0.2,0,0.2,0.5,0.3,0.8,1
21,1101,1999,1998全年,99'05/28,99'07/08,24.3,99'10/02,65,,99'07/08,22.09,99'10/02,65,0.2,0,0.2,0.2,0.8,1,1.2
22,1101,1998,1997全年,98'04/30,98'05/19,32.3,98'05/19,1,,98'06/09,28.09,98'06/19,9,0.5,0,0.5,0.4,0.6,1,1.5
23,1101,1997,1996全年,97'05/30,97'06/25,46.5,97'06/25,1,,97'07/24,38.7,00'02/09,687,0.2,0,0.2,0.4,0.6,1,1.2
24,1101,1996,1995全年,96'04/18,96'05/04,49.5,96'05/04,1,,96'06/22,56.36,96'06/27,5,0.5,0,0.5,0.7,0.3,1,1.5
25,1101,1995,1994全年,95'04/20,95'05/05,47.1,95'06/01,24,,95'07/19,42.41,96'04/10,206,1,0,1,1.2,0,1.2,2.2
26,1101,1994,1993全年,94'04/21,94'05/06,62.5,94'05/18,11,,94'07/22,47.35,96'06/13,544,2,0,2,0.3,1,1.3,3.3
27,1101,1993,1992全年,93'04/20,93'05/05,56,93'05/05,1,,93'06/24,49.5,93'06/25,1,2,0,2,0,1,1,3
28,1101,1992,1991全年,92'04/21,92'05/07,,92'05/07,1,,92'07/13,,92'07/13,1,1.5,0,1.5,1.1,0.4,1.5,3
29,1101,1991,1990全年,91'04/19,91'05/05,,91'05/06,1,,91'10/16,,91'10/16,1,1.6,0,1.6,1,0.4,1.4,3
30,1101,1990,1989全年,90'04/20,90'04/20,,,,,90'08/13,,,,1.5,0,1.5,2,0,2,3.5
31,1101,1989,1988全年,,,,,,,,,,,2.5,0,2.5,0.2,0.3,0.5,3
32,1101,1988,1987全年,,,,,,,,,,,2,0,2,0,0.5,0.5,2.5
33,1101,1987,1986全年,,,,,,,,,,,1.5,0,1.5,0,0,0,1.5
34,1101,1986,1985全年,,,,,,,,,,,1.3,0,1.3,0,0,0,1.3
35,1101,1985,1984全年,,,,,,,,,,,1.8,0,1.8,0,0.4,0.4,2.2
36,1101,1984,1983全年,,,,,,,,,,,1.5,0,1.5,0.4,0.8,1.2,2.7
37,1101,1982,1981全年,,,,,,,,,,,0,0,0,0,0,0,0
