sid,季度,股票報酬率,負債/淨值比,淨值報酬率,季成交量(百萬股),t+1季周轉率,t+1季底個股市值,季底收盤價,淨值股價比,益本比,每股淨值(元),稅後EPS,稅後淨利,t+1季新淨值股價比,t+1季新益本比,成長指標0.02,成長指標0.04,成長指標0.06,成長指標0.08,成長指標0.1,成長指標0.15,成長指標0.2,成長指標0.3
2059,2021Q1,1.02020202020202,--,-,5760.0,-,-,303,0.3663696369636964,-,--,-,-,-,-,-,-,-,-,-,-,-,-
2059,2020Q4,1.0607142857142857,--,-,16600.0,-,-,297,0.39491582491582494,-,--,-,-,0.3870957095709571,-,-,-,-,-,-,-,-,-
2059,2020Q3,0.8584202682563339,1.2681630242173656,2.76,20100.0,21.091290661070307,26683.999999999996,280,0.4017857142857143,0.011107142857142857,16.04,3.11,2.96,0.3787878787878788,0.010471380471380472,3.6920513676358926,3.625330665229273,3.5598157023117234,3.4954846894286504,3.4323162308923867,3.2793443206532933,3.1331900821402443,2.8601327588832475
2059,2020Q2,1.148972602739726,0.24319470699432894,1.53,25600.0,26.862539349422878,31973.149999999994,335.5,0.3255737704918033,0.005216095380029807,111.01,1.75,1.67,0.3901071428571429,0.00625,2.4738508338209675,2.418947805532291,2.3652632591642124,2.3127701525254887,2.2614420435815914,2.138050370383441,2.0213913503867524,1.806821891816905
2059,2020Q1,0.8066298342541437,0.17531305903398928,4.18,18500.0,19.412381951731376,27827.6,292,0.35825342465753424,0.01643835616438356,117.29,4.8,4.58,0.3118032786885246,0.014307004470938897,5.074737316096382,4.971613673239596,4.870585604016213,4.771610524313304,4.674646715368908,4.440770326410136,4.21859496399794,3.80703495983104
2059,2019Q4,1.0254957507082152,0.1859141791044776,3.01,17200.0,18.048268625393497,34498.6,362,0.3050276243093923,0.009226519337016573,112.5,3.34,3.18,0.37815068493150683,0.01143835616438356,3.9158960627147574,3.824000492265571,3.7342614642099856,3.6466283702861166,3.5610517898721543,3.355793654186645,3.162366546172487,2.808316969944977
2059,2019Q3,1.1827079934747144,0.2578290105667627,4.35,21800.0,22.87513116474292,33640.899999999994,353,0.2994900849858357,0.013172804532577905,109.23,4.65,4.43,0.29204419889502764,0.012845303867403316,5.222535863633249,5.098108569520653,4.976645764676189,4.8580768199289555,4.7423327888531475,4.464893964206026,4.203686033688163,3.726220207776338
2059,2019Q2,0.8922852983988355,0.2664259203530946,3.44,13200.0,13.85099685204617,29209.449999999997,306.5,0.32835236541598695,0.012039151712887438,104.61,3.69,3.53,0.28509915014164305,0.010453257790368271,4.342199500984203,4.246553267195375,4.1530138463330175,4.061534831335071,3.9720708373543037,3.756937692507646,3.553456472288405,3.178959645356909
2059,2019Q1,1.0734375,0.1720532319391635,4.32,17100.0,17.943336831059813,32735.55,343.5,0.28087336244541483,0.013595342066957788,110.42,4.67,4.45,0.3147797716150082,0.015236541598694942,5.186589104265593,5.056523785053866,4.929720144552668,4.806096388875089,4.685572775298825,4.397321460381541,4.126803051244648,3.6346684259270763
2059,2018Q4,0.7980049875311721,0.11241310824230387,4.95,11400.0,11.962224554039874,30496.0,320,0.2985,0.01596875,105.72,5.11,4.87,0.2780786026200873,0.014876273653566231,5.807856167311816,5.669108110954942,5.533674706784385,5.401476768688252,5.272437002288666,4.963163886076789,4.6720322593449914,4.139999287404513
2059,2018Q3,0.943089430894309,0.1486810551558753,4.26,7970.0,8.363064008394543,38215.299999999996,401,0.2297506234413965,0.010473815461346634,100.64,4.2,4,0.28790625,0.013125000000000001,5.107529434383932,4.959478502490161,4.81571909328191,4.676126809251341,4.540580858776244,4.218657317118497,3.9195578964040325,3.383473300242858
