ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1568,2020,2019全年,,20'07/10,15.9,20'07/13,2,20'07/31,,,,,0.5,0,0.5,0,0,0,0.5
1,1568,2019,2018全年,19'06/18,19'07/04,19.35,19'07/15,8,19'07/25,,,,,0.65,0,0.65,0,0,0,0.65
2,1568,2018,2017全年,18'06/13,18'06/29,27.55,21'01/11,623,18'07/20,,,,,0.8,0,0.8,0,0,0,0.8
3,1568,2017,2016全年,17'06/14,17'06/30,39,17'07/04,3,17'07/26,,,,,1.2,0,1.2,0,0,0,1.2
4,1568,2016,2015全年,16'06/07,16'06/27,23.05,16'06/27,1,16'07/15,,,,,1,0,1,0,0,0,1
5,1568,2015,2014全年,15'06/22,15'07/08,17.6,15'07/13,3,15'07/29,,,,,0.5,0,0.5,0,0,0,0.5
6,1568,2014,2013全年,14'06/23,14'07/09,27.3,14'07/09,1,,,,,,0.5,0,0.5,0,0,0,0.5
7,1568,2013,2012全年,13'06/10,13'06/26,,13'07/31,26,,,,,,0.5,0,0.5,0,0,0,0.5
8,1568,2012,2011全年,12'06/29,,,,,,,,,,0,0,0,0,0,0,0
9,1568,2011,2010全年,11'06/28,,,,,,,,,,0,0,0,0,0,0,0
10,1568,2010,2009全年,10'06/25,,,,,,,,,,0,0,0,0,0,0,0
11,1568,2009,2008全年,09'06/30,,,,,,,,,,0,0,0,0,0,0,0
12,1568,2008,2007全年,08'06/27,08'10/28,,08'10/28,1,,08'10/28,,08'10/28,1,0.2,0,0.2,0,1.01,1.01,1.21
13,1568,2007,2006全年,07'06/28,,,,,,,,,,0,0,0,0,0,0,0
14,1568,2006,2005全年,06'06/15,,,,,,,,,,0,0,0,0,0,0,0
15,1568,2005,2004全年,05'06/16,05'07/28,,05'08/02,4,,05'07/28,,05'08/02,4,0.2,0,0.2,0.5,0.5,1,1.2
16,1568,2004,2003全年,04'06/11,04'07/08,,04'07/08,1,,04'07/08,,04'07/08,1,0.2,0,0.2,1.4,0.6,2,2.2
