ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1540,2020,2019全年,20'06/24,20'07/22,15.45,,,20'08/19,,,,,1,0,1,0,0,0,1
1,1540,2019,2018全年,19'06/28,19'07/24,20.55,,,19'08/22,,,,,1.35,0.15,1.5,0,0,0,1.5
2,1540,2018,2017全年,18'06/26,18'07/24,14.65,18'07/31,6,18'08/22,,,,,0.53,0.07,0.6,0,0,0,0.6
3,1540,2017,2016全年,17'06/27,17'07/24,14.7,17'11/29,91,17'08/18,,,,,0.94,0.06,1,0,0,0,1
4,1540,2016,2015全年,16'06/30,16'07/20,14.95,17'11/29,338,16'08/19,,,,,1,0,1,0,0,0,1
5,1540,2015,2014全年,15'06/30,15'07/22,18.65,19'04/11,912,15'08/26,,,,,1.5,0,1.5,0,0,0,1.5
6,1540,2014,2013全年,14'06/25,14'07/22,23.4,14'09/10,35,14'08/28,,,,,1.3,0,1.3,0,0,0,1.3
7,1540,2013,2012全年,13'06/20,13'07/17,17.15,13'10/03,55,,,,,,1,0,1,0,0,0,1
8,1540,2012,2011全年,12'06/26,12'07/19,20.6,14'01/15,372,,,,,,1.5,0,1.5,0,0,0,1.5
9,1540,2011,2010全年,11'06/28,11'07/21,21.65,14'03/11,653,,,,,,1.3,0,1.3,0,0,0,1.3
10,1540,2010,2009全年,10'06/22,10'07/20,31.6,,,,,,,,2.5,0,2.5,0,0,0,2.5
11,1540,2009,2008全年,09'06/25,09'07/16,30.25,09'07/24,7,,09'09/15,26.6,09'12/10,63,1.5,0,1.5,1.5,0,1.5,3
12,1540,2008,2007全年,08'06/26,08'07/22,28.05,09'05/04,194,,,,,,3,0,3,0,0,0,3
13,1540,2007,2006全年,07'06/28,07'07/19,44.8,07'07/26,6,,07'08/14,38.9,07'10/16,43,1,0,1,2,0,2,3
14,1540,2006,2005全年,06'06/21,06'07/19,19.95,06'07/25,5,,,,,,1.5,0,1.5,0,0,0,1.5
15,1540,2005,2004全年,05'05/31,05'07/15,14.6,06'04/12,182,,,,,,1.2,0,1.2,0,0,0,1.2
16,1540,2004,2003全年,04'06/03,04'06/23,18,06'05/03,460,,04'08/12,13.25,04'08/19,6,0.5,0,0.5,0.5,0,0.5,1
17,1540,2003,2002全年,03'05/27,03'06/19,12.5,03'06/30,8,,03'06/19,,03'06/30,8,0.8,0,0.8,0.1,0,0.1,0.9
18,1540,2002,2001全年,02'05/28,02'06/19,,02'06/20,2,,,,,,0.5,0,0.5,0,0,0,0.5
19,1540,2001,2000全年,01'06/27,,,,,,,,,,0,0,0,0,0,0,0
20,1540,2000,1999全年,00'06/19,,,,,,,,,,0,0,0,0,0,0,0
21,1540,1999,1998全年,99'06/22,,,,,,,,,,0,0,0,3,0,3,3
22,1540,1998,1997全年,,,,,,,,,,,0,0,0,1.6,0,1.6,1.6
23,1540,1997,1996全年,,,,,,,,,,,0,0,0,1.46,0,1.46,1.46
24,1540,1992,1991全年,,,,,,,,,,,0,0,0,0.75,0,0.75,0.75
25,1540,1991,1990全年,,,,,,,,,,,0,0,0,1.5,0,1.5,1.5
