ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2885,2020,2019全年,20'06/09,20'06/29,17.75,20'07/14,12,20'07/22,20'08/17,18.35,20'08/19,3,0.65,0,0.65,0.4,0,0.4,1.05
1,2885,2019,2018全年,19'06/14,19'07/02,18.05,19'09/09,49,19'07/26,,,,,0.9,0,0.9,0,0,0,0.9
2,2885,2018,2017全年,18'06/15,18'07/04,13,18'07/24,15,18'07/27,,,,,0.56,0,0.56,0,0,0,0.56
3,2885,2017,2016全年,17'06/08,17'07/14,13.25,17'11/20,90,17'08/09,,,,,0.45,0,0.45,0,0,0,0.45
4,2885,2016,2015全年,16'06/16,16'07/15,10.6,16'07/15,1,16'08/10,,,,,0.36,0,0.36,0,0,0,0.36
5,2885,2015,2014全年,15'06/02,15'07/16,15.3,18'09/21,786,15'08/05,15'08/13,13.55,15'08/14,2,0.62,0,0.62,0.26,0,0.26,0.88
6,2885,2014,2013全年,14'05/27,14'06/26,16.05,14'07/14,13,,14'08/20,15.95,14'08/25,4,0.65,0,0.65,0.25,0,0.25,0.9
7,2885,2013,2012全年,13'05/31,13'07/23,15.6,13'10/11,56,,,,,,0.55,0,0.55,0,0,0,0.55
8,2885,2012,2011全年,12'06/21,12'07/25,12.9,12'07/25,1,,,,,,0.2,0,0.2,0,0,0,0.2
9,2885,2011,2010全年,11'06/28,,,,,,11'08/25,16.9,19'06/19,1923,0,0,0,0.92,0,0.92,0.92
10,2885,2010,2009全年,10'06/18,10'07/08,17.45,10'07/16,7,,,,,,0.9,0,0.9,0,0,0,0.9
11,2885,2009,2008全年,09'06/26,09'08/13,21.6,09'08/13,1,,,,,,0.18,0,0.18,0,0,0,0.18
12,2885,2008,2007全年,08'06/13,08'07/10,17.65,08'07/10,1,,,,,,0.65,0,0.65,0,0,0,0.65
13,2885,2007,2006全年,07'06/29,,,,,,,,,,0,0,0,0,0,0,0
14,2885,2006,2005全年,06'06/12,,,,,,,,,,0,0,0,0,0,0,0
15,2885,2005,2004全年,05'06/29,05'08/30,12.6,05'09/30,23,,05'08/30,12.6,05'09/30,23,0.51,0,0.51,0.51,0,0.51,1.02
16,2885,2004,2003全年,04'06/11,04'07/15,13.1,04'07/28,10,,04'09/03,14.05,04'09/22,14,0.4,0,0.4,0.26,0.14,0.4,0.8
17,2885,2003,2002全年,03'06/06,03'08/07,9.85,03'08/25,13,,03'08/07,9.85,03'08/25,13,0.45,0,0.45,0,0.25,0.25,0.7
