ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2228,2020,2019全年,20'06/23,20'08/03,83,20'11/12,71,20'08/21,,,,,5,0,5,0,0,0,5
1,2228,2019,2018全年,19'06/19,19'08/01,104,19'08/02,2,19'08/23,,,,,5,0,5,0,0,0,5
2,2228,2018,2017全年,18'06/13,18'08/01,84.7,18'12/07,91,18'08/23,,,,,5.24,0,5.24,0,0,0,5.24
3,2228,2017,2016全年,17'06/13,17'08/02,146,19'08/21,505,17'08/22,,,,,1,3.75,4.75,0,0,0,4.75
4,2228,2016,2015全年,16'06/15,16'07/28,221.5,16'08/02,4,16'08/19,,,,,4.47,0,4.47,0,0,0,4.47
5,2228,2015,2014全年,15'06/02,15'07/02,140.5,15'07/03,2,15'07/27,,,,,3.5,0,3.5,0,0,0,3.5
6,2228,2014,2013全年,14'06/12,14'08/21,123,14'08/26,4,14'09/16,,,,,3.5,0,3.5,0,0,0,3.5
7,2228,2013,2012全年,13'06/18,13'09/14,,13'09/16,2,,,,,,2.2,0,2.2,0,0,0,2.2
8,2228,2012,2011全年,12'06/20,,,,,,,,,,7.41,0,7.41,0,0,0,7.41
9,2228,2011,2010全年,11'06/21,,,,,,,,,,1.5,0,1.5,0,0,0,1.5
10,2228,2010,2009全年,10'06/21,,,,,,,,,,1,0,1,0,0,0,1
11,2228,2009,2008全年,09'06/25,,,,,,,,,,1,0,1,0,0,0,1
