sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2439,2020Q3,198.4,63.4,52.48,114.8
2439,2020Q2,139.2,55.5,50.99,111.4
2439,2020Q1,141.7,57.8,48.83,103.4
2439,2019Q4,128,49.6,61.5,130
2439,2019Q3,158.1,56.3,58.52,122.8
2439,2019Q2,150.7,57.1,54.11,113.2
2439,2019Q1,124.7,50.9,57.77,120.1
2439,2018Q4,202.5,66.8,49.74,100.8
2439,2018Q3,169.9,63,49.42,99.7
2439,2018Q2,125.6,55.5,50.82,100.9
2439,2018Q1,80.66,38.1,66.01,131.1
2439,2017Q4,126.5,48,69.11,137
2439,2017Q3,97.12,48.5,52,103
2439,2017Q2,84.66,50.6,42.26,82.61
2439,2017Q1,63.31,41.8,46.07,88.25
2439,2016Q4,84.16,54.8,37.68,69.45
2439,2016Q3,63.38,50.3,34.32,62.73
2439,2016Q2,60.71,52.5,30.1,55
2439,2016Q1,44.06,43.2,31.71,57.94
2439,2015Q4,55.76,49,31.72,58.1
2439,2015Q3,56.45,50,30.56,56.53
2439,2015Q2,57.03,51.8,28.44,53.06
2439,2015Q1,47.35,43.2,33.34,62.29
2439,2014Q4,38.35,38.6,32.71,60.99
2439,2014Q3,37.68,39.8,30.61,57.04
2439,2014Q2,41.53,44.3,29.46,52.23
2439,2014Q1,35.05,38.4,31.85,56.32
2439,2013Q4,40.72,43.2,30.33,53.55
2439,2013Q3,35.96,42.5,27.56,48.62
2439,2013Q2,33.44,42.2,27.55,45.79
2439,2013Q1,27.98,37,28.69,47.72
2439,2012Q4,28.18,38.7,27.09,44.64
2439,2012Q3,25.69,37.3,25.93,43.21
2439,2012Q2,27.58,38.6,27.7,43.92
2439,2012Q1,30.35,40.5,28.22,44.59
2439,2011Q4,34.42,44.2,27.47,43.52
2439,2011Q3,32.08,43.3,26.44,41.92
2439,2011Q2,31.15,44,24.98,39.64
2439,2011Q1,24.2,34.8,28.54,45.25
2439,2010Q4,28.14,38.8,27.95,44.32
2439,2010Q3,32.43,42,28.2,44.7
2439,2010Q2,36.43,45.8,27.23,43.16
2439,2010Q1,29.46,39,29.14,46.17
2439,2009Q4,31.27,41.1,28.25,44.79
2439,2009Q3,28.34,39.9,26.89,42.64
2439,2009Q2,25.39,38.4,25.44,40.68
2439,2009Q1,22.8,33.8,28.13,44.63
2439,2008Q4,27.08,38.1,27.75,44.02
2439,2008Q3,36,45.5,27.01,43.19
2439,2008Q2,38.75,49.3,24.92,39.86
2439,2008Q1,26.85,37.2,28.4,45.42
2439,2007Q4,32.22,41.4,28.54,45.67
2439,2007Q2,28.83,41,28.68,41.51
2439,2006Q4,20.57,33.8,27.83,40.25
2439,2006Q2,18.45,33.8,27.16,36.13
2439,2005Q4,19.21,35.3,26.49,35.13
2439,2005Q2,15.67,33.2,23.79,31.51
2439,2004Q4,15.38,33.3,24.26,30.86
2439,2004Q2,22.69,47.9,21.8,24.72
2439,2003Q4,12.45,36.5,19.7,21.71
2439,2002Q4,10.54,35.4,17.85,19.26
2439,2001Q4,4.93,20.6,19.76,18.93
2439,2000Q4,5.14,23.1,22.46,17.15
2439,1999Q4,4.4,33.6,13.8,8.69
2439,1998Q4,3.49,29.8,14.45,8.23
