ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2546,21Q1,32,49.2,49.35,45.95,48.85,-0.3,-0.61,6.92,5.63,0.18,2.69,0.08,-0.06,0,-0.03,-0.09,3.4,-0.04,0.26,0,0,0.4
1,2546,20Q4,63,49.75,50.1,45.85,49.15,-0.05,-0.1,8.64,10.3,0.16,4.98,0.08,-0.3,-0.02,-0.12,-0.44,3.4,-0.08,0.29,0,0,0.7
2,2546,20Q3,66,43,53.8,38.9,49.2,+6.35,+14.8,34.8,19.4,0.29,8.99,0.14,+0.12,0,+0.11,+0.22,3.7,-0.11,0.37,+0.01,0.01,1.9
3,2546,20Q2,60,34.25,44.9,33.7,42.85,+8.55,+24.9,32.7,12.8,0.21,4.98,0.08,+0.53,0,0,+0.53,3.5,+0.1,0.48,0,0,0
4,2546,20Q1,56,37.7,39.35,30.5,34.3,-3.3,-8.78,23.5,10.3,0.18,3.73,0.07,-0.47,0,0,-0.47,3,0,0.39,-0.01,0,0.3
5,2546,19Q4,64,35.1,38.45,34.85,37.6,+2.5,+7.12,10.3,6.99,0.11,2.59,0.04,-0.12,-0.01,-0.13,-0.25,3.5,-0.05,0.38,0,0.01,1.8
6,2546,19Q3,63,39,39.4,34.1,35.1,-3.85,-9.88,13.6,15.3,0.24,5.58,0.09,+0.18,+0.01,-0.04,+0.16,3.5,-0.48,0.44,+0.01,0.01,1.4
7,2546,19Q2,61,33,39.5,31.35,38.95,+6.05,+18.4,24.8,19.9,0.33,6.91,0.11,+2.63,+0.03,+0.1,+2.76,3.4,+0.4,0.91,-0.01,0,0
8,2546,19Q1,54,27.45,33.1,27.3,32.9,+5.65,+20.7,21.3,10,0.19,3,0.06,+0.51,0,+0.02,+0.54,0.9,+0.17,0.51,0,0.01,1.4
9,2546,18Q4,65,25.1,27.4,22.6,27.25,+2.05,+8.13,19,6.7,0.1,1.69,0.03,-0.22,0,+0.03,-0.18,0.3,+0.06,0.34,0,0,1.5
10,2546,18Q3,64,25.3,25.45,22.6,25.2,-0.05,-0.2,11.3,6.68,0.1,1.62,0.03,-0.08,0,0,-0.08,0.5,-0.09,0.28,0,0,0
11,2546,18Q2,60,24.6,26.5,24.55,25.25,+0.75,+3.06,7.96,7.76,0.13,1.99,0.03,+0.02,0,0,+0.02,0.6,-0.1,0.36,0,0,0.3
12,2546,18Q1,58,20.9,25.15,20.9,24.5,+3.6,+17.2,20.3,14,0.24,3.2,0.06,+0.24,0,-0.75,-0.51,0.5,+0.03,0.47,0,0,0
13,2546,17Q4,62,17.35,20.95,17.2,20.9,+3.55,+20.5,21.6,7.47,0.12,1.43,0.02,0,0,-0.2,-0.2,0.3,-0.01,0.44,-0.01,0,0
14,2546,17Q3,66,18.8,18.85,15.85,17.35,-1.4,-7.47,16,8.49,0.13,1.49,0.02,,,,,0.3,-0.88,0.45,+0.01,0.01,2
15,2546,17Q2,61,19.15,19.5,18.5,18.75,-0.55,-2.85,5.18,5.63,0.09,1.06,0.02,,,,,2.6,-1.13,1.34,0,0,0
16,2546,17Q1,57,17,20.5,17,19.3,+2.2,+12.9,20.5,17.5,0.31,3.27,0.06,+2.6,0,-0.04,+2.56,2.7,-0.3,2.47,0,0,0
17,2546,16Q4,64,15.2,17.4,14.6,17.1,+1.9,+12.5,18.4,10.1,0.16,1.66,0.03,+0.02,0,0,+0.02,0.2,+0.22,2.77,0,0,0.07
18,2546,16Q3,62,15.8,16.4,14.9,15.2,-0.5,-3.18,9.55,3.78,0.06,0.59,0.009,+0.01,0,-0.07,-0.06,0.2,+0.22,2.54,0,0,0
19,2546,16Q2,61,15.4,15.95,15.05,15.7,+0.4,+2.61,5.88,2.21,0.04,0.34,0.006,-0.04,0,-0.02,-0.06,0.2,+0.11,2.33,0,0,0
20,2546,16Q1,57,14.8,16.7,14.2,15.3,+0.4,+2.68,16.8,4.12,0.07,0.65,0.01,+0.03,0,-0.09,-0.06,0.2,+0.45,2.22,0,0,0
21,2546,15Q4,65,14.2,15.45,14.2,14.9,+0.45,+3.11,8.65,1.9,0.03,0.28,0.004,,,,,0.2,-0.55,1.77,0,0,0
22,2546,15Q3,63,17,17.1,12.2,14.45,-2.55,-15,28.8,4.21,0.07,0.64,0.01,,,,,0.3,-0.37,2.32,0,0,0
23,2546,15Q2,61,17.45,18.7,16.8,17,-0.4,-2.3,10.9,11.5,0.19,2.03,0.03,-0.07,0,-0.04,-0.11,0.3,+1.89,2.69,0,0,0
24,2546,15Q1,55,15.65,18,15.55,17.4,+1.75,+11.2,15.7,11.9,0.22,2.02,0.04,-0.04,0,-0.04,-0.07,0.4,+0.32,0.79,0,0,0.3
25,2546,14Q4,66,16.1,16.2,14.55,15.65,-0.5,-3.1,10.2,4.25,0.06,0.65,0.01,-0.09,0,-0.07,-0.16,0.4,-0.29,0.47,0,0,0
26,2546,14Q3,64,17.75,17.85,16,16.15,-1.6,-9.01,10.4,7.12,0.11,1.19,0.02,+0.17,0,-0.03,+0.14,0.5,-0.67,0.76,0,0,0.5
27,2546,14Q2,62,17.7,17.8,16.5,17.75,+0.1,+0.57,7.37,8.27,0.13,1.43,0.02,-0.12,0,+0.01,-0.11,0.3,+0.51,1.42,0,0,0
28,2546,14Q1,56,16.25,18.15,16,17.65,+1.5,+9.29,13.3,9.7,0.17,1.67,0.03,+0.16,0,0,+0.16,0.4,-0.37,0.91,0,0,0
29,2546,13Q4,65,15.75,16.25,15.45,16.15,+0.35,+2.22,5.06,8.49,0.13,1.35,0.02,+0.01,0,0,+0.01,0.3,-0.36,1.28,0,0,0
30,2546,13Q3,64,16.2,18.8,15.6,15.8,-0.4,-2.47,19.8,14.4,0.22,2.42,0.04,-1.39,0,0,-1.39,0.3,-0.1,1.64,0,0,0.2
31,2546,13Q2,61,14.6,16.9,14,16.2,+2.05,+14.5,20.5,14.8,0.24,2.28,0.04,,,,,1.6,+0.01,1.73,0,0,0
32,2546,13Q1,56,12.8,14.15,12.6,14.15,+1.3,+10.1,12.1,9.94,0.18,1.31,0.02,-1.11,+0.01,-0.02,-1.13,1.8,-1.46,1.72,0,0,0
33,2546,12Q4,65,13.2,13.65,11.45,12.85,-0.35,-2.65,16.7,8.04,0.12,1.03,0.02,-0.32,0,-0.16,-0.48,2.8,-0.33,3.34,0,0,0
34,2546,12Q3,64,13.05,15.55,12.8,13.2,+0.15,+1.15,21.1,12.6,0.2,1.74,0.03,-0.3,0,+0.01,-0.29,3,-0.02,3.67,0,0,0
35,2546,12Q2,63,14.65,14.65,12.4,13.05,-1.6,-10.9,15.4,5.48,0.09,0.74,0.01,,,,,3.3,+0.22,3.69,0,0,0
36,2546,12Q1,58,14.3,17.45,13.9,14.65,+0.6,+4.27,25.3,10.8,0.19,1.71,0.03,+0.05,0,+0.01,+0.06,4.2,-0.11,3.47,-0.02,0,0
37,2546,11Q4,64,18,18.45,12.75,14.05,-4,-22.2,31.6,6.15,0.1,0.99,0.02,-0.1,0,0,-0.1,4.1,-0.63,3.57,-0.01,0.02,0.7
38,2546,11Q3,65,30,30.9,17.5,18.05,-11.75,-39.4,45,27,0.41,7.01,0.11,-0.24,0,-0.03,-0.27,4.2,+0.3,4.21,+0.02,0.03,0.8
39,2546,11Q2,61,28.9,30.55,28.9,29.8,+0.9,+3.11,5.71,23.4,0.38,6.96,0.11,,,,,4.4,-2.06,3.9,-0.03,0.02,0.5
40,2546,11Q1,57,30.1,31.15,26.1,28.9,-0.9,-3.02,16.9,25.6,0.45,7.47,0.13,+1.57,-0.04,-0.53,+1,4.4,-1.6,5.96,-0.37,0.05,0.9
41,2546,10Q4,66,25.6,31.8,24.5,29.8,+4.2,+16.4,28.5,46.9,0.71,13,0.2,+2.43,+0.04,-0.45,+2.02,2.8,+0.52,7.57,+0.24,0.42,5.6
42,2546,10Q3,65,29.9,33.1,25.5,25.6,-4.3,-14.4,25.4,38.3,0.59,11.3,0.17,,,,,0.3,+0.81,7.05,+0.15,0.16,2.3
43,2546,10Q2,63,28.15,31.45,27.7,29.9,+1.85,+6.6,13.4,44.9,0.71,13.2,0.21,+0.01,0,+0.08,+0.09,0.3,-3.64,6.24,-1.31,0.02,0.3
44,2546,10Q1,57,25.5,28.45,20.05,28.05,+2.35,+9.14,32.7,25.4,0.45,6.57,0.12,-0.08,-1.08,0,-1.16,0.3,-0.65,9.88,+1.27,1.33,13.5
