sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2340,2020Q2,34.15,32.7,18.55,70.39
2340,2020Q1,34.58,33.2,18.39,69.52
2340,2019Q4,30.38,29.5,19.23,72.68
2340,2019Q3,30.43,30,18.75,70.9
2340,2019Q2,31.72,29.6,17,75.61
2340,2019Q1,29.01,27.5,17.19,76.47
2340,2018Q4,26.63,26.1,16.93,75.31
2340,2018Q3,27.76,27.4,16.5,73.39
2340,2018Q2,36.49,33.5,16.32,72.58
2340,2018Q1,29.47,28.2,16.89,75.12
2340,2017Q4,26.67,27,16.24,72.24
2340,2017Q3,39.83,36.9,15.43,67.98
2340,2017Q2,35.64,31.8,13.93,76.46
2340,2017Q1,27.46,25.3,14.86,81.13
2340,2016Q4,28.92,26.8,14.53,79.14
2340,2016Q3,30.84,28.4,14.27,77.73
2340,2016Q2,43.55,36.7,13.81,75.25
2340,2016Q1,40.39,34,14.41,78.52
2340,2015Q4,40.58,34.5,14.16,77.16
2340,2015Q3,44.22,36.8,13.96,76.08
2340,2015Q2,46.4,38.5,13.61,74.14
2340,2015Q1,43.58,36.2,14.11,76.87
2340,2014Q4,45.8,37.7,13.89,75.66
2340,2014Q3,49.71,40.3,13.54,73.79
2340,2014Q2,51.71,41.8,13.23,72.08
2340,2014Q1,48.93,39.8,13.58,73.99
2340,2013Q4,47.21,39.4,13.33,72.6
2340,2013Q3,47.91,40.1,13.12,71.46
2340,2013Q2,51.97,42.5,12.9,70.3
2340,2013Q1,45.98,39.2,13.11,71.43
2340,2012Q4,44.51,38.8,13.07,70.19
2340,2012Q3,45.52,39.5,13.02,69.83
2340,2012Q2,50.55,42.4,12.84,68.81
2340,2012Q1,46.73,39.7,13.23,70.96
2340,2011Q4,49.16,40.7,13.11,71.74
2340,2011Q3,51.32,42.2,12.84,70.38
2340,2011Q2,60.27,46.8,12.48,68.42
2340,2011Q1,53.08,42.5,13.09,71.73
2340,2010Q4,54.39,43.5,12.91,70.78
2340,2010Q3,57.29,45,12.77,69.89
2340,2010Q2,60.19,47,12.39,67.79
2340,2010Q1,53.76,44.6,12.23,66.7
2340,2009Q4,56.5,46.2,12.07,65.73
2340,2009Q3,49.34,43.6,11.71,63.75
2340,2009Q2,49.97,46.2,11.15,58.29
2340,2009Q1,44.89,42.9,11.44,59.83
2340,2008Q4,48.66,44.8,11.49,60.07
2340,2008Q3,54.22,47.7,11.36,59.35
2340,2008Q2,53.66,47.7,11.26,58.95
2340,2008Q1,40.91,39.2,12.17,63.41
2340,2007Q4,43.32,41,12.02,62.24
2340,2007Q2,52.48,47.7,7.51,57.56
2340,2006Q4,55.21,51.6,6.76,51.88
2340,2006Q2,58.93,47.2,8.61,65.86
2340,2005Q4,55.4,47.4,8.08,61.44
2340,2005Q2,62.51,52.8,8.79,55.96
2340,2004Q4,70.45,52.3,10.07,64.32
2340,2003Q4,73.12,49.1,11.61,75.72
2340,2002Q4,63.65,51.1,14.14,60.84
2340,2001Q4,43.12,41.9,14.03,59.69
