sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2809,2020Q4,2789,85.7,41.66,465.8
2809,2020Q3,2707,86.4,38.27,427.9
2809,2020Q2,2576,86.4,36.2,404.8
2809,2020Q1,2471,87.2,32.47,363.1
2809,2019Q4,2418,85.5,36.28,409.3
2809,2019Q3,2413,86.1,34.57,391.1
2809,2019Q2,2397,86.6,32.63,372.4
2809,2019Q1,2487,86.4,34.33,391.8
2809,2018Q4,2459,87.5,30.83,351.8
2809,2018Q3,2474,86.8,32.68,376.3
2809,2018Q2,2408,86.9,31.56,362.1
2809,2018Q1,2370,86.3,32.93,377.8
2809,2017Q4,2342,86.4,32.25,369.6
2809,2017Q3,2307,86.3,31.94,366.1
2809,2017Q2,2148,86.2,30.06,344.6
2809,2017Q1,2156,86.2,30.01,343.9
2809,2016Q4,2113,86.6,28.62,328
2809,2016Q3,2063,86.3,28.5,326.6
2809,2016Q2,2055,87,26.85,307
2809,2016Q1,2117,87.8,25.84,294.9
2809,2015Q4,2091,88,24.52,284.6
2809,2015Q3,2100,88.4,23.31,275.3
2809,2015Q2,2134,88.3,23.61,283.7
2809,2015Q1,2094,87.9,24.09,289.3
2809,2014Q4,2081,88.5,22.6,271.5
2809,2014Q3,2037,88.2,22.77,273.5
2809,2014Q2,1983,88.2,22.11,265.6
2809,2014Q1,1959,88.3,21.65,260.1
2809,2013Q4,1897,88.6,20.24,243.1
2809,2013Q3,1888,89.2,19.04,228.7
2809,2013Q2,1874,89.9,17.61,211.5
2809,2013Q1,1756,88.6,18.74,225.1
2809,2012Q4,1741,89.7,19.12,200.2
2809,2012Q3,1723,90.4,17.39,182.2
2809,2012Q2,1701,90.8,16.45,172.3
2809,2012Q1,1669,91.1,15.68,162.9
2809,2011Q4,1607,91.2,14.95,155.5
2809,2011Q3,1635,91.7,14.19,148.9
2809,2011Q2,1589,91.7,13.72,144
2809,2011Q1,1563,91.9,13.16,138.2
2809,2010Q4,1557,92.3,12.45,130.8
2809,2010Q3,1529,92.4,12.04,126.6
2809,2010Q2,1447,92.3,11.47,120.5
2809,2010Q1,1490,92.8,10.99,115.5
2809,2009Q4,1508,93.1,10.62,111.6
2809,2009Q3,1527,93.3,10.52,109.5
2809,2009Q2,1506,93.3,10.45,108.8
2809,2009Q1,1421,92.8,10.59,110.3
2809,2008Q4,1393,92.7,10.6,110.4
2809,2008Q3,1441,92.9,10.35,109.8
2809,2008Q2,1509,93,10.49,113.1
2809,2008Q1,1580,93.4,10.41,112.4
2809,2007Q4,1600,93.4,10.36,112.3
2809,2007Q3,1662,93.6,10.42,113
2809,2007Q2,1699,93.8,10.33,112.1
2809,2007Q1,1741,94,10.25,111.1
2809,2006Q4,1856,94.4,10.15,110.1
2809,2006Q2,1535,93.3,10.22,110.8
2809,2005Q4,1435,92.9,10.05,109
2809,2005Q2,1388,94.7,10.76,77.89
