ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,1104,21Q1,23,23.2,23.8,20.5,20.9,-2.3,-9.91,14.2,15.6,0.68,3.44,0.15,,,,,,,,,,
1,1104,20Q4,63,19.05,24.45,19.05,23.2,+4.15,+21.8,28.3,95.9,1.5,21.1,0.33,+4.63,+1.22,-0.15,+5.69,12.8,+0.26,2.07,-0.01,0.01,0.6
2,1104,20Q3,66,18.1,20.95,16.7,19.05,+1.05,+5.83,23.6,54.7,0.83,10.4,0.16,+2.23,0,-0.08,+2.14,12,+1.24,1.81,+0.02,0.02,1.1
3,1104,20Q2,60,15.75,18.15,15.55,18,+2.2,+13.9,16.5,41.6,0.69,6.72,0.11,-0.61,0,+0.03,-0.58,11.9,-0.4,0.57,0,0,0
4,1104,20Q1,56,19.6,19.7,13.65,15.8,-3.8,-19.4,30.9,30,0.54,5.21,0.09,-7.06,+0.04,-0.11,-7.13,12,-0.16,0.97,0,0,0.1
5,1104,19Q4,64,18.55,19.75,18.5,19.6,+1,+5.38,6.72,37.5,0.59,7.15,0.11,-8.51,0,+0.11,-8.4,13,+0.15,1.14,0,0,0
6,1104,19Q3,63,19.95,20.2,18.55,18.6,-1.35,-6.77,8.27,14.9,0.24,2.86,0.05,-4.28,0,-0.2,-4.48,14.3,-0.28,0.98,0,0,0.3
7,1104,19Q2,61,19.8,20.05,19.1,19.95,+0.25,+1.27,4.82,11.6,0.19,2.29,0.04,-1.5,0,+0.2,-1.29,14.9,-0.09,1.26,0,0,0
8,1104,19Q1,54,18.9,20.2,18.65,19.7,+0.8,+4.23,8.2,9.79,0.18,1.9,0.04,-2.5,0,-0.01,-2.51,15.1,-0.23,1.35,0,0,0
9,1104,18Q4,65,20.3,20.35,18.4,18.9,-1.3,-6.44,9.65,10,0.15,1.92,0.03,-3.84,0,0,-3.84,15.5,+0.08,1.58,0,0,0.1
10,1104,18Q3,64,20.1,20.55,19.05,20.2,+0.1,+0.5,7.46,14.8,0.23,2.96,0.05,-0.92,-0.05,-0.01,-0.98,16.1,-0.07,1.5,0,0,0.07
11,1104,18Q2,60,22.35,22.45,20.05,20.1,-2.2,-9.87,10.8,33.8,0.56,7.11,0.12,-5,+0.05,0,-4.95,16.2,-0.27,1.58,0,0,0
12,1104,18Q1,58,23,23.35,21.8,22.3,-0.65,-2.83,6.75,24.3,0.42,5.45,0.09,,,,,17.1,+0.38,1.85,0,0,0.2
13,1104,17Q4,62,23.2,23.8,22.6,22.95,-0.25,-1.08,5.17,13.7,0.22,3.15,0.05,-1.19,-0.05,-0.08,-1.33,18,-1.53,1.47,0,0,0.2
14,1104,17Q3,66,25.1,25.3,22.05,23.2,-1.9,-7.57,12.9,16.8,0.25,3.94,0.06,,,,,18.1,-1.38,2.99,0,0,0.1
15,1104,17Q2,61,26.5,27.25,23.8,25.1,-1.6,-5.99,12.9,12.4,0.2,3.19,0.05,-0.92,-0.37,-0.05,-1.34,18.5,-0.05,4.37,0,0,0.05
16,1104,17Q1,57,24.5,27.15,24.25,26.7,+2.05,+8.32,11.8,20.9,0.37,5.43,0.1,+1.57,-0.59,-0.24,+0.75,18.6,-0.48,4.42,-0.03,0,0.05
17,1104,16Q4,64,24.55,26.15,23.2,24.65,+0.1,+0.41,12,29.7,0.46,7.33,0.11,-0.71,-0.44,+0.15,-0.99,18.3,+0.68,4.9,-0.01,0.03,0.6
18,1104,16Q3,62,21.9,25.15,20.75,24.55,+2.65,+12.1,20.1,66.2,1.1,15.1,0.24,+1.55,+1.13,+0.09,+2.77,18.5,-0.96,4.23,+0.01,0.04,0.9
19,1104,16Q2,61,22.3,22.45,19.7,21.9,-0.45,-2.01,12.3,18.5,0.3,3.87,0.06,-2.52,-0.5,+0.18,-2.85,18.2,+0.31,5.19,+0.02,0.03,0.6
20,1104,16Q1,57,22.2,22.9,19.9,22.35,-0.15,-0.67,13.3,13.5,0.24,2.85,0.05,-1.53,-0.48,-0.58,-2.6,18.6,-0.25,4.88,+0.01,0.01,0.2
21,1104,15Q4,65,20.9,24.3,20.45,22.5,+1.9,+9.22,18.7,23.3,0.36,5.3,0.08,+1.99,-0.19,+0.59,+2.39,18.8,-0.26,5.14,-0.03,0,0.06
22,1104,15Q3,63,27.5,27.5,18.65,20.6,-6.35,-23.6,32.8,25.9,0.41,6.07,0.1,+2.38,-1.3,0,+1.08,18.5,-1.06,5.39,-0.05,0.03,0.6
23,1104,15Q2,61,29.5,32.95,26.55,26.95,-2.55,-8.64,21.7,43.3,0.71,12.8,0.21,+13,-1.43,-0.06,+11.5,18.1,+0.26,6.45,+0.06,0.08,1.2
24,1104,15Q1,55,25.95,30.8,25.6,29.5,+3.7,+14.3,20.2,40.2,0.73,11.4,0.21,+3.15,-0.93,+0.06,+2.27,16,+0.87,6.19,0,0.02,0.4
25,1104,14Q4,66,26.65,28.35,25.4,25.8,-0.85,-3.19,11.1,24,0.36,6.38,0.1,+0.71,-0.28,-0.02,+0.41,15.5,+0.43,5.32,0,0.03,0.6
26,1104,14Q3,64,28.4,30.5,26.2,26.65,-1.75,-6.16,15.1,22.6,0.35,6.48,0.1,+1.44,-0.09,-0.03,+1.32,15.4,-0.51,4.89,+0.02,0.03,0.7
27,1104,14Q2,62,30.95,31.3,28.15,28.4,-2.15,-7.04,10.3,31.5,0.51,9.33,0.15,+2.52,-0.17,+0.04,+2.39,15.2,+0.47,5.4,-0.21,0.01,0.1
28,1104,14Q1,56,28.6,32,28.05,30.55,+2.3,+8.14,14,60.5,1.1,18,0.32,+8.13,+2.38,-0.03,+10.5,14.7,-3.3,4.93,-0.13,0.21,4.3
29,1104,13Q4,65,25.45,35.2,24.05,28.25,+2.75,+10.8,43.7,120,1.9,34.5,0.53,+20,-3.22,-0.32,+16.4,13.3,+2.47,8.24,-0.22,0.34,4.1
30,1104,13Q3,64,17,26.5,16.35,25.5,+8.45,+49.6,59.5,98.2,1.5,20.5,0.32,+4.5,+1.38,-0.21,+5.68,10,+2.46,5.77,+0.55,0.56,9.7
31,1104,13Q2,61,17.55,18.6,16.8,17.05,-0.8,-4.48,10.1,57.6,0.94,10.3,0.17,-2.68,-0.13,-0.17,-2.98,9.3,+0.15,3.31,-0.1,0,0.2
32,1104,13Q1,56,15.9,18.45,15.9,17.85,+1.85,+11.6,15.9,41.2,0.74,7.15,0.13,+0.14,+3.21,+0.63,+3.98,9.7,-1.52,3.16,+0.08,0.1,3.3
33,1104,12Q4,65,14.9,16.4,13.5,16,+1.2,+8.11,19.6,31,0.48,4.72,0.07,+1.86,+2.08,+0.04,+3.99,9.7,+0.56,4.68,0,0.02,0.4
34,1104,12Q3,64,13,15.5,12.5,14.8,+1.8,+13.8,23.1,25.9,0.4,3.65,0.06,-0.72,-0.04,+0.03,-0.72,9.4,-0.04,4.11,+0.02,0.02,0.4
35,1104,12Q2,63,14.35,14.5,12.35,13,-1.35,-9.41,15,10.7,0.17,1.43,0.02,-2.16,+0.02,-0.06,-2.2,9.5,-0.73,4.16,0,0,0.02
36,1104,12Q1,58,13.45,16.1,12.9,14.35,+1.05,+7.89,24.1,27.8,0.48,4.16,0.07,-1.15,-0.07,+0.04,-1.19,9.9,+0.97,4.89,0,0,0.02
37,1104,11Q4,64,14.5,15.8,12.75,13.3,-1.1,-7.64,21.2,10.7,0.17,1.56,0.02,+1.39,0,+0.03,+1.42,10.1,-0.47,3.92,-0.01,0,0.05
38,1104,11Q3,65,18.3,18.85,13.9,14.4,-3.8,-20.9,27.2,68.8,1.1,10.9,0.17,+0.31,0,-0.23,+0.08,9.8,-1.73,4.39,+0.01,0.01,0.2
39,1104,11Q2,61,18.8,20.3,17.4,18.2,-0.55,-2.93,15.5,46.9,0.77,8.92,0.15,+2.8,-0.21,-0.37,+2.22,9.8,-0.94,6.13,-0.04,0,0.03
40,1104,11Q1,57,18.7,20.45,17.15,18.75,+0.25,+1.35,17.8,69.5,1.2,12.7,0.22,-0.79,+0.02,+0.51,-0.26,9.3,-3,7.06,+0.03,0.04,0.6
41,1104,10Q4,66,17.15,22.2,17,18.5,+1.35,+7.87,30.3,161,2.4,31.6,0.48,-0.64,-1.97,-1.64,-4.25,9.4,+3.63,10.1,-0.01,0.01,0.07
42,1104,10Q3,65,13.65,17.75,13.6,17.15,+3.45,+25.2,30.3,77.3,1.2,12.3,0.19,-0.81,+2.35,+1.64,+3.18,9.5,-0.3,6.44,+0.01,0.01,0.2
43,1104,10Q2,63,16.25,17.15,13.4,13.7,-2.55,-15.7,23.1,31.2,0.49,4.74,0.08,-0.04,-3.8,-0.05,-3.89,9.6,-0.97,6.74,-0.01,0,0.01
44,1104,10Q1,57,17.5,19.6,14.7,16.25,-1.25,-7.14,28,76,1.3,13.4,0.24,+0.37,+3.96,+0.07,+4.4,9.6,-2.37,7.71,0,0.01,0.2
45,1104,09Q4,66,16.1,18.75,15.2,17.5,+1.5,+9.38,22.2,153,2.3,26.5,0.4,+4.9,-0.67,0,+4.23,9.6,+2.43,10.1,+0.01,0.01,0.1
46,1104,09Q3,65,14.8,17.15,14.1,16,+1.1,+7.38,20.5,99.1,1.5,15.9,0.24,+2.29,+0.7,-0.02,+2.98,8.8,+0.49,7.65,0,0,0.07
47,1104,09Q2,63,13.4,18.3,12.5,14.9,+1.8,+13.7,44.3,133,2.1,20.4,0.32,+0.89,-0.11,+0.03,+0.81,8.4,+1.97,7.16,-0.02,0.01,0.1
48,1104,09Q1,57,13.1,14,11.2,13.1,+0.35,+2.75,22,37.5,0.66,4.82,0.08,+4.73,-0.02,+0.03,+4.74,8.2,+1.16,5.19,-0.04,0.02,0.5
49,1104,08Q4,65,15.8,17.1,12,12.75,-2.95,-18.8,32.5,48.9,0.75,6.79,0.1,+2.11,+0.03,-0.05,+2.09,7.4,+1.68,4.07,-0.07,0.07,1.6
50,1104,08Q3,64,25.5,30,15.3,15.7,-9.75,-38.3,57.8,90.9,1.4,22.1,0.35,-1.06,+0.18,-0.75,-1.64,7.1,-4.3,2.4,-5.02,0.14,5.6
51,1104,08Q2,63,24.5,26,17.95,25.45,+1.65,+6.93,33.8,323,5.1,75.1,1.2,+10.1,-5.46,-3.43,+1.25,7.2,-6.47,6.7,+3.22,5.16,77
52,1104,08Q1,57,12.7,24.15,12.1,23.8,+11.25,+89.6,96,280,4.9,51.4,0.9,+23.1,+5.39,+3.19,+31.6,5.3,-8.58,13.2,+1.84,1.93,14.7
53,1104,07Q4,65,17.85,18.5,11.25,12.55,-5.3,-29.7,40.6,126,1.9,19.3,0.3,+0.95,+0.06,-0.84,+0.17,1.2,-9.46,23.2,-0.22,0.01,0.04
54,1104,07Q3,63,15.7,20.8,14.15,17.85,+2.15,+13.7,42.4,424,6.7,75.2,1.2,,,,,1,-4.28,32.6,-0.03,0.23,0.7
55,1104,07Q2,62,12.45,15.8,12.35,15.7,+3.25,+26.1,27.7,150,2.4,21,0.34,+1.24,0,+1.51,+2.75,1.2,+21.2,36.9,+0.25,0.27,0.7
56,1104,07Q1,57,13.5,13.6,11.9,12.45,-0.95,-7.09,12.7,51.6,0.9,6.54,0.11,,,,,1,-3.55,15.7,0,0.02,0.1
57,1104,06Q4,63,11.15,15,11,13.4,+2.25,+20.2,35.9,315,5,41,0.65,+0.98,+0.81,-0.01,+1.77,0.9,+6.31,19.3,0,0.03,0.1
58,1104,06Q3,65,11.25,11.4,9.96,11.15,-0.1,-0.89,12.8,62.6,0.96,6.71,0.1,-0.04,0,-0.02,-0.07,0.7,-0.05,13,+0.03,0.03,0.2
59,1104,06Q2,62,9.94,12.65,9.94,11.25,+1.29,+13,27.2,132,2.1,15.2,0.24,-0.17,-0.01,+0.01,-0.17,0.7,-0.97,13,0,0,0
60,1104,06Q1,58,10.6,10.9,9.9,9.96,-0.64,-6.04,9.43,46.6,0.8,4.84,0.08,+0.38,-0.01,-0.03,+0.34,0.8,-1.17,14,-0.01,0,0
61,1104,05Q4,64,11.45,11.6,9.95,10.6,-0.8,-7.02,14.5,60.6,0.95,6.39,0.1,+1.09,-0.02,-0.02,+1.05,0.7,-8.72,15.3,-0.01,0.01,0.07
62,1104,05Q3,63,11.8,12.3,10.6,11.4,-0.4,-3.39,14.4,98.9,1.6,11.3,0.18,-0.64,+0.02,-0.3,-0.93,0.4,+8.29,24,+0.02,0.02,0.09
63,1104,05Q2,63,12.6,12.9,11,11.8,-0.8,-6.35,15.1,46.4,0.74,5.5,0.09,+0.78,-0.02,+0.41,+1.17,0.5,-4.47,15.7,-0.1,0.01,0.04
64,1104,05Q1,57,13,13.2,12.15,12.6,-0.35,-2.7,8.11,80,1.4,10.2,0.18,+0.21,-0.03,-0.08,+0.1,0.4,-10.8,20.2,-0.11,0.11,0.5
