ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1525,2020,2019全年,20'06/18,20'07/30,46.45,20'08/06,6,20'08/21,,,,,2,0,2,0,0,0,2
1,1525,2019,2018全年,19'06/18,19'07/31,57.9,20'08/19,257,19'08/28,,,,,1.8,0,1.8,0,0,0,1.8
2,1525,2018,2017全年,18'06/21,18'07/31,68.4,18'08/02,3,18'08/28,,,,,2.4,0,2.4,0,0,0,2.4
3,1525,2017,2016全年,17'06/22,17'07/26,115.5,17'08/03,7,17'08/18,,,,,2.3,0,2.3,0,0,0,2.3
4,1525,2016,2015全年,16'06/22,16'07/26,119.5,16'07/26,1,16'08/19,16'09/13,138.5,,,1.4,0,1.4,0.6,0,0.6,2
5,1525,2015,2014全年,15'06/25,15'07/22,67.1,15'07/24,3,15'08/13,,,,,1.4,0,1.4,0,0,0,1.4
6,1525,2014,2013全年,14'06/19,14'08/26,65.7,14'08/26,1,14'09/16,,,,,1.6,0,1.6,0,0,0,1.6
7,1525,2013,2012全年,13'06/20,13'07/31,38.5,13'08/09,8,,,,,,1.6,0,1.6,0,0,0,1.6
8,1525,2012,2011全年,12'06/18,12'07/18,43.05,12'07/31,10,,,,,,1.7,0,1.7,0,0,0,1.7
9,1525,2011,2010全年,11'06/24,11'07/26,57.6,13'12/03,588,,11'07/26,57.6,13'12/03,588,1.5,0,1.5,0.5,0,0.5,2
10,1525,2010,2009全年,10'06/25,10'07/15,47,10'07/23,7,,,,,,1.55,0,1.55,0,0,0,1.55
11,1525,2009,2008全年,09'06/16,09'07/16,17.6,09'07/20,3,,09'07/16,17.6,09'07/20,3,0.5,0,0.5,0.3,0,0.3,0.8
12,1525,2008,2007全年,08'06/13,08'07/17,17.1,09'05/11,202,,08'07/17,17.1,09'05/11,202,0.5,0,0.5,0.5,0,0.5,1
13,1525,2007,2006全年,07'06/13,07'07/17,24.85,09'11/03,575,,07'07/17,24.85,09'11/03,575,0.5,0,0.5,0.5,0,0.5,1
14,1525,2006,2005全年,06'06/07,06'07/10,21.9,06'08/28,36,,06'07/10,21.9,06'08/28,36,1,0,1,0.5,0,0.5,1.5
15,1525,2005,2004全年,05'06/02,05'07/07,24.8,06'04/21,195,,05'07/07,24.8,06'04/21,195,0.5,0,0.5,1,0,1,1.5
16,1525,2004,2003全年,04'06/03,04'07/14,27.5,05'02/01,141,,04'07/14,27.5,05'02/01,141,0.5,0,0.5,1,0,1,1.5
17,1525,2003,2002全年,03'06/03,03'07/09,30.1,03'07/29,15,,03'07/09,30.1,03'07/29,15,0.5,0,0.5,1,0,1,1.5
18,1525,2002,2001全年,02'06/20,,,,,,,,,,1,0,1,0,0,0,1
19,1525,2001,2000全年,01'06/12,,,,,,,,,,1.2,0,1.2,0,0,0,1.2
20,1525,2000,1999全年,00'06/03,,,,,,,,,,1.5,0,1.5,0,0,0,1.5
21,1525,1999,1998全年,99'04/23,,10,,,,,10,,,1,0,1,1,0,1,2
22,1525,1998,1997全年,98'05/20,98'06/27,10,,,,98'06/27,10,,,1,0,1,2,0,2,3
23,1525,1997,1996全年,,,,,,,,,,,1,0,1,0,0,0,1
24,1525,1996,1995全年,,,,,,,,,,,1,0,1,0,0,0,1
25,1525,1995,1994全年,,,,,,,,,,,0,0,0,1,0,1,1
26,1525,1994,1993全年,,,,,,,,,,,0,0,0,1.2,0,1.2,1.2
27,1525,1993,1992全年,,,,,,,,,,,0,0,0,3.5,0,3.5,3.5
28,1525,1990,1989全年,,,,,,,,,,,0,0,0,0,3.2,3.2,3.2
29,1525,1984,1983全年,,,,,,,,,,,0,0,0,0,12.2,12.2,12.2
