ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1236,2020,2019全年,,20'07/14,12.7,20'07/16,3,20'08/14,,,,,0.3,0,0.3,0,0,0,0.3
1,1236,2019,2018全年,19'06/21,19'07/17,13.35,19'12/18,106,19'08/20,,,,,0.4,0,0.4,0,0,0,0.4
2,1236,2018,2017全年,18'06/20,18'07/09,16.7,18'07/09,1,18'08/14,,,,,0.1,0,0.1,0,0,0,0.1
3,1236,2017,2016全年,17'06/22,17'07/10,16.7,17'07/17,6,17'08/14,,,,,0.3,0,0.3,0,0,0,0.3
4,1236,2016,2015全年,16'06/22,16'07/18,19.45,,,16'08/15,,,,,0.7,0,0.7,0,0,0,0.7
5,1236,2015,2014全年,15'06/02,15'07/16,23.3,15'07/16,1,15'08/13,,,,,1.3,0,1.3,0,0,0,1.3
6,1236,2014,2013全年,14'06/06,14'07/16,25.2,15'05/13,202,,,,,,1.3,0,1.3,0,0,0,1.3
7,1236,2013,2012全年,13'06/18,13'07/16,25.25,13'07/16,1,,,,,,0.7,0,0.7,0,0,0,0.7
8,1236,2012,2011全年,12'06/06,12'07/17,20.7,13'03/28,173,,12'07/17,20.7,13'03/28,173,0.5,0,0.5,1,0,1,1.5
9,1236,2011,2010全年,11'06/10,11'07/14,22.25,11'07/22,7,,11'07/14,22.25,11'07/22,7,0.7,0,0.7,0.7,0,0.7,1.4
10,1236,2010,2009全年,10'06/04,10'07/15,24.25,10'07/30,12,,10'07/15,24.25,10'07/30,12,1,0,1,0.8,0,0.8,1.8
11,1236,2009,2008全年,09'06/19,09'07/21,16.35,09'11/23,89,,,,,,1,0,1,0,0,0,1
12,1236,2008,2007全年,08'06/06,08'07/15,16.05,09'11/24,343,,08'07/15,16.05,09'11/24,343,0.8,0,0.8,0.5,0,0.5,1.3
13,1236,2007,2006全年,07'06/15,07'07/19,21.2,07'07/19,1,,,,,,0.6,0,0.6,0,0,0,0.6
14,1236,2006,2005全年,06'06/09,06'07/20,16.2,07'05/21,206,,06'07/20,16.2,07'05/21,206,1,0,1,0.8,0,0.8,1.8
15,1236,2005,2004全年,05'06/03,05'07/14,16.05,06'01/09,124,,05'07/14,16.05,06'01/09,124,1,0,1,0.5,0,0.5,1.5
16,1236,2004,2003全年,04'05/28,04'07/15,15.8,04'10/13,62,,04'07/15,15.8,04'10/13,62,1,0,1,0.8,0,0.8,1.8
17,1236,2003,2002全年,03'06/06,03'07/15,12.85,03'08/22,29,,03'07/15,12.85,03'08/22,29,0.6,0,0.6,0.5,0,0.5,1.1
18,1236,2002,2001全年,02'05/31,02'07/15,13,02'07/16,2,,02'07/15,13,02'07/16,2,0.3,0,0.3,0.3,0,0.3,0.6
19,1236,2001,2000全年,01'06/15,01'07/29,,01'07/31,1,,,,,,1,0,1,0,0,0,1
20,1236,2000,1999全年,00'05/12,00'06/16,,01'02/27,187,,,,,,0.6,0,0.6,0,0,0,0.6
21,1236,1999,1998全年,,,,,,,,,,,0,0,0,0,0,0,0
22,1236,1998,1997全年,98'04/27,,,,,,98'06/16,,10'04/06,2981,0,0,0,1.2,0,1.2,1.2
23,1236,1997,1996全年,,,,,,,,,,,0.7,0,0.7,0.8,0.5,1.3,2
24,1236,1996,1995全年,,,,,,,,,,,0.3,0,0.3,0.7,0.5,1.2,1.5
25,1236,1995,1994全年,,,,,,,,,,,0,0,0,0.2,1,1.2,1.2
26,1236,1994,1993全年,,,,,,,,,,,0,0,0,0,1,1,1
27,1236,1993,1992全年,,,,,,,,,,,0,0,0,0,0,0,0
