ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1809,2020,2019全年,20'06/22,20'07/21,9.51,20'07/22,2,20'08/13,,,,,0.2,0,0.2,0,0,0,0.2
1,1809,2019,2018全年,19'06/18,19'07/11,12.65,19'07/11,1,19'07/31,,,,,0.2,0,0.2,0,0,0,0.2
2,1809,2018,2017全年,18'06/20,18'07/18,13.55,19'06/05,216,18'08/03,,,,,0.2,0,0.2,0,0,0,0.2
3,1809,2017,2016全年,17'06/22,17'08/09,12.4,17'08/09,1,17'08/25,,,,,0.3,0,0.3,0,0,0,0.3
4,1809,2016,2015全年,16'06/22,16'07/07,10.4,16'07/07,1,16'07/29,,,,,0.2,0,0.2,0,0,0,0.2
5,1809,2015,2014全年,15'06/22,15'07/07,11.8,16'08/30,284,15'07/22,,,,,0.2,0.3,0.5,0,0,0,0.5
6,1809,2014,2013全年,14'06/18,14'07/23,14.9,14'07/30,5,14'08/14,,,,,0.35,0,0.35,0,0,0,0.35
7,1809,2013,2012全年,13'06/17,13'07/12,13.2,13'07/12,1,,,,,,0.3,0,0.3,0,0,0,0.3
8,1809,2012,2011全年,12'06/21,12'07/16,13.5,12'08/10,19,,,,,,0.5,0,0.5,0,0,0,0.5
9,1809,2011,2010全年,11'06/16,11'07/15,17.35,11'07/15,1,,,,,,0.5,0,0.5,0,0,0,0.5
10,1809,2010,2009全年,10'06/09,10'08/23,30.8,10'08/23,1,,10'08/23,30.8,10'08/23,1,0.2,0,0.2,0.3,0,0.3,0.5
11,1809,2009,2008全年,09'06/22,,,,,,,,,,0,0,0,0,0,0,0
12,1809,2008,2007全年,08'05/30,08'08/14,9.85,08'08/14,1,,08'08/14,9.85,08'08/14,1,0.1,0,0.1,0.15,0,0.15,0.25
13,1809,2007,2006全年,07'05/30,07'07/26,17.6,07'07/26,1,,07'07/26,17.6,07'07/26,1,0.1,0,0.1,0.15,0,0.15,0.25
14,1809,2006,2005全年,06'06/09,06'07/06,7.01,06'07/12,5,,,,,,0.2,0,0.2,0,0,0,0.2
15,1809,2005,2004全年,05'06/23,,,,,,,,,,0,0,0,0,0,0,0
16,1809,2004,2003全年,04'06/23,,,,,,,,,,0,0,0,0,0,0,0
17,1809,2003,2002全年,03'06/26,,,,,,,,,,0,0,0,0,0,0,0
18,1809,2002,2001全年,02'06/17,,,,,,,,,,0,0,0,0,0,0,0
19,1809,2001,2000全年,,,,,,,,,,,0,0,0,0,0,0,0
20,1809,2000,1999全年,00'06/22,,,,,,00'08/26,,00'08/28,1,0,0,0,0.8,0,0.8,0.8
21,1809,1999,1998全年,99'06/15,,,,,,99'07/29,,99'08/13,14,0,0,0,0.5,0,0.5,0.5
22,1809,1998,1997全年,98'06/11,,,,,,98'07/30,,,,0,0,0,1.2,0.8,2,2
23,1809,1997,1996全年,,,,,,,,,,,0,0,0,1,1,2,2
24,1809,1996,1995全年,96'06/08,96'07/08,36.1,96'07/08,1,,96'08/17,33.8,96'08/17,1,1,0,1,0.5,0.5,1,2
25,1809,1995,1994全年,95'04/11,95'06/24,,,,,95'06/24,,,,0.4,0,0.4,3.28,0,3.28,3.68
26,1809,1994,1993全年,94'06/04,,,,,,94'09/14,,,,0,0,0,4.5,0,4.5,4.5
27,1809,1993,1992全年,,,,,,,,,,,0.5,0,0.5,12,0,12,12.5
