ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1736,2020,2019全年,20'06/10,20'09/16,68.4,20'09/21,4,20'10/07,,,,,1.4,0,1.4,0,0,0,1.4
1,1736,2019,2018全年,19'06/18,19'07/17,78.4,19'07/17,1,19'08/09,,,,,0.65,0,0.65,0,0,0,0.65
2,1736,2018,2017全年,18'06/28,18'07/18,29.9,18'07/18,1,18'08/09,,,,,0.3,0,0.3,0,0,0,0.3
3,1736,2017,2016全年,17'06/22,17'08/10,35.6,17'09/01,17,17'09/06,,,,,1.15,0,1.15,0,0,0,1.15
4,1736,2016,2015全年,16'06/28,16'09/10,48.75,16'09/23,9,16'10/07,,,,,1,0,1,0,0,0,1
5,1736,2015,2014全年,15'06/23,15'08/27,39.4,15'08/27,1,15'10/08,15'08/27,39.4,15'08/27,1,1.5,0,1.5,0.05,0,0.05,1.55
6,1736,2014,2013全年,14'06/24,14'07/22,66.3,19'08/14,1243,14'08/22,14'07/22,66.3,19'08/14,1243,2,0,2,5,0,5,7
7,1736,2013,2012全年,13'06/21,13'08/29,91.3,13'08/29,1,,13'08/29,91.3,13'08/29,1,1.5,0,1.5,0.05,0,0.05,1.55
8,1736,2012,2011全年,12'06/28,12'09/13,65.9,12'09/13,1,,12'09/13,65.9,12'09/13,1,1.95,0,1.95,0.05,0,0.05,2
9,1736,2011,2010全年,11'06/28,11'09/16,55.6,11'09/16,1,,11'09/16,55.6,11'09/16,1,0.5,0,0.5,0.25,0,0.25,0.75
10,1736,2010,2009全年,10'06/30,10'09/13,45.8,10'09/13,1,,,,,,0.3,0,0.3,0,0,0,0.3
11,1736,2009,2008全年,09'06/26,09'09/11,28.5,09'09/16,4,,09'09/11,28.5,09'09/16,4,0.3,0,0.3,0.2,0,0.2,0.5
12,1736,2008,2007全年,08'06/25,08'08/21,38.4,08'08/22,2,,08'08/21,38.4,08'08/22,2,1,0,1,0.2,0,0.2,1.2
13,1736,2007,2006全年,07'06/22,07'08/14,123.5,,,,07'08/14,123.5,,,3,0,3,2,0,2,5
14,1736,2006,2005全年,06'06/27,06'08/14,184,06'10/20,48,,06'08/14,184,06'10/20,48,2.25,0,2.25,2.25,0,2.25,4.5
15,1736,2005,2004全年,05'06/24,05'08/19,99.3,05'09/16,20,,05'08/19,99.3,05'09/16,20,1.5,0,1.5,2,0,2,3.5
16,1736,2004,2003全年,04'06/30,04'08/25,74.86,04'08/26,1,,04'08/19,54,05'01/28,113,1,0,1,2.5,0,2.5,3.5
17,1736,2003,2002全年,03'06/23,03'08/18,66,03'08/29,10,,03'08/18,66,03'08/29,10,1,0,1,2,0,2,3
18,1736,2002,2001全年,,,,,,,,,,,0,0,0,3.59,0,3.59,3.59
19,1736,2001,2000全年,,,,,,,,,,,0,0,0,5,0,5,5
