sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2457,2020Q3,49.41,51.3,13.91,46.87
2457,2020Q2,45.28,49.4,13.78,46.44
2457,2020Q1,39.08,45.2,14.08,47.44
2457,2019Q4,46.18,48.4,14.58,49.14
2457,2019Q3,42.46,45.8,14.91,50.25
2457,2019Q2,43.81,46.4,15.01,50.58
2457,2019Q1,43.29,45.9,15.15,51.07
2457,2018Q4,53.85,51.4,15.1,50.91
2457,2018Q3,66.34,56.7,15.01,50.58
2457,2018Q2,59.05,53.2,15.39,51.88
2457,2018Q1,52.18,50.1,15.45,52.07
2457,2017Q4,49.35,47.9,15.95,53.76
2457,2017Q3,48.83,46.9,16.37,55.17
2457,2017Q2,50.16,48.2,15.96,53.8
2457,2017Q1,60.78,53.2,15.86,53.46
2457,2016Q4,66.28,57.1,17.95,49.75
2457,2016Q3,60.17,55.3,17.58,48.71
2457,2016Q2,55.56,52.2,18.37,50.9
2457,2016Q1,56.56,51.4,19.27,53.41
2457,2015Q4,57.91,50.6,20.41,56.56
2457,2015Q3,56.74,49.6,20.78,57.6
2457,2015Q2,49.31,46.5,20.44,56.67
2457,2015Q1,46.75,43.5,21.87,60.63
2457,2014Q4,51.8,45.2,22.62,62.71
2457,2014Q3,49.75,45.1,21.9,60.61
2457,2014Q2,53.13,47.5,21.25,58.79
2457,2014Q1,50.28,45.6,21.65,59.92
2457,2013Q4,44.02,42.6,21.42,59.27
2457,2013Q3,46.05,44,21.14,58.5
2457,2013Q2,41.07,41.4,20.97,58.03
2457,2013Q1,36.14,37.6,21.68,59.98
2457,2012Q4,37.31,39,21.22,58.43
2457,2012Q3,37.64,39.4,21.03,57.86
2457,2012Q2,48.55,45.7,20.97,57.74
2457,2012Q1,36.68,35.6,24.12,66.49
2457,2011Q4,39.45,37.1,24.23,66.9
2457,2011Q3,40.92,38.7,23.56,64.93
2457,2011Q2,56.25,48.6,21.59,59.53
2457,2011Q1,44.56,39.8,24.45,67.43
2457,2010Q4,45.6,42.3,22.65,62.23
2457,2010Q3,60.82,49.9,22.44,61.17
2457,2010Q2,53.32,44.5,17.86,66.61
2457,2010Q1,38.17,34.9,19.09,71.13
2457,2009Q4,41.45,37.9,18.36,67.89
2457,2009Q3,36.17,36.3,17.24,63.37
2457,2009Q2,38.46,39.2,16.21,59.58
2457,2009Q1,34.11,35.9,16.59,60.99
2457,2008Q4,41.15,40.7,15.59,59.91
2457,2008Q3,49.76,46,15.17,58.43
2457,2008Q2,45.11,44.8,15.92,55.64
2457,2008Q1,37.65,39.4,16.55,57.88
2457,2007Q4,46.92,44.2,16.87,59.23
2457,2007Q2,38.57,41.4,16.57,54.67
2457,2006Q4,47.43,47.6,16.3,52.16
2457,2006Q2,32.03,40,16.36,48.1
2457,2005Q4,34.21,41.4,16.49,48.48
2457,2005Q2,40.11,47.9,15.31,43.61
2457,2004Q4,52.64,55.1,14.82,42.89
2457,2003Q4,58.93,56.2,15.67,45.96
2457,2002Q4,35.99,42.7,18.77,48.27
2457,2001Q4,31.07,45.4,19.05,37.36
2457,2000Q4,26.72,46.6,19.98,30.68
2457,1999Q4,21.57,48.6,21.28,22.77
2457,1998Q4,13.55,44.2,26.28,17.09
