ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1436,2020,2019全年,20'06/18,20'07/20,37.4,20'11/23,88,20'08/13,,,,,2.5,0,2.5,0,0,0,2.5
1,1436,2019,2018全年,19'06/21,19'08/29,32.9,20'01/07,89,19'09/19,19'08/29,32.9,20'01/07,89,2,0,2,2,0,2,4
2,1436,2018,2017全年,18'06/21,18'09/03,37,19'03/26,135,18'09/17,18'09/03,37,19'03/26,135,2.5,0,2.5,0.5,0,0.5,3
3,1436,2017,2016全年,17'06/22,17'08/28,37,17'08/28,1,17'09/21,,,,,1,0,1,0,0,0,1
4,1436,2016,2015全年,16'06/24,,,,,,16'08/22,37.1,16'09/12,17,0,0,0,1,0,1,1
5,1436,2015,2014全年,15'06/02,15'08/24,39.4,,,15'10/16,15'08/24,39.4,,,1.5,0,1.5,1.5,0,1.5,3
6,1436,2014,2013全年,14'06/11,,,,,,,,,,0,0,0,0,0,0,0
7,1436,2013,2012全年,13'06/10,,,,,,,,,,0,0,0,0,0,0,0
8,1436,2012,2011全年,12'05/24,,,,,,,,,,0,0,0,0,0,0,0
9,1436,2011,2010全年,11'05/30,11'07/05,9.07,11'07/05,1,,11'09/08,12.65,11'09/08,1,0.17,0,0.17,0.02,0,0.02,0.19
10,1436,2010,2009全年,10'06/29,,,,,,,,,,0,0,0,0,0,0,0
11,1436,2009,2008全年,09'06/16,,,,,,,,,,0,0,0,0,0,0,0
12,1436,2008,2007全年,08'06/13,,,,,,,,,,0,0,0,0,0,0,0
13,1436,2007,2006全年,07'06/13,,,,,,07'08/23,10.7,07'10/03,28,0,0,0,0,1,1,1
14,1436,2006,2005全年,06'06/14,,,,,,,,,,0,0,0,0,0,0,0
15,1436,2005,2004全年,05'06/14,,,,,,,,,,0,0,0,0,0,0,0
16,1436,2004,2003全年,04'06/07,,,,,,,,,,0,0,0,0,0,0,0
17,1436,2003,2002全年,03'06/16,03'09/08,8,04'02/02,97,,03'09/08,8,04'02/02,97,0.5,0,0.5,0,1,1,1.5
18,1436,2002,2001全年,02'06/24,,,,,,,,,,0,0,0,0,0,0,0
19,1436,2001,2000全年,01'06/11,,,,,,,,,,0,0,0,0,0,0,0
20,1436,2000,1999全年,00'06/12,,,,,,,,,,0,0,0,0,0,0,0
21,1436,1999,1998全年,99'05/24,,,,,,,,,,0,0,0,0,0,0,0
22,1436,1998,1997全年,98'06/08,,,,,,,,,,0,0,0,0,1,1,1
23,1436,1997,1996全年,97'04/28,,,,,,97'06/25,,97'06/25,1,0,0,0,0,1,1,1
24,1436,1996,1995全年,96'04/29,,,,,,96'06/18,,96'06/18,1,0,0,0,0,1,1,1
25,1436,1995,1994全年,95'05/22,,,,,,,,,,0,0,0,0,0,0,0
26,1436,1994,1993全年,94'05/30,,,,,,,,,,0,0,0,0,0,0,0
27,1436,1993,1992全年,93'06/28,,,,,,,,,,0,0,0,0,0,0,0
28,1436,1992,1991全年,92'04/30,,,,,,,,,,0,0,0,0,1,1,1
29,1436,1991,1990全年,91'05/18,,,,,,,,,,0,0,0,0,0,0,0
30,1436,1990,1989全年,,,,,,,,,,,0,0,0,0,1,1,1
31,1436,1989,1988全年,,,,,,,,,,,0,0,0,0.5,1.5,2,2
32,1436,1988,1987全年,,,,,,,,,,,0,0,0,2.2,0,2.2,2.2
33,1436,1987,1986全年,,,,,,,,,,,0,0,0,2.3,0.7,3,3
