sid,季度,股票報酬率,負債/淨值比,淨值報酬率,季成交量(百萬股),t+1季周轉率,t+1季底個股市值,季底收盤價,淨值股價比,益本比,每股淨值(元),稅後EPS,稅後淨利,t+1季新淨值股價比,t+1季新益本比,成長指標0.02,成長指標0.04,成長指標0.06,成長指標0.08,成長指標0.1,成長指標0.15,成長指標0.2,成長指標0.3
1225,2021Q1,0.8785046728971961,--,-,2610.0,-,-,32.9,0.4373860182370821,-,--,-,-,-,-,-,-,-,-,-,-,-,-
1225,2020Q4,1.1851265822784811,--,-,6730.0,-,-,37.45,0.37196261682242987,-,--,-,-,0.42340425531914894,-,-,-,-,-,-,-,-,-
1225,2020Q3,0.8715231788079469,1.0869077656293804,2.79,6310.0,2.8812785388127855,6920.4,31.6,0.47468354430379744,0.012341772151898734,14.39,0.39,0.86,0.40053404539385845,0.01041388518024032,3.733939642562179,3.6787085103687,3.624294337809116,3.5706850407016093,3.517868713609363,3.389220592260729,3.265277120367176,3.030822222428539
1225,2020Q2,1.1796875,1.1557163531114327,1.94,14500.0,6.621004566210046,8267.25,37.75,0.38834437086092716,0.007682119205298012,13.93,0.29,0.64,0.46392405063291137,0.009177215189873416,2.8849060249803125,2.8308444806012605,2.777796019683279,2.7257416576022524,2.674662765495429,2.551114096805657,2.433272418070631,2.2136677329661714
1225,2020Q1,0.9221902017291066,1.03913160010721,2.36,6840.0,3.1232876712328768,7008.0,32,0.44875,0.01125,15,0.36,0.78,0.38039735099337746,0.009536423841059603,3.306582528158293,3.254014290333836,3.202281785355735,3.1513717266954813,3.1012710390545566,2.9794763782996325,2.86246489811861,2.6420474669183025
1225,2019Q4,0.8784810126582279,1.1219846491228072,3.2,15500.0,7.077625570776256,7599.300000000001,34.7,0.4051873198847262,0.012680115273775215,14.66,0.44,0.96,0.439375,0.01375,4.124795361727645,4.050937327649975,3.978401785652381,3.9071650553685524,3.8372038804496533,3.667732615515641,3.5057461000328276,3.2029196521231436
1225,2019Q3,0.5419999999999999,1.2916081953410048,3.06,3810.0,1.7397260273972603,8650.5,39.5,0.37746835443037974,0.010632911392405063,14.36,0.42,0.92,0.4296829971181556,0.012103746397694523,3.98165516222034,3.904822125821646,3.8294717179384135,3.7555753286468665,3.6831049001020064,3.507988134680631,3.341197464323992,3.0310297421330277
1225,2019Q2,1.1029411764705883,1.117816091954023,2.37,4220.0,1.9269406392694064,16425.0,75,0.1932,0.0044,14.06,0.33,0.73,0.36683544303797466,0.008354430379746836,3.2609943272117725,3.1555145406846767,3.053446592464983,2.9546801235823223,2.8591083447262116,2.6334857286871443,2.4256678121314703,2.057936819940314
1225,2019Q1,0.8740359897172236,0.8406697272481771,2.38,1130.0,0.5159817351598174,14891.999999999998,68,0.20705882352941177,0.005294117647058823,14.91,0.36,0.78,0.18773333333333334,0.0048,3.2752056545758297,3.173660378628843,3.0752634372155194,2.979917218603127,2.887527137436935,2.668890535626876,2.466808570838681,2.107389553597253
1225,2018Q4,0.9046511627906977,0.7845043043599,2.65,3660.0,1.6712328767123288,17038.2,77.8,0.1814910025706941,0.004884318766066838,14.49,0.38,0.82,0.2076470588235294,0.005588235294117647,3.527523912535038,3.4091575215086314,3.2947629256768165,3.184206851084623,3.0773604957969596,2.825667974296081,2.594560992079921,2.1875067125924708
