sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2530,2020Q3,20.84,38.9,11.18,32.8
2530,2020Q2,18.84,36.3,11.26,33.04
2530,2020Q1,18.33,35.4,11.41,33.46
2530,2019Q4,17.78,34.5,11.5,33.71
2530,2019Q3,16.89,33.2,11.61,34.05
2530,2019Q2,15.83,31.7,11.65,34.18
2530,2019Q1,15.82,31,12,35.14
2530,2018Q4,16.45,32,12.08,34.93
2530,2018Q3,17.92,33.8,12.15,35.06
2530,2018Q2,19.9,36.4,12.03,34.76
2530,2018Q1,21.64,38.4,12,34.69
2530,2017Q4,22.76,39.7,11.97,34.63
2530,2017Q3,22.35,39,12.1,35.03
2530,2017Q2,23.85,40.4,12.18,35.24
2530,2017Q1,23.7,38.6,13.09,37.7
2530,2016Q4,24.38,39.1,13.2,38.02
2530,2016Q3,17.05,30.6,13.4,38.58
2530,2016Q2,19.37,33.3,13.49,38.79
2530,2016Q1,13.66,23.8,15.32,43.73
2530,2015Q4,37.19,49.3,13.25,38.19
2530,2015Q3,59.33,66.3,10.91,30.19
2530,2015Q2,57.51,66.2,10.63,29.39
2530,2015Q1,55.23,65.1,10.7,29.58
2530,2014Q4,54.08,64.5,10.74,29.72
2530,2014Q3,52.5,63.2,11.07,30.62
2530,2014Q2,52.56,62.9,11.19,30.98
2530,2014Q1,50.39,61.7,11.28,31.23
2530,2013Q4,49.27,60.9,11.39,31.57
2530,2013Q3,45.3,59,11.57,31.44
2530,2013Q2,41.01,56.1,11.78,32.03
2530,2013Q1,38.58,54.2,12.03,32.66
2530,2012Q4,39.41,55.6,12.12,31.53
2530,2012Q3,39.57,55.3,12.16,31.93
2530,2012Q2,39.76,55.3,12.43,32.17
2530,2012Q1,37.92,53.3,12.75,33.17
2530,2011Q4,37.5,53.1,12.47,33.15
2530,2011Q3,37.32,52.7,12.6,33.52
2530,2011Q2,36.59,52,13.02,33.81
2530,2011Q1,48.2,56.9,14.1,36.59
2530,2010Q4,29.28,46.7,12.87,33.47
2530,2010Q3,27.9,45.9,12.64,32.84
2530,2010Q2,28.43,48,12.25,30.78
2530,2010Q1,30.62,48.9,12.79,32.04
2530,2009Q4,33.2,53.8,11.38,28.5
2530,2009Q3,29.55,51.6,11.07,27.72
2530,2009Q2,31.98,54.5,8.25,26.73
2530,2009Q1,33.61,57.4,7.69,24.9
2530,2008Q4,33.05,57.6,7.52,24.34
2530,2008Q3,33.11,53,9.07,29.4
2530,2008Q2,34.15,53.4,9.19,29.78
2530,2008Q1,30.8,50.5,9.3,30.15
2530,2007Q4,29.11,48.7,9.47,30.7
2530,2007Q2,48.08,61.6,9.8,29.94
2530,2006Q4,63.82,69,9.39,28.63
2530,2006Q2,70.33,71.9,8.96,27.51
2530,2005Q4,67.4,72.1,8.57,26.13
2530,2005Q2,66.3,62.7,12.83,39.42
2530,2004Q4,75.95,63.8,14.15,43.03
2530,2000Q4,139.7,67.6,15.41,66.8
2530,1999Q4,127.5,64.2,18.07,71.15
2530,1998Q4,144.9,67,20.05,71.32
2530,1997Q4,63.05,54.5,21.72,52.67
2530,1996Q4,42.25,59,17.31,29.41
2530,1995Q4,31.98,65.4,19.88,16.89
2530,1994Q4,23.53,69.3,12.4,10.41
