ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2371,21Q1,25,26.65,27.35,23.7,25.1,-1.35,-5.1,13.8,765,30.6,197,7.9,-15.3,+0.2,-1.49,-16.6,,-9.2,146,-0.89,1.41,1
1,2371,20Q4,63,16.8,29.5,16.4,26.45,+9.65,+57.4,78,2443,38.8,590,9.4,-254,+0.71,+1.28,-252,20.3,+75,156,+2.26,2.3,1.5
2,2371,20Q3,66,18.9,22.1,12.35,16.8,-4.2,-20,46.4,690,10.5,111,1.7,-240,-0.55,+3.52,-237,30.1,-11.7,80.6,-1.74,0.04,0.05
3,2371,20Q2,60,19.7,23.85,19.6,21,+1.4,+7.14,21.7,448,7.5,96.8,1.6,+31.4,-0.13,-0.9,+30.3,40.6,-27,92.3,-1.84,1.78,1.9
4,2371,20Q1,56,21.15,23.95,16.65,19.6,-1.4,-6.67,34.8,377,6.7,76,1.4,+14.8,-0.04,-3.13,+11.6,39.6,-1.31,119,-2.02,3.63,3
5,2371,19Q4,64,17.2,24.45,16.1,21,+4,+23.5,49.1,597,9.3,119,1.9,+20.4,+0.37,+1.55,+22.3,39.8,-3.99,121,-0.24,5.65,4.7
6,2371,19Q3,63,18.75,20.25,16.1,17,-1.75,-9.33,22.1,835,13.3,153,2.4,-73.7,-0.04,-0.2,-74,39.8,+9.64,125,-1.38,5.88,4.7
7,2371,19Q2,61,24,31.05,18.35,18.75,-5.55,-22.8,52.3,1113,18.3,252,4.1,-77.8,-0.06,+2.22,-75.7,41.7,-8.67,115,-4.98,7.27,6.3
8,2371,19Q1,54,25.9,28.45,23.1,24.3,-1.6,-6.18,20.7,665,12.3,172,3.2,+6.03,-0.05,+2.58,+8.56,43.3,-24.5,124,-18.1,12.3,9.9
9,2371,18Q4,65,39.95,42.4,22.95,25.9,-14.4,-35.7,48.3,2181,33.6,784,12.1,+47.8,+0.11,-0.75,+47.2,43.7,-27.1,148,-0.53,30.4,20.5
