ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,1325,2020,2019全年,,20'07/16,153,20'07/16,1,20'08/12,,,,,0.3,0,0.3,0,0,0,0.3
1,1325,2019,2018全年,19'06/27,19'07/12,15.55,19'12/31,118,19'08/09,,,,,0.5,0,0.5,0,0,0,0.5
2,1325,2018,2017全年,18'06/29,18'07/16,17.6,18'07/18,3,18'08/10,,,,,0.35,0,0.35,0,0,0,0.35
3,1325,2017,2016全年,17'06/27,17'07/20,19.8,20'01/30,618,17'08/16,,,,,0.8,0,0.8,0,0,0,0.8
4,1325,2016,2015全年,16'06/27,16'07/13,19.65,16'11/24,93,16'08/10,,,,,0.7,0,0.7,0,0,0,0.7
5,1325,2015,2014全年,15'06/15,15'07/02,18.9,15'07/03,2,15'07/29,,,,,0.45,0,0.45,0,0,0,0.45
6,1325,2014,2013全年,14'06/20,14'07/16,18.15,14'07/31,11,,,,,,0.65,0,0.65,0,0,0,0.65
7,1325,2013,2012全年,13'06/28,13'07/16,17.45,13'07/22,5,,,,,,0.45,0,0.45,0,0,0,0.45
8,1325,2012,2011全年,12'06/20,12'07/06,16.25,12'09/25,57,,,,,,0.65,0,0.65,0,0,0,0.65
9,1325,2011,2010全年,11'06/15,11'07/12,21.9,13'04/09,433,,11'08/11,17.3,11'08/31,15,0.35,0,0.35,0.65,0,0.65,1
10,1325,2010,2009全年,10'06/14,10'07/06,22,10'07/06,1,,10'08/03,22.25,10'08/06,4,0.5,0,0.5,0.3,0,0.3,0.8
11,1325,2009,2008全年,09'06/19,09'08/04,27,09'08/04,1,,09'08/04,27,09'08/04,1,0.3,0,0.3,0.3,0,0.3,0.6
12,1325,2008,2007全年,08'06/19,08'07/16,10.15,08'07/23,6,,,,,,0.6,0,0.6,0,0,0,0.6
13,1325,2007,2006全年,07'06/21,07'09/17,13.25,07'09/27,6,,,,,,0.3,0,0.3,0,0,0,0.3
14,1325,2006,2005全年,06'06/27,06'09/18,9.9,06'09/18,1,,,,,,0.2,0,0.2,0,0,0,0.2
15,1325,2005,2004全年,05'06/24,,,,,,,,,,0,0,0,0,0,0,0
16,1325,2004,2003全年,04'06/25,,,,,,,,,,0,0,0,0,0,0,0
17,1325,2003,2002全年,03'06/25,,,,,,,,,,0,0,0,0,0,0,0
18,1325,2002,2001全年,02'06/25,,,,,,,,,,0,0,0,0,0,0,0
19,1325,2001,2000全年,01'06/28,,,,,,01'08/28,,02'04/04,144,0,0,0,1.05,0,1.05,1.05
20,1325,2000,1999全年,00'06/12,,,,,,00'09/27,,01'03/12,117,0,0,0,1.47,0.03,1.5,1.5
21,1325,1999,1998全年,99'06/24,,,,,,,,,,0.18,0,0.18,1.14,0.06,1.2,1.38
22,1325,1998,1997全年,,,,,,,,,,,0,0,0,1.43,0.07,1.5,1.5
23,1325,1997,1996全年,,,,,,,,,,,0,0,0,1.62,0.38,2,2
24,1325,1996,1995全年,,,,,,,,,,,0,0,0,0.95,0.15,1.1,1.1
25,1325,1995,1994全年,,,,,,,,,,,0.92,0,0.92,0.42,0.5,0.92,1.84
26,1325,1994,1993全年,,,,,,,,,,,0,0,0,0,2,2,2
