ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2017,2020,2019全年,20'05/20,,,,,,,,,,0,0,0,0,0,0,0
1,2017,2019,2018全年,19'05/30,19'07/08,7.62,20'05/28,217,19'07/31,,,,,0.4,0,0.4,0,0,0,0.4
2,2017,2018,2017全年,18'05/11,18'06/12,10.25,20'12/11,615,18'07/06,18'06/12,10.25,20'12/11,615,0.45,0,0.45,0.42,0.03,0.45,0.9
3,2017,2017,2016全年,17'05/10,17'06/20,8.55,17'06/30,9,17'07/11,,,,,0,0.35,0.35,0,0,0,0.35
4,2017,2016,2015全年,16'05/24,,,,,,,,,,0,0,0,0,0,0,0
5,2017,2015,2014全年,15'06/22,,,,,,,,,,0,0,0,0,0,0,0
6,2017,2014,2013全年,14'06/06,,,,,,,,,,0,0,0,0,0,0,0
7,2017,2013,2012全年,13'06/27,,,,,,,,,,0,0,0,0,0,0,0
8,2017,2012,2011全年,12'05/18,12'08/02,6.59,12'08/06,2,,,,,,0.25,0,0.25,0,0,0,0.25
9,2017,2011,2010全年,11'04/29,,,,,,,,,,0,0,0,0,0,0,0
10,2017,2010,2009全年,10'05/12,,,,,,,,,,0,0,0,0,0,0,0
11,2017,2009,2008全年,09'05/22,,,,,,,,,,0,0,0,0,0,0,0
12,2017,2008,2007全年,08'05/29,,,,,,,,,,0,0,0,0,0,0,0
13,2017,2007,2006全年,07'06/21,,,,,,,,,,0,0,0,0,0,0,0
14,2017,2006,2005全年,06'06/30,,,,,,,,,,0,0,0,0,0,0,0
15,2017,2005,2004全年,05'06/26,05'10/19,4.49,05'12/22,47,,,,,,0.3,0,0.3,0,0,0,0.3
16,2017,2004,2003全年,04'05/21,04'06/29,8.9,04'06/29,1,,,,,,0.2,0,0.2,0,0,0,0.2
17,2017,2003,2002全年,03'06/27,,,,,,,,,,0,0,0,0,0,0,0
18,2017,2002,2001全年,02'05/30,,,,,,,,,,0,0,0,0,0,0,0
19,2017,2001,2000全年,,,,,,,,,,,0,0,0,0,0,0,0
20,2017,2000,1999全年,,,,,,,,,,,0,0,0,0,0,0,0
21,2017,1999,1998全年,,,,,,,,,,,0,0,0,0,0,0,0
22,2017,1998,1997全年,,,,,,,,,,,0,0,0,0,1,1,1
23,2017,1997,1996全年,97'06/07,,,,,,97'07/13,20,,,0,0,0,0,1,1,1
24,2017,1996,1995全年,96'05/06,,,,,,96'06/02,20.5,97'03/12,222,0,0,0,1,1,2,2
25,2017,1995,1994全年,95'04/24,,,,,,95'06/06,34,,,0,0,0,0.58,1.42,2,2
26,2017,1994,1993全年,94'05/25,,,,,,94'08/17,34.5,94'08/17,1,0,0,0,0.5,1.5,2,2
27,2017,1993,1992全年,93'05/07,,,,,,93'06/25,,,,0,0,0,1.14,0.26,1.4,1.4
28,2017,1992,1991全年,92'04/02,,,,,,92'06/28,,,,0,0,0,1.08,0.28,1.36,1.36
29,2017,1991,1990全年,91'05/05,,,,,,91'12/07,,,,0,0,0,1.2,0,1.2,1.2
30,2017,1990,1989全年,,,,,,,,,,,0,0,0,1,0,1,1
