ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2722,21Q1,32,28.6,32.45,24.25,30.7,+2.1,+7.34,28.7,2.47,0.08,0.71,0.02,-0.02,0,+0.14,+0.12,0.2,-0.06,0.36,0,0,0
1,2722,20Q4,63,27.7,29.3,25,28.6,+0.9,+3.25,15.5,2.12,0.03,0.57,0.009,+0.16,0,+0.04,+0.2,0.3,-0.11,0.35,0,0,1.4
2,2722,20Q3,66,38.9,39,24.85,27.7,-11.9,-30,35.7,6.97,0.11,2.31,0.04,,,,,0.1,-0.49,0.46,-0.03,0,0.9
3,2722,20Q2,60,22.4,39.6,21.55,39.6,+17.2,+76.8,80.6,13.5,0.22,4.73,0.08,+0.08,0,-0.8,-0.72,0.2,+0.92,0.95,+0.03,0.03,3.4
4,2722,20Q1,56,24.65,27,19.75,22.4,-2.6,-10.4,29,2.7,0.05,0.58,0.01,+0.01,0,-2,-1.99,0.08,+0.02,0.03,0,0,0
5,2722,19Q4,64,26,26.2,24.3,25,-1,-3.85,7.31,0.21,0.003,0.05,0.001,,,,,0.07,+0.01,0.02,0,0,0
6,2722,19Q3,63,25.15,26,23.1,26,+1.05,+4.21,11.6,0.28,0.004,0.07,0.001,+0.02,0,0,+0.02,0.06,0,0,0,0,0
7,2722,19Q2,61,27.3,28.2,23,25.3,-2,-7.33,19,0.57,0.009,0.14,0.002,,,,,0.05,0,0,0,0,0
8,2722,19Q1,54,30,30,26.25,27.3,-2.7,-9,12.5,0.41,0.008,0.11,0.002,,,,,0.03,-0.02,0,0,0,0
9,2722,18Q4,65,30.6,30.6,25.3,30,-0.6,-1.96,17.3,0.61,0.009,0.17,0.003,-0.1,0,0,-0.1,0.06,0,0.02,0,0,18.2
10,2722,18Q3,64,28.65,32.4,28.05,30.6,-0.35,-1.13,14.1,0.48,0.008,0.15,0.002,+0.01,0,0,+0.01,0.2,-0.04,0.02,0,0,18.2
11,2722,18Q2,60,34.05,34.45,28.65,30.95,-3.75,-10.8,16.7,0.6,0.01,0.19,0.003,,,,,0.1,-0.01,0.06,0,0,0
12,2722,18Q1,58,35.55,36.8,32.6,34.7,-1.9,-5.19,11.5,0.42,0.007,0.15,0.003,,,,,0.1,-0.01,0.06,0,0,0
