sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1465,2020Q3,2.11,11,16.57,17.16
1465,2020Q2,4.9,22,16.79,17.39
1465,2020Q1,3.98,17.2,18.5,19.17
1465,2019Q4,3.81,16.6,18.44,19.11
1465,2019Q3,3.81,14.4,19.27,22.66
1465,2019Q2,3.57,13.4,19.61,23.12
1465,2019Q1,4.48,16.3,19.57,23.06
1465,2018Q4,4.17,17.5,15.45,19.67
1465,2018Q3,3.59,15.3,15.53,19.92
1465,2018Q2,3.45,14.3,16.03,20.68
1465,2018Q1,2.77,11.9,15.73,20.6
1465,2017Q4,3.57,14.7,15.87,20.77
1465,2017Q3,3.19,13.2,16.02,20.94
1465,2017Q2,3.57,14.3,16.54,21.42
1465,2017Q1,3.53,14.1,16.44,21.55
1465,2016Q4,3.41,13.3,16.99,22.24
1465,2016Q3,3.95,15.2,16.55,22.08
1465,2016Q2,3.48,12.8,17.64,23.63
1465,2016Q1,3.81,13.7,17.67,24.08
1465,2015Q4,3.98,14.2,17.63,23.96
1465,2015Q3,5.64,19,17.59,24.07
1465,2015Q2,6.36,21.7,16.78,22.92
1465,2015Q1,4.37,15.2,17.79,24.36
1465,2014Q4,5.34,18,17.74,24.25
1465,2014Q3,5.83,19.9,17.2,23.46
1465,2014Q2,6.44,21.8,20.2,23.05
1465,2014Q1,5.44,18.9,20.44,23.33
1465,2013Q4,5.79,20.1,20.13,22.94
1465,2013Q3,6.76,23.3,19.71,22.29
1465,2013Q2,9.98,31.3,19.23,21.86
1465,2013Q1,7.58,25.4,19.74,22.29
1465,2012Q4,8.25,27.5,19.05,21.76
1465,2012Q3,7.27,25,18.82,21.76
1465,2012Q2,8.94,29.3,18.72,21.59
1465,2012Q1,9.71,30.3,19.46,22.32
1465,2011Q4,8.83,28.5,19.45,22.16
1465,2011Q3,7.73,25.6,19.58,22.49
1465,2011Q2,10.23,32.5,18.64,21.28
1465,2011Q1,6.89,23.2,20.42,22.81
1465,2010Q4,9.6,30.2,19.9,22.15
1465,2010Q3,9.49,29.4,20.26,22.81
1465,2010Q2,10.13,32.3,18.42,21.22
1465,2010Q1,10.68,33.8,18.36,20.97
1465,2009Q4,6.14,22.9,18.16,20.72
1465,2009Q3,6.34,23.6,17.7,20.51
1465,2009Q2,7.94,27.5,18.23,20.95
1465,2009Q1,7.68,26.2,18.81,21.65
1465,2008Q4,6.97,24.7,18.51,21.25
1465,2008Q3,10.87,34,18.57,21.12
1465,2008Q2,7.36,26.5,17.81,20.4
1465,2008Q1,5.32,20.5,18.14,20.63
1465,2007Q4,5.5,20.9,18.28,20.82
1465,2007Q2,6.63,25.1,17.63,19.74
1465,2006Q4,5.72,22.5,17.71,19.67
1465,2006Q2,6.3,24.8,17.63,19.13
1465,2005Q4,7.64,28.3,17.99,19.39
1465,2005Q2,5.19,22.4,16.92,18.03
1465,2004Q4,4.43,22.9,16.76,14.92
1465,2003Q4,3.65,19.4,17,15.2
1465,2002Q4,5.82,28,13.97,15
1465,2001Q4,2.35,11.7,16.55,17.77
1465,1998Q4,5.38,27.7,20.88,14.03
1465,1997Q4,3.86,32.8,15.29,7.92
