ID,sid,交易季度,交易日數,開盤,最高,最低,收盤,漲跌,漲跌(%),振幅(%),成交張數千張,成交張數日均,成交金額億元,成交金額日均,法人買賣超(千張)外資,法人買賣超(千張)投信,法人買賣超(千張)自營,法人買賣超(千張)合計,外資持股(%),融資(千張)增減,融資(千張)餘額,融券(千張)增減,融券(千張)餘額,券資比(%)
0,2236,21Q1,25,19.75,22.05,17.55,18.65,-1.1,-5.57,22.8,1.43,0.06,0.28,0.01,-0.02,0,0,-0.02,75.5,-0.03,0.12,0,0,0
1,2236,20Q4,63,16.75,20.45,16.25,19.75,+2.75,+16.2,24.7,3.31,0.05,0.61,0.01,+0.14,0,0,+0.14,75.6,0,0.15,0,0,0
2,2236,20Q3,66,16.5,19.1,15.5,17,+0.8,+4.94,22.2,3.51,0.05,0.62,0.009,+0.01,0,0,+0.01,74.3,-0.09,0.15,0,0,0
3,2236,20Q2,60,13,21,12.6,16.2,+3.2,+24.6,64.6,5.96,0.1,1.03,0.02,+0.01,0,0,0,74.3,+0.08,0.24,0,0,0
4,2236,20Q1,56,23.1,23.75,12.5,13,-10.05,-43.6,48.8,1.67,0.03,0.3,0.005,-0.01,0,0,-0.01,74.3,-0.17,0.16,0,0,0
5,2236,19Q4,64,24.2,26.9,21.2,23.05,-0.85,-3.56,23.8,3.18,0.05,0.77,0.01,-0.03,0,0,-0.03,74.3,-0.51,0.33,0,0,0
6,2236,19Q3,63,26.25,27.2,22.3,23.9,-2.7,-10.2,18.4,0.91,0.01,0.23,0.004,-0.06,0,0,-0.06,74.4,-0.05,0.84,0,0,0
7,2236,19Q2,61,30,34.95,24.4,26.6,-2,-6.99,36.9,4.26,0.07,1.33,0.02,+0.08,0,0,+0.08,74.4,-0.05,0.89,0,0,0
8,2236,19Q1,54,28.1,32,27.65,28.6,+0.4,+1.42,15.4,2.13,0.04,0.63,0.01,+0.24,0,0,+0.24,74.2,-0.15,0.94,0,0,0
9,2236,18Q4,65,32.5,33.35,24.75,28.2,-4.5,-13.8,26.3,7.36,0.11,2.15,0.03,+1.07,0,-0.03,+1.04,73.7,-0.2,1.08,0,0,0.2
10,2236,18Q3,64,56.5,56.5,30.8,32.7,-23.8,-42.1,45.5,3.46,0.05,1.49,0.02,+0.06,0,+0.02,+0.08,71.1,-0.42,1.29,0,0,0
11,2236,18Q2,60,51.6,60.1,50.5,56.5,+5,+9.71,18.6,4.56,0.08,2.53,0.04,-0.3,0,+0.02,-0.28,70.8,+0.03,1.71,0,0,0
12,2236,18Q1,58,51,56.4,46.5,51.5,0,0,19.2,2.84,0.05,1.48,0.03,,,,,71,-0.43,1.68,0,0,0.3
13,2236,17Q4,62,54.9,58.7,49.95,51.5,-3.4,-6.19,15.9,2.51,0.04,1.36,0.02,+0.32,0,-0.11,+0.22,70.7,-0.4,2.11,-0.01,0,0
14,2236,17Q3,66,68.7,69.4,50.8,54.9,-14,-20.3,27,7.47,0.11,4.38,0.07,+0.14,-0.08,-0.06,0,69.8,-0.57,2.51,-0.04,0.01,0.2
15,2236,17Q2,61,57.2,76.9,56.3,68.9,+12.6,+22.4,36.6,26.2,0.43,18,0.29,-0.64,0,+0.08,-0.56,69.4,+1.94,3.08,+0.05,0.05,1.6
16,2236,17Q1,57,58,59.7,52.6,56.3,-1.7,-2.93,12.2,4.05,0.07,2.29,0.04,-0.16,+0.08,-0.01,-0.09,73.6,-0.07,1.14,-0.02,0,0
17,2236,16Q4,64,66.1,69.8,52,58,-6.9,-10.6,27.4,8.75,0.14,5.26,0.08,+0.04,+0.09,-0.01,+0.12,74,+0.27,1.21,+0.01,0.02,1.3
18,2236,16Q3,62,56.3,75.2,55.5,64.9,+8.8,+15.7,35.1,18,0.29,11.8,0.19,+0.14,+0.06,+0.02,+0.23,77.2,+0.95,0.95,+0.01,0.01,0.7
19,2236,16Q2,61,50.9,63.6,45.6,56.1,+5.2,+10.2,35.4,13.6,0.22,7.59,0.12,+0.01,0,-0.05,-0.04,76.7,,,,,
20,2236,16Q1,57,33.6,57.2,29,50.9,+16.2,+46.7,81.3,9.79,0.17,4.69,0.08,-0.93,0,+0.05,-0.88,76.7,,,,,
21,2236,15Q4,65,24.55,43.8,24.55,34.7,+9.45,+37.4,76.2,7.83,0.12,2.83,0.04,-0.33,0,0,-0.33,79.4,,,,,
22,2236,15Q3,63,42.1,44.8,18.8,25.25,-16.8,-40,61.8,3.84,0.06,1.21,0.02,,,,,80.4,,,,,
23,2236,15Q2,19,46.6,65,37.5,42.05,+3.05,+7.82,70.5,12.6,0.67,6.42,0.34,+0.01,0,0,+0.01,79.9,,,,,
