sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
2444,2020Q3,10.19,54.2,8.47,8.6
2444,2020Q2,9.65,53.1,8.41,8.54
2444,2020Q1,7.7,44.5,9.47,9.62
2444,2019Q4,7.5,43.8,9.47,9.61
2444,2019Q3,6.87,42,9.33,9.48
2444,2019Q2,6.78,42.1,9.18,9.32
2444,2019Q1,3.86,28.8,9.42,9.57
2444,2018Q4,2.86,22.4,9.74,9.89
2444,2018Q3,2.72,20.9,10.12,10.28
2444,2018Q2,3.39,24.6,10.21,10.37
2444,2018Q1,3.52,23.1,11.09,11.7
2444,2017Q4,3.47,22.3,11.41,12.05
2444,2017Q3,4.53,27.3,11.53,12.06
2444,2017Q2,8.99,49,10.73,9.38
2444,2017Q1,7.87,45.7,10.93,9.34
2444,2016Q4,7.61,44.5,11.09,9.47
2444,2016Q3,7.3,43.2,11.22,9.58
2444,2016Q2,7.27,43.3,11.14,9.52
2444,2016Q1,6.59,41.3,10.98,9.38
2444,2015Q4,7.38,44.7,10.67,9.11
2444,2015Q3,6.94,45.1,9.89,8.45
2444,2015Q2,7.97,49.7,9.44,8.07
2444,2015Q1,6.57,40.8,11.15,9.53
2444,2014Q4,5.66,37.8,10.88,9.3
2444,2014Q3,6.54,41.8,10.67,9.12
2444,2014Q2,6.77,42.7,6.72,9.08
2444,2014Q1,6.39,41.4,6.7,9.04
2444,2013Q4,6.2,41.3,6.53,8.81
2444,2013Q3,7.24,40.2,8,10.8
2444,2013Q2,7.76,41.9,7.98,10.78
2444,2013Q1,6.81,38.7,7.98,10.77
2444,2012Q4,6.48,37.7,7.95,10.74
2444,2012Q3,8.84,44.3,8.2,11.12
2444,2012Q2,10.37,48,8.28,11.24
2444,2012Q1,7.95,42.3,7.98,10.84
2444,2011Q4,11.27,51.2,7.95,10.73
2444,2011Q3,11.34,53.4,7.34,9.91
2444,2011Q2,11.7,55.1,7.06,9.54
2444,2011Q1,11.34,53.1,7.42,10.02
2444,2010Q4,11.83,52.8,7.82,10.57
2444,2010Q3,11.42,50.3,8.36,11.3
2444,2010Q2,11.47,49.4,8.76,11.77
2444,2010Q1,10.38,49.5,8.51,10.57
2444,2009Q4,10.5,49.6,8.61,10.68
2444,2009Q3,9.8,46.5,9.1,11.28
2444,2009Q2,7.83,40.7,9.19,11.39
2444,2009Q1,6.45,34.9,9.72,12.05
2444,2008Q4,8.02,39.1,10.09,12.5
2444,2008Q3,11.29,47.5,10.07,12.48
2444,2008Q2,9.76,44,10.03,12.43
2444,2008Q1,9.67,41.5,10.99,13.63
2444,2007Q4,9.56,41.3,10.98,13.6
2444,2007Q2,9.51,42.2,8.13,13.02
2444,2006Q4,12.02,53.9,7.37,10.27
2444,2006Q2,13.06,52.9,8.34,11.63
2444,2005Q4,13.85,54.1,8.42,11.73
2444,2005Q2,18.72,66.4,8.07,9.47
2444,2004Q4,19.64,65.5,8.82,10.35
