ID,sid,股利發放年度,股利所屬盈餘期間,股東會日期,除息交易日,除息參考價,填息完成日,填息花費日數,現金股利發放日,除權交易日,除權參考價,填權完成日,填權花費日數,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計
0,2314,2020,2019全年,20'06/18,,,,,,,,,,0,0,0,0,0,0,0
1,2314,2019,2018全年,19'06/19,19'07/09,25.4,19'07/16,6,19'08/14,,,,,0.2,0,0.2,0,0,0,0.2
2,2314,2018,2017全年,18'06/21,18'07/10,24.85,18'07/10,1,18'08/08,,,,,0.2,0,0.2,0,0,0,0.2
3,2314,2017,2016全年,17'06/15,17'07/13,32.8,17'07/13,1,17'08/10,,,,,0.12,0,0.12,0,0,0,0.12
4,2314,2016,2015全年,16'06/14,,,,,,,,,,0,0,0,0,0,0,0
5,2314,2015,2014全年,15'06/11,,,,,,,,,,0,0,0,0,0,0,0
6,2314,2014,2013全年,14'06/17,,,,,,,,,,0,0,0,0,0,0,0
7,2314,2013,2012全年,13'06/14,,,,,,,,,,0,0,0,0,0,0,0
8,2314,2012,2011全年,12'05/04,,,,,,,,,,0,0,0,0,0,0,0
9,2314,2011,2010全年,11'06/09,,,,,,,,,,0,0,0,0,0,0,0
10,2314,2010,2009全年,10'06/17,,,,,,,,,,0,0,0,0,0,0,0
11,2314,2009,2008全年,09'06/10,09'07/15,13.4,09'07/15,1,,09'07/15,13.4,09'07/15,1,0.43,0,0.43,0.11,0,0.11,0.54
12,2314,2008,2007全年,08'06/19,08'07/16,13.4,08'07/17,2,,,,,,0.75,0,0.75,0,0,0,0.75
13,2314,2007,2006全年,07'06/11,07'07/09,20.75,07'07/09,1,,,,,,0.65,0,0.65,0,0,0,0.65
14,2314,2006,2005全年,06'06/02,,,,,,,,,,0,0,0,0,0,0,0
15,2314,2005,2004全年,,,,,,,,,,,0,0,0,0,0,0,0
16,2314,2004,2003全年,,,,,,,,,,,0,0,0,0,0,0,0
17,2314,2003,2002全年,03'05/23,,,,,,,,,,0,0,0,0,0,0,0
18,2314,2002,2001全年,02'04/23,,,,,,02'06/13,19.7,02'06/17,3,0,0,0,1,0,1,1
19,2314,2001,2000全年,,,,,,,,,,,0,0,0,2,0,2,2
20,2314,2000,1999全年,00'04/28,,,,,,00'06/08,,00'06/08,1,0,0,0,2,0,2,2
21,2314,1999,1998全年,99'04/27,,,,,,,,,,0,0,0,0,0,0,0
22,2314,1998,1997全年,98'06/18,,,,,,,,,,0,0,0,0,0,0,0
23,2314,1997,1996全年,,,,,,,,,,,0,0,0,0,1,1,1
24,2314,1996,1995全年,96'04/25,,,,,,96'05/22,28.09,96'11/25,150,0,0,0,1,1,2,2
25,2314,1995,1994全年,95'04/22,,,,,,95'05/31,38.75,97'02/20,494,0,0,0,1,1,2,2
26,2314,1994,1993全年,94'02/19,,,,,,94'04/23,67.28,94'08/03,84,0,0,0,1,1,2,2
27,2314,1993,1992全年,,,,,,,,,,,0,0,0,1,1,2,2
28,2314,1992,1991全年,92'04/25,,,,,,92'06/14,,92'06/15,1,0,0,0,2,1,3,3
29,2314,1991,1990全年,,,,,,,,,,,0,0,0,2.2,0,2.2,2.2
30,2314,1990,1989全年,,,,,,,,,,,0,0,0,1.8,0,1.8,1.8
31,2314,1989,1988全年,,,,,,,,,,,0,0,0,4,2,6,6
32,2314,1988,1987全年,,,,,,,,,,,0,0,0,20,0,20,20
