sid,單季,負債總額,負債總額百分比,每股淨值(元),股東權益總額
1615,2020Q3,13.87,42.2,15.47,19.04
1615,2020Q2,10.28,36.3,16.14,18.05
1615,2020Q1,10.27,36.4,16.01,17.91
1615,2019Q4,9.9,35.4,16.18,18.1
1615,2019Q3,9.3,35.6,15.04,16.82
1615,2019Q2,9.65,37.3,14.48,16.19
1615,2019Q1,6.7,28.2,15.26,17.07
1615,2018Q4,7.68,31.6,14.87,16.64
1615,2018Q3,9.62,37,14.65,16.38
1615,2018Q2,10.26,39.3,14.15,15.83
1615,2018Q1,6.98,30,14.58,16.31
1615,2017Q4,7.59,32.2,14.25,15.94
1615,2017Q3,5.46,26,13.88,15.52
1615,2017Q2,7.4,32.9,13.51,15.11
1615,2017Q1,5.64,27.1,13.6,15.21
1615,2016Q4,6.66,30.5,13.53,15.14
1615,2016Q3,7.99,35.1,13.22,14.79
1615,2016Q2,8.82,37.8,12.95,14.48
1615,2016Q1,6.75,31.7,12.97,14.51
1615,2015Q4,7.17,32.9,13.05,14.6
1615,2015Q3,8.5,36.7,13.09,14.64
1615,2015Q2,7.66,34.6,12.94,14.48
1615,2015Q1,7.39,33.3,13.24,14.82
1615,2014Q4,8.01,35.1,13.23,14.8
1615,2014Q3,7.48,33.8,13.09,14.64
1615,2014Q2,8.27,36.1,13.09,14.64
1615,2014Q1,8.3,36.2,13.11,14.67
1615,2013Q4,8.41,37,12.78,14.3
1615,2013Q3,8.78,38.4,12.6,14.09
1615,2013Q2,9.29,39.7,12.63,14.13
1615,2013Q1,9.64,39.9,12.99,14.53
1615,2012Q4,10.49,42.1,12.81,14.43
1615,2012Q3,10.08,41.3,12.67,14.31
1615,2012Q2,11.95,45.5,12.66,14.3
1615,2012Q1,10.85,42.8,12.81,14.48
1615,2011Q4,9.96,41.7,12.45,13.92
1615,2011Q3,9.91,41.1,12.71,14.22
1615,2011Q2,13.35,48.9,13.08,13.94
1615,2011Q1,9.73,39.5,13.99,14.9
1615,2010Q4,6.53,30.6,13.87,14.78
1615,2010Q3,8.81,38.5,13.2,14.06
1615,2010Q2,9.16,40.3,14.02,13.58
1615,2010Q1,9.82,41.2,14.46,14.01
1615,2009Q4,10.15,43.2,13.78,13.34
1615,2009Q3,9.49,43.4,12.77,12.36
1615,2009Q2,7.64,39.5,12.08,11.7
1615,2009Q1,5.99,34.6,11.69,11.32
1615,2008Q4,7.84,40.7,11.78,11.41
