有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2474　可成, 99/01/04,"10,782,717","960,080,729",89.70,90.30,88.00,88.50,-0.80,"4,882"
2474　可成, 99/01/05,"11,580,909","1,010,061,789",88.80,89.10,86.20,86.60,-1.90,"5,321"
2474　可成, 99/01/06,"26,791,626","2,242,601,580",85.40,85.40,82.90,83.30,-3.30,"13,010"
2474　可成, 99/01/07,"12,372,718","1,027,965,812",83.00,84.10,82.30,82.30,-1.00,"6,044"
2474　可成, 99/01/08,"8,727,588","715,344,051",82.50,82.90,81.40,82.50,+0.20,"4,194"
2474　可成, 99/01/11,"6,052,291","505,428,934",82.90,84.30,82.70,83.40,+0.90,"3,035"
2474　可成, 99/01/12,"4,249,379","354,218,820",83.60,83.80,83.00,83.50,+0.10,"2,299"
2474　可成, 99/01/13,"3,498,999","291,925,199",83.30,84.00,83.00,83.50, 0.00,"1,990"
2474　可成, 99/01/14,"4,368,791","366,579,574",84.00,84.30,83.60,83.70,+0.20,"2,414"
2474　可成, 99/01/15,"9,986,710","844,921,840",83.80,85.30,83.60,84.00,+0.30,"5,014"
2474　可成, 99/01/18,"10,068,221","853,448,077",83.50,85.70,83.50,84.20,+0.20,"5,100"
2474　可成, 99/01/19,"5,110,281","428,881,610",84.60,85.00,83.30,83.30,-0.90,"2,713"
2474　可成, 99/01/20,"4,968,904","414,237,332",83.60,84.00,83.00,83.00,-0.30,"2,169"
2474　可成, 99/01/21,"4,269,612","351,101,432",82.90,83.50,81.60,81.80,-1.20,"2,490"
2474　可成, 99/01/22,"8,944,658","718,931,511",81.00,81.40,79.80,80.20,-1.60,"4,082"
2474　可成, 99/01/25,"5,329,834","425,067,868",79.30,80.90,79.10,79.50,-0.70,"2,914"
2474　可成, 99/01/26,"9,269,632","720,277,832",80.50,80.50,74.50,75.60,-3.90,"4,505"
2474　可成, 99/01/27,"9,683,783","722,310,496",75.90,76.60,72.50,73.60,-2.00,"4,686"
2474　可成, 99/01/28,"8,041,489","595,349,606",74.50,74.70,73.20,74.20,+0.60,"4,085"
2474　可成, 99/01/29,"7,711,403","554,439,322",72.60,72.60,71.30,71.90,-2.30,"3,562"
2474　可成, 99/02/01,"3,712,867","267,846,270",72.10,72.70,71.70,72.00,+0.10,"1,987"
2474　可成, 99/02/02,"4,139,631","298,043,052",73.00,73.10,70.60,70.60,-1.40,"2,448"
2474　可成, 99/02/03,"4,246,246","301,587,996",71.60,71.90,70.60,71.10,+0.50,"2,149"
2474　可成, 99/02/04,"10,956,154","758,261,380",71.20,71.30,68.00,69.30,-1.80,"5,267"
2474　可成, 99/02/05,"15,289,464","1,000,325,960",66.70,68.00,64.50,64.50,-4.80,"6,635"
2474　可成, 99/02/06,"18,553,714","1,137,526,895",64.50,64.50,60.00,60.80,-3.70,"8,171"
2474　可成, 99/02/08,"10,932,494","686,289,516",60.80,64.00,60.50,63.60,+2.80,"5,830"
2474　可成, 99/02/09,"8,968,905","585,272,775",63.80,66.30,63.60,65.60,+2.00,"4,708"
2474　可成, 99/02/10,"9,600,822","637,340,711",65.90,67.30,65.70,65.90,+0.30,"4,672"
2474　可成, 99/02/22,"5,296,104","354,070,760",67.90,67.90,66.00,66.00,+0.10,"3,112"
2474　可成, 99/02/23,"3,077,062","201,496,398",66.00,66.00,65.00,66.00, 0.00,"1,884"
2474　可成, 99/02/24,"5,272,887","350,948,641",65.20,67.70,65.00,66.40,+0.40,"3,062"
2474　可成, 99/02/25,"4,844,621","322,346,273",66.60,67.30,65.60,66.60,+0.20,"2,489"
2474　可成, 99/02/26,"6,212,104","408,841,410",67.10,67.30,65.20,65.50,-1.10,"2,984"
2474　可成, 99/03/01,"4,813,178","321,090,964",65.50,67.30,65.50,67.30,+1.80,"2,637"
2474　可成, 99/03/02,"11,283,301","785,274,878",67.60,71.00,67.60,69.40,+2.10,"5,837"
2474　可成, 99/03/03,"3,630,124","251,468,457",69.60,70.40,68.50,69.00,-0.40,"2,106"
2474　可成, 99/03/04,"3,704,299","253,356,778",69.20,69.40,67.50,68.00,-1.00,"2,051"
2474　可成, 99/03/05,"2,442,538","167,684,193",69.00,69.10,68.20,68.60,+0.60,"1,406"
2474　可成, 99/03/08,"6,693,250","467,725,973",69.00,70.60,69.00,69.50,+0.90,"3,491"
2474　可成, 99/03/09,"3,190,358","221,166,435",70.00,70.00,69.00,69.40,-0.10,"1,560"
2474　可成, 99/03/10,"3,064,000","213,040,595",70.00,70.20,69.10,69.10,-0.30,"1,490"
2474　可成, 99/03/11,"3,507,676","242,079,901",69.40,69.90,68.20,68.20,-0.90,"2,054"
2474　可成, 99/03/12,"2,193,433","150,186,751",68.50,68.80,68.00,68.50,+0.30,"1,364"
2474　可成, 99/03/15,"3,364,549","229,053,526",69.00,69.10,67.10,67.10,-1.40,"1,972"
2474　可成, 99/03/16,"2,686,514","180,408,534",67.20,67.50,66.50,67.10, 0.00,"1,616"
2474　可成, 99/03/17,"4,088,295","278,679,141",67.70,68.60,67.50,68.30,+1.20,"2,185"
2474　可成, 99/03/18,"14,068,106","991,133,249",68.70,71.80,68.50,71.40,+3.10,"6,325"
2474　可成, 99/03/19,"12,007,672","868,223,936",71.60,73.10,71.50,71.80,+0.40,"5,462"
2474　可成, 99/03/22,"3,764,455","268,009,769",71.80,71.80,70.80,71.60,-0.20,"1,931"
2474　可成, 99/03/23,"5,228,071","378,061,567",72.00,73.00,71.20,71.50,-0.10,"2,462"
2474　可成, 99/03/24,"19,221,905","1,444,612,419",73.30,76.50,72.90,76.50,+5.00,"7,438"
2474　可成, 99/03/25,"17,545,382","1,352,887,908",77.50,78.30,76.20,76.50, 0.00,"8,016"
2474　可成, 99/03/26,"10,122,799","779,328,725",77.10,78.20,75.00,75.00,-1.50,"5,278"
2474　可成, 99/03/29,"10,438,399","805,015,215",75.20,77.80,75.20,76.60,+1.60,"4,972"
2474　可成, 99/03/30,"8,661,672","667,612,944",77.60,77.80,76.50,77.00,+0.40,"3,320"
2474　可成, 99/03/31,"20,109,240","1,592,248,120",78.50,80.00,78.00,78.00,+1.00,"8,248"
2474　可成, 99/04/01,"16,845,297","1,356,132,570",79.00,81.40,78.50,81.00,+3.00,"8,250"
2474　可成, 99/04/02,"6,976,273","562,414,861",81.00,81.30,80.10,80.50,-0.50,"3,160"
2474　可成, 99/04/06,"7,793,385","633,924,949",81.20,81.90,80.60,81.00,+0.50,"4,255"
2474　可成, 99/04/07,"12,886,568","1,062,798,339",82.00,83.50,81.40,82.80,+1.80,"6,030"
2474　可成, 99/04/08,"8,728,564","714,599,833",82.80,82.90,81.20,81.30,-1.50,"3,976"
2474　可成, 99/04/09,"8,762,810","700,583,253",81.50,81.80,79.20,79.60,-1.70,"4,597"
2474　可成, 99/04/12,"3,415,038","272,884,316",79.70,80.40,79.60,79.90,+0.30,"1,727"
2474　可成, 99/04/13,"2,936,323","231,868,206",79.90,79.90,78.50,78.60,-1.30,"1,643"
2474　可成, 99/04/14,"3,149,262","248,255,251",79.00,79.60,78.50,79.00,+0.40,"1,646"
2474　可成, 99/04/15,"4,787,331","383,209,589",79.70,80.60,79.10,80.30,+1.30,"2,494"
2474　可成, 99/04/16,"4,454,944","358,816,768",80.30,81.20,79.60,81.00,+0.70,"2,193"
2474　可成, 99/04/19,"7,741,754","617,301,872",80.50,80.60,78.10,78.10,-2.90,"3,843"
2474　可成, 99/04/20,"7,433,363","600,266,396",78.50,81.80,78.50,81.50,+3.40,"3,852"
2474　可成, 99/04/21,"21,918,887","1,851,592,031",83.40,85.70,83.00,85.50,+4.00,"10,685"
2474　可成, 99/04/22,"7,237,735","613,796,675",85.10,85.50,83.70,85.30,-0.20,"4,033"
2474　可成, 99/04/23,"7,686,353","652,475,552",85.80,86.10,84.10,84.10,-1.20,"3,531"
2474　可成, 99/04/26,"14,149,293","1,209,912,705",85.00,86.30,84.40,85.40,+1.30,"5,654"
2474　可成, 99/04/27,"4,786,945","407,125,641",85.10,85.50,84.80,85.00,-0.40,"2,368"
2474　可成, 99/04/28,"5,706,605","480,900,525",83.00,85.50,82.90,85.00, 0.00,"3,077"
2474　可成, 99/04/29,"4,399,459","372,946,518",85.50,85.60,83.90,83.90,-1.10,"2,241"
2474　可成, 99/04/30,"6,226,899","519,623,733",84.20,85.20,81.50,83.20,-0.70,"3,226"
2474　可成, 99/05/03,"4,184,241","341,798,521",83.00,83.60,80.50,81.10,-2.10,"2,307"
2474　可成, 99/05/04,"5,611,741","462,534,057",82.50,83.50,81.30,82.30,+1.20,"2,911"
2474　可成, 99/05/05,"6,939,294","557,230,689",80.80,81.40,79.60,80.20,-2.10,"3,705"
2474　可成, 99/05/06,"5,545,062","440,928,737",80.20,81.70,77.70,78.00,-2.20,"3,144"
2474　可成, 99/05/07,"4,840,994","374,660,426",74.80,79.50,74.80,79.00,+1.00,"2,684"
2474　可成, 99/05/10,"6,938,033","561,984,579",79.90,82.00,79.30,81.40,+2.40,"3,207"
2474　可成, 99/05/11,"7,818,474","640,325,659",81.70,82.60,81.00,81.80,+0.40,"3,690"
2474　可成, 99/05/12,"4,193,331","338,168,740",82.00,82.40,79.30,79.40,-2.40,"2,410"
2474　可成, 99/05/13,"4,040,388","324,136,540",80.00,80.80,79.70,80.00,+0.60,"2,274"
2474　可成, 99/05/14,"3,228,089","258,177,420",79.40,80.70,79.40,80.00, 0.00,"1,417"
2474　可成, 99/05/17,"4,107,869","322,160,324",79.10,79.50,77.80,78.20,-1.80,"2,047"
2474　可成, 99/05/18,"4,071,019","314,068,948",78.60,79.00,76.20,76.50,-1.70,"2,336"
2474　可成, 99/05/19,"11,800,526","866,356,150",75.00,75.80,71.20,74.90,-1.60,"5,449"
2474　可成, 99/05/20,"5,927,590","435,109,134",74.50,74.50,72.40,72.60,-2.30,"2,515"
2474　可成, 99/05/21,"6,595,336","462,187,980",69.50,70.80,68.90,70.40,-2.20,"3,760"
2474　可成, 99/05/24,"4,127,862","298,495,107",71.80,73.80,70.50,73.80,+3.40,"2,495"
2474　可成, 99/05/25,"6,649,636","467,102,262",72.50,73.00,68.70,70.50,-3.30,"3,423"
2474　可成, 99/05/26,"11,216,857","815,997,532",71.50,75.40,71.10,71.10,+0.60,"5,238"
2474　可成, 99/05/27,"8,033,389","596,697,864",72.20,75.50,72.20,75.50,+4.40,"4,500"
2474　可成, 99/05/28,"7,335,015","570,087,352",77.40,78.80,76.70,77.90,+2.40,"3,874"
2474　可成, 99/05/31,"4,683,388","368,554,903",77.90,79.30,77.20,78.90,+1.00,"2,353"
2474　可成, 99/06/01,"3,322,425","259,792,950",78.50,78.90,77.50,78.00,-0.90,"1,777"
2474　可成, 99/06/02,"3,851,369","297,822,644",77.30,78.70,76.00,76.00,-2.00,"2,451"
2474　可成, 99/06/03,"3,062,144","238,742,455",77.30,78.50,77.30,77.50,+1.50,"1,755"
2474　可成, 99/06/04,"1,684,010","130,946,768",77.80,78.30,77.30,77.30,-0.20,"1,083"
2474　可成, 99/06/07,"6,281,683","470,811,983",75.00,75.60,74.20,75.00,-2.30,"2,066"
2474　可成, 99/06/08,"12,061,939","868,223,018",74.10,75.00,70.00,71.40,-3.60,"6,371"
2474　可成, 99/06/09,"23,596,642","1,622,201,827",71.20,72.50,66.50,67.10,-4.30,"11,564"
2474　可成, 99/06/10,"9,484,930","641,833,705",67.10,68.60,66.30,68.20,+1.10,"4,556"
2474　可成, 99/06/11,"8,469,872","588,351,448",69.20,70.50,68.70,69.10,+0.90,"4,055"
2474　可成, 99/06/14,"2,890,185","201,126,823",70.00,70.00,69.00,69.80,+0.70,"1,738"
2474　可成, 99/06/15,"4,094,513","283,573,657",70.00,70.00,68.80,69.40,-0.40,"2,367"
2474　可成, 99/06/17,"3,450,478","241,494,361",70.30,70.40,69.60,69.60,+0.20,"2,149"
2474　可成, 99/06/18,"2,461,104","172,164,931",70.50,70.50,69.60,69.60, 0.00,"1,286"
2474　可成, 99/06/21,"5,474,318","390,879,027",71.00,72.20,70.20,71.80,+2.20,"3,287"
2474　可成, 99/06/22,"2,057,493","147,258,895",71.80,71.80,71.10,71.40,-0.40,"1,231"
2474　可成, 99/06/23,"1,744,010","123,785,599",71.30,71.40,70.60,71.10,-0.30,"1,141"
2474　可成, 99/06/24,"5,448,438","395,241,940",71.30,73.40,70.80,73.40,+2.30,"3,026"
2474　可成, 99/06/25,"4,917,622","353,709,962",73.00,73.20,70.80,70.80,-2.60,"2,926"
2474　可成, 99/06/28,"3,148,031","223,812,164",72.00,72.00,70.10,70.10,-0.70,"1,641"
2474　可成, 99/06/29,"4,609,923","323,134,735",70.80,71.00,69.20,69.40,-0.70,"2,189"
2474　可成, 99/06/30,"7,517,071","511,180,170",68.00,70.00,67.20,70.00,+0.60,"3,677"
