有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1773　勝一, 99/01/04,"2,203,202","80,895,042",37.30,37.45,35.70,36.25,+0.25,930
1773　勝一, 99/01/05,"840,000","29,851,650",36.30,36.65,34.80,35.00,-1.25,334
1773　勝一, 99/01/06,"416,050","14,699,194",35.30,35.70,35.00,35.10,+0.10,187
1773　勝一, 99/01/07,"518,004","17,839,787",35.50,35.60,34.00,34.00,-1.10,227
1773　勝一, 99/01/08,"455,000","15,662,250",34.05,35.10,34.05,34.90,+0.90,224
1773　勝一, 99/01/11,"736,000","25,914,800",35.00,35.60,34.85,34.90, 0.00,381
1773　勝一, 99/01/12,"302,015","10,466,522",35.25,35.25,34.35,34.50,-0.40,162
1773　勝一, 99/01/13,"280,020","9,655,000",34.50,34.70,34.15,34.70,+0.20,109
1773　勝一, 99/01/14,"321,000","11,222,400",34.90,35.25,34.75,34.80,+0.10,133
1773　勝一, 99/01/15,"473,000","16,555,350",34.95,35.25,34.85,34.85,+0.05,175
1773　勝一, 99/01/18,"408,000","14,243,500",34.55,35.30,34.55,35.20,+0.35,158
1773　勝一, 99/01/19,"1,568,175","58,706,936",35.50,37.65,35.50,37.65,+2.45,454
1773　勝一, 99/01/20,"4,450,175","174,916,821",40.00,40.00,38.40,38.90,+1.25,"1,523"
1773　勝一, 99/01/21,"2,062,080","80,720,916",39.50,39.80,38.55,38.60,-0.30,932
1773　勝一, 99/01/22,"886,050","32,937,154",38.20,38.20,36.45,37.10,-1.50,372
1773　勝一, 99/01/25,"649,080","23,556,746",36.30,36.80,35.60,35.65,-1.45,234
1773　勝一, 99/01/26,"1,934,057","65,890,059",36.00,36.35,33.20,33.50,-2.15,602
1773　勝一, 99/01/27,"970,000","33,374,600",34.00,35.40,33.50,34.30,+0.80,430
1773　勝一, 99/01/28,"326,000","11,318,000",34.80,34.95,34.50,34.70,+0.40,155
1773　勝一, 99/01/29,"165,020","5,641,780",34.50,34.50,33.90,34.20,-0.50,98
1773　勝一, 99/02/01,"124,008","4,213,525",34.20,34.65,33.60,34.10,-0.10,73
1773　勝一, 99/02/02,"512,060","16,889,367",34.60,34.60,32.05,32.60,-1.50,199
1773　勝一, 99/02/03,"551,300","18,588,840",33.00,34.40,32.80,34.00,+1.40,265
1773　勝一, 99/02/04,"245,006","8,295,002",33.25,34.30,33.25,33.75,-0.25,128
1773　勝一, 99/02/05,"399,105","12,905,973",31.80,32.95,31.80,32.30,-1.45,210
1773　勝一, 99/02/06,"269,050","8,595,165",32.35,32.90,31.00,32.00,-0.30,134
1773　勝一, 99/02/08,"73,300","2,353,404",32.00,32.40,31.55,32.35,+0.35,48
1773　勝一, 99/02/09,"191,007","6,313,784",32.50,33.60,32.00,33.20,+0.85,118
1773　勝一, 99/02/10,"209,000","7,018,750",33.20,34.15,33.20,33.30,+0.10,120
1773　勝一, 99/02/22,"130,004","4,388,285",34.30,34.30,33.50,33.55,+0.25,77
1773　勝一, 99/02/23,"91,004","3,085,836",33.85,34.15,33.75,33.85,+0.30,51
1773　勝一, 99/02/24,"376,200","12,973,300",33.85,35.40,33.50,34.50,+0.65,153
1773　勝一, 99/02/25,"338,100","11,502,874",34.50,34.75,33.40,33.55,-0.95,142
1773　勝一, 99/02/26,"205,000","6,970,400",33.90,34.30,33.60,34.00,+0.45,112
1773　勝一, 99/03/01,"198,015","6,839,069",34.95,34.95,34.20,34.30,+0.30,104
1773　勝一, 99/03/02,"167,000","5,733,750",34.95,34.95,34.05,34.20,-0.10,75
1773　勝一, 99/03/03,"160,077","5,483,656",34.30,34.50,34.05,34.20, 0.00,70
1773　勝一, 99/03/04,"166,000","5,680,150",34.20,34.60,33.90,34.20, 0.00,77
1773　勝一, 99/03/05,"207,000","7,162,950",34.50,34.85,34.40,34.50,+0.30,136
1773　勝一, 99/03/08,"180,000","6,278,950",34.60,35.15,34.60,34.85,+0.35,111
1773　勝一, 99/03/09,"1,665,379","60,743,132",35.00,37.20,34.85,36.70,+1.85,614
1773　勝一, 99/03/10,"765,025","28,434,770",37.20,37.60,36.65,37.00,+0.30,368
1773　勝一, 99/03/11,"358,000","13,123,650",37.30,37.30,36.05,36.65,-0.35,166
1773　勝一, 99/03/12,"189,000","6,884,450",36.65,36.85,36.10,36.25,-0.40,87
1773　勝一, 99/03/15,"458,000","16,898,150",36.30,37.20,36.30,36.80,+0.55,216
1773　勝一, 99/03/16,"706,010","26,490,872",37.10,38.00,36.90,37.45,+0.65,330
