有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
4551　智伸科,104/08/10,"2,987,000","184,435,400",62.00,64.00,59.10,60.80,X0.00,"2,041"
4551　智伸科,104/08/11,"788,220","48,923,493",61.00,63.00,60.80,63.00,+2.20,542
4551　智伸科,104/08/12,"706,000","44,258,200",62.50,63.50,61.30,63.50,+0.50,398
4551　智伸科,104/08/13,"1,624,000","102,601,000",63.40,65.50,62.20,62.20,-1.30,648
4551　智伸科,104/08/14,"500,230","31,039,360",62.70,63.00,61.10,61.30,-0.90,226
4551　智伸科,104/08/17,"129,770","7,860,169",61.30,61.60,59.60,59.80,-1.50,110
4551　智伸科,104/08/18,"154,000","9,194,600",59.80,61.20,59.00,59.00,-0.80,105
4551　智伸科,104/08/19,"331,000","18,509,000",58.10,58.10,53.20,57.00,-2.00,245
4551　智伸科,104/08/20,"88,200","5,054,500",57.10,58.00,56.10,58.00,+1.00,73
4551　智伸科,104/08/21,"84,001","4,744,956",57.50,57.80,55.80,56.20,-1.80,68
4551　智伸科,104/08/24,"231,000","11,839,600",51.20,52.00,50.60,52.00,-4.20,169
4551　智伸科,104/08/25,"160,062","8,061,793",51.00,52.00,49.00,50.20,-1.80,91
4551　智伸科,104/08/26,"89,000","4,459,150",49.60,51.00,49.35,50.30,+0.10,57
4551　智伸科,104/08/27,"121,000","6,199,600",50.60,51.80,50.40,51.00,+0.70,86
4551　智伸科,104/08/28,"57,000","2,990,200",51.80,53.00,51.80,52.20,+1.20,47
4551　智伸科,104/08/31,"154,000","8,428,600",52.00,56.00,52.00,56.00,+3.80,107
4551　智伸科,104/09/01,"97,002","5,574,514",55.80,58.90,55.30,57.30,+1.30,89
4551　智伸科,104/09/02,"39,000","2,195,300",55.50,57.00,55.50,56.10,-1.20,29
4551　智伸科,104/09/03,"60,002","3,398,213",56.20,57.20,56.10,56.40,+0.30,56
4551　智伸科,104/09/04,"41,000","2,306,300",56.40,57.00,54.50,54.50,-1.90,33
4551　智伸科,104/09/07,"22,000","1,198,900",54.20,55.00,54.10,54.90,+0.40,18
4551　智伸科,104/09/08,"21,300","1,166,889",54.90,55.00,54.50,54.80,-0.10,17
4551　智伸科,104/09/09,"105,000","5,962,100",55.50,58.00,55.30,57.80,+3.00,89
4551　智伸科,104/09/10,"52,000","3,001,200",57.80,58.50,56.40,57.10,-0.70,44
4551　智伸科,104/09/11,"97,200","5,795,820",57.90,61.00,57.20,59.50,+2.40,86
4551　智伸科,104/09/14,"80,043","4,817,470",60.50,60.90,59.70,60.00,+0.50,63
4551　智伸科,104/09/15,"34,000","1,998,100",60.10,60.10,57.50,57.50,-2.50,32
4551　智伸科,104/09/16,"51,000","2,930,500",57.50,58.00,57.00,57.20,-0.30,41
4551　智伸科,104/09/17,"46,001","2,675,458",57.20,59.20,57.20,58.30,+1.10,41
4551　智伸科,104/09/18,"47,095","2,736,105",57.80,58.70,57.50,58.00,-0.30,41
4551　智伸科,104/09/21,"27,000","1,530,300",55.30,57.10,55.30,56.80,-1.20,23
4551　智伸科,104/09/22,"41,000","2,311,900",56.80,56.80,56.10,56.40,-0.40,36
4551　智伸科,104/09/23,"57,000","3,154,000",55.00,56.20,54.80,56.20,-0.20,51
4551　智伸科,104/09/24,"45,000","2,509,900",56.10,56.40,55.10,56.10,-0.10,39
4551　智伸科,104/09/25,"96,000","5,491,700",57.00,57.60,56.50,57.30,+1.20,68
4551　智伸科,104/09/30,"502,100","31,156,400",58.10,63.00,58.10,63.00,+5.70,308
4551　智伸科,104/10/01,"543,000","34,814,900",65.00,65.90,62.70,63.50,+0.50,369
4551　智伸科,104/10/02,"1,468,100","100,790,880",64.00,69.80,64.00,69.80,+6.30,885
4551　智伸科,104/10/05,"1,483,624","108,072,701",73.00,75.90,71.00,73.00,+3.20,"1,113"
4551　智伸科,104/10/06,"847,075","60,061,275",74.00,74.20,68.10,69.50,-3.50,594
4551　智伸科,104/10/07,"356,000","25,116,200",70.40,72.00,69.60,70.30,+0.80,291
4551　智伸科,104/10/08,"482,000","32,696,600",70.60,70.70,65.20,69.70,-0.60,341
4551　智伸科,104/10/12,"235,000","15,840,700",67.70,68.30,66.50,68.00,-1.70,164
4551　智伸科,104/10/13,"499,250","32,448,724",68.00,68.00,63.70,64.50,-3.50,333
4551　智伸科,104/10/14,"210,000","13,731,900",64.40,66.80,64.30,65.00,+0.50,175
4551　智伸科,104/10/15,"237,048","15,151,248",66.00,66.20,62.90,63.40,-1.60,182
4551　智伸科,104/10/16,"128,000","8,150,300",64.80,64.80,63.10,63.60,+0.20,100
4551　智伸科,104/10/19,"222,046","13,810,225",63.60,63.80,60.60,63.60, 0.00,176
4551　智伸科,104/10/20,"173,000","11,187,700",63.30,66.10,63.30,64.00,+0.40,158
4551　智伸科,104/10/21,"92,000","5,810,800",64.50,64.70,62.50,62.80,-1.20,84
4551　智伸科,104/10/22,"138,000","8,641,800",62.80,63.70,62.00,63.50,+0.70,103
4551　智伸科,104/10/23,"83,000","5,284,800",63.60,64.40,63.00,63.80,+0.30,73
4551　智伸科,104/10/26,"98,000","6,247,100",64.00,64.30,63.20,63.40,-0.40,74
4551　智伸科,104/10/27,"147,000","9,337,300",63.20,64.20,62.90,64.20,+0.80,97
4551　智伸科,104/10/28,"132,000","8,485,200",64.80,65.00,63.50,65.00,+0.80,105
4551　智伸科,104/10/29,"160,000","10,482,200",65.00,66.20,64.50,64.90,-0.10,134
4551　智伸科,104/10/30,"126,000","8,014,000",64.60,64.80,63.00,64.10,-0.80,103
4551　智伸科,104/11/02,"89,299","5,665,856",64.10,64.10,63.00,64.00,-0.10,61
4551　智伸科,104/11/03,"165,046","10,838,013",64.00,67.00,63.70,65.30,+1.30,125
4551　智伸科,104/11/04,"133,000","8,731,800",66.00,66.00,65.10,66.00,+0.70,103
4551　智伸科,104/11/05,"89,000","5,782,700",66.00,66.00,64.50,64.50,-1.50,67
4551　智伸科,104/11/06,"121,000","7,804,600",64.00,65.40,64.00,64.10,-0.40,61
4551　智伸科,104/11/09,"74,000","4,757,100",64.50,64.90,63.50,63.70,-0.40,51
4551　智伸科,104/11/10,"193,086","12,676,401",64.80,66.60,64.40,65.70,+2.00,134
4551　智伸科,104/11/11,"480,085","32,702,745",65.10,70.60,65.10,68.30,+2.60,373
4551　智伸科,104/11/12,"593,075","40,838,802",67.90,70.00,66.50,70.00,+1.70,381
4551　智伸科,104/11/13,"568,006","40,666,627",69.90,73.70,69.30,71.70,+1.70,378
4551　智伸科,104/11/16,"242,051","16,971,085",70.00,71.40,68.80,71.00,-0.70,166
