有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
9943　好樂迪, 99/01/04,"984,004","31,641,276",32.60,32.65,31.80,31.90,-0.75,412
9943　好樂迪, 99/01/05,"1,009,100","31,562,488",32.00,32.35,30.80,31.00,-0.90,396
9943　好樂迪, 99/01/06,"344,500","10,738,972",30.80,31.40,30.80,31.15,+0.15,193
9943　好樂迪, 99/01/07,"501,240","15,426,619",31.15,31.40,30.50,30.50,-0.65,237
9943　好樂迪, 99/01/08,"394,502","11,990,383",30.50,30.80,30.10,30.35,-0.15,178
9943　好樂迪, 99/01/11,"500,100","15,384,490",30.20,31.40,30.10,30.55,+0.20,220
9943　好樂迪, 99/01/12,"448,000","13,663,700",30.70,30.80,30.35,30.40,-0.15,167
9943　好樂迪, 99/01/13,"826,200","25,538,759",30.40,31.45,30.25,30.90,+0.50,343
9943　好樂迪, 99/01/14,"520,250","16,138,300",31.30,31.35,30.80,31.20,+0.30,217
9943　好樂迪, 99/01/15,"647,040","20,062,640",31.30,31.30,30.85,31.00,-0.20,272
9943　好樂迪, 99/01/18,"575,000","17,724,800",31.00,31.30,30.50,30.65,-0.35,280
9943　好樂迪, 99/01/19,"401,765","12,330,668",30.50,31.00,30.50,30.65, 0.00,207
9943　好樂迪, 99/01/20,"313,054","9,544,236",30.70,31.00,30.20,30.35,-0.30,139
9943　好樂迪, 99/01/21,"933,446","27,593,001",30.20,30.40,29.00,29.35,-1.00,460
9943　好樂迪, 99/01/22,"527,130","14,907,002",28.70,28.80,27.85,28.25,-1.10,245
9943　好樂迪, 99/01/25,"347,002","9,777,256",27.60,28.55,27.60,28.30,+0.05,146
9943　好樂迪, 99/01/26,"769,000","20,853,350",28.70,28.70,26.35,26.45,-1.85,332
9943　好樂迪, 99/01/27,"458,040","11,973,070",26.40,26.50,25.95,26.05,-0.40,207
9943　好樂迪, 99/01/28,"354,001","9,356,527",26.40,26.90,26.00,26.70,+0.65,147
9943　好樂迪, 99/01/29,"644,100","17,181,140",26.20,27.45,25.80,27.45,+0.75,240
9943　好樂迪, 99/02/01,"393,478","10,555,968",27.15,27.40,26.60,26.80,-0.65,143
9943　好樂迪, 99/02/02,"209,106","5,503,979",26.80,27.05,25.80,26.00,-0.80,118
9943　好樂迪, 99/02/03,"322,070","8,418,690",26.00,26.70,25.70,26.40,+0.40,134
9943　好樂迪, 99/02/04,"186,070","4,896,804",26.40,26.60,26.05,26.40, 0.00,92
9943　好樂迪, 99/02/05,"516,400","12,847,879",25.70,25.70,24.60,24.80,-1.60,231
9943　好樂迪, 99/02/06,"390,209","9,312,206",24.30,24.85,23.35,24.15,-0.65,137
9943　好樂迪, 99/02/08,"362,201","8,878,335",24.20,24.80,24.15,24.40,+0.25,145
9943　好樂迪, 99/02/09,"532,500","13,340,799",24.50,25.50,24.20,25.30,+0.90,185
9943　好樂迪, 99/02/10,"640,001","16,782,876",25.60,26.95,25.60,26.60,+1.30,272
9943　好樂迪, 99/02/22,"1,245,500","34,638,650",27.25,28.45,27.00,27.80,+1.20,458
9943　好樂迪, 99/02/23,"335,231","9,194,908",28.20,28.20,27.10,27.15,-0.65,147
9943　好樂迪, 99/02/24,"216,192","5,815,622",27.15,27.40,26.50,27.00,-0.15,101
9943　好樂迪, 99/02/25,"367,100","9,919,554",27.20,27.20,26.75,27.00, 0.00,216
9943　好樂迪, 99/02/26,"221,050","5,992,102",27.20,27.35,26.85,27.00, 0.00,89
9943　好樂迪, 99/03/01,"1,421,357","40,303,395",27.35,28.85,27.10,28.70,+1.70,547
9943　好樂迪, 99/03/02,"486,003","13,704,190",28.50,28.50,27.95,28.00,-0.70,220
9943　好樂迪, 99/03/03,"205,002","5,752,108",28.25,28.30,27.80,28.10,+0.10,116
9943　好樂迪, 99/03/04,"396,400","10,930,989",28.25,28.30,27.00,27.20,-0.90,189
9943　好樂迪, 99/03/05,"262,000","7,187,950",27.30,27.70,27.30,27.45,+0.25,134
9943　好樂迪, 99/03/08,"347,009","9,466,661",27.60,27.60,27.00,27.40,-0.05,159
9943　好樂迪, 99/03/09,"268,000","7,374,100",27.50,27.75,27.25,27.25,-0.15,138
9943　好樂迪, 99/03/10,"181,901","4,952,150",27.50,27.60,27.10,27.25, 0.00,137
9943　好樂迪, 99/03/11,"303,000","8,197,350",27.25,27.50,26.80,26.85,-0.40,125
9943　好樂迪, 99/03/12,"157,118","4,253,286",27.00,27.20,26.90,27.10,+0.25,80
9943　好樂迪, 99/03/15,"280,550","7,507,750",27.10,27.30,26.50,26.50,-0.60,117
9943　好樂迪, 99/03/16,"102,051","2,705,301",26.50,26.70,26.25,26.70,+0.20,54
9943　好樂迪, 99/03/17,"332,000","9,006,400",27.10,27.45,26.65,27.40,+0.70,177
9943　好樂迪, 99/03/18,"387,100","10,621,980",27.60,27.60,27.30,27.40, 0.00,170
9943　好樂迪, 99/03/19,"205,252","5,615,204",27.45,27.55,27.25,27.55,+0.15,110
9943　好樂迪, 99/03/22,"418,105","11,313,900",27.50,27.55,26.70,26.90,-0.65,181
9943　好樂迪, 99/03/23,"480,000","12,797,800",27.00,27.30,26.50,26.65,-0.25,187
9943　好樂迪, 99/03/24,"245,001","6,530,176",26.70,26.95,26.45,26.50,-0.15,109
9943　好樂迪, 99/03/25,"642,501","16,506,724",26.30,26.30,25.55,26.00,-0.50,296
9943　好樂迪, 99/03/26,"962,011","25,066,586",25.70,26.85,25.70,25.95,-0.05,160
9943　好樂迪, 99/03/29,"627,120","16,399,048",25.95,26.50,25.60,26.40,+0.45,217
9943　好樂迪, 99/03/30,"649,004","17,103,705",26.60,26.65,26.05,26.40, 0.00,189
9943　好樂迪, 99/03/31,"355,521","9,329,103",26.60,26.65,25.95,26.00,-0.40,128
9943　好樂迪, 99/04/01,"319,020","8,305,440",26.00,26.30,25.80,26.00, 0.00,143
9943　好樂迪, 99/04/02,"259,030","6,767,110",26.00,26.30,25.85,26.15,+0.15,109
9943　好樂迪, 99/04/06,"449,000","11,735,100",26.15,26.30,26.00,26.10,-0.05,152
9943　好樂迪, 99/04/07,"326,500","8,534,499",26.20,26.35,26.05,26.10, 0.00,128
9943　好樂迪, 99/04/08,"615,150","16,123,104",26.20,26.45,25.85,25.85,-0.25,216
9943　好樂迪, 99/04/09,"627,500","16,152,074",25.90,26.10,25.55,26.10,+0.25,257
9943　好樂迪, 99/04/12,"620,250","15,973,074",26.10,26.10,25.65,25.75,-0.35,210
