有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
3028　增你強, 99/01/04,"3,127,395","72,925,221",23.60,23.60,23.15,23.20,-0.20,917
3028　增你強, 99/01/05,"3,159,547","72,738,469",23.50,23.50,22.50,22.80,-0.40,"1,016"
3028　增你強, 99/01/06,"6,911,728","163,150,608",23.00,24.00,23.00,23.60,+0.80,"2,210"
3028　增你強, 99/01/07,"2,821,955","65,292,915",23.60,23.65,22.80,22.85,-0.75,"1,049"
3028　增你強, 99/01/08,"3,268,918","76,025,954",23.20,23.45,23.10,23.20,+0.35,968
3028　增你強, 99/01/11,"2,659,642","62,341,356",23.30,23.70,23.20,23.25,+0.05,891
3028　增你強, 99/01/12,"1,824,662","42,270,105",23.45,23.50,23.05,23.05,-0.20,556
3028　增你強, 99/01/13,"1,516,590","34,699,511",22.90,23.00,22.80,22.90,-0.15,548
3028　增你強, 99/01/14,"13,932,869","334,446,703",23.00,24.50,23.00,24.10,+1.20,"3,025"
3028　增你強, 99/01/15,"4,679,568","111,114,701",24.00,24.00,23.55,23.60,-0.50,"1,363"
3028　增你強, 99/01/18,"4,656,351","110,182,324",23.30,24.10,23.20,24.10,+0.50,"1,136"
3028　增你強, 99/01/19,"9,471,262","228,597,788",24.00,24.40,23.90,24.10, 0.00,"2,596"
3028　增你強, 99/01/20,"3,118,952","74,161,513",24.35,24.35,23.50,23.60,-0.50,971
3028　增你強, 99/01/21,"2,622,017","61,305,539",23.50,23.80,23.10,23.15,-0.45,983
3028　增你強, 99/01/22,"2,780,530","62,529,612",22.65,22.80,22.30,22.30,-0.85,983
3028　增你強, 99/01/25,"2,287,341","50,930,720",22.30,22.60,22.00,22.00,-0.30,681
3028　增你強, 99/01/26,"2,935,248","62,413,344",22.10,22.30,20.50,20.55,-1.45,961
3028　增你強, 99/01/27,"1,273,200","26,263,300",20.60,20.90,20.35,20.60,+0.05,480
3028　增你強, 99/01/28,"1,158,271","24,489,975",21.30,21.40,20.80,21.40,+0.80,506
3028　增你強, 99/01/29,"898,256","18,953,640",21.10,21.50,20.75,21.50,+0.10,378
3028　增你強, 99/02/01,"2,974,307","64,061,800",22.00,22.00,21.30,21.50, 0.00,878
3028　增你強, 99/02/02,"1,186,236","25,294,030",21.40,21.75,20.80,21.05,-0.45,496
3028　增你強, 99/02/03,"908,703","19,121,240",21.35,21.35,20.75,21.05, 0.00,393
3028　增你強, 99/02/04,"505,411","10,700,770",21.10,21.35,21.05,21.10,+0.05,234
3028　增你強, 99/02/05,"1,974,373","39,525,671",20.40,20.90,19.65,19.75,-1.35,666
3028　增你強, 99/02/06,"1,028,710","19,800,794",19.80,19.95,18.50,19.20,-0.55,444
3028　增你強, 99/02/08,"682,163","13,322,760",19.30,20.10,19.20,20.10,+0.90,343
3028　增你強, 99/02/09,"1,231,446","25,131,275",19.95,20.75,19.85,20.50,+0.40,463
3028　增你強, 99/02/10,"1,251,710","26,003,579",20.70,21.00,20.55,20.70,+0.20,444
3028　增你強, 99/02/22,"889,466","18,737,741",21.20,21.30,20.95,20.95,+0.25,293
3028　增你強, 99/02/23,"592,206","12,452,267",20.95,21.20,20.85,21.00,+0.05,242
3028　增你強, 99/02/24,"951,819","20,130,949",20.85,21.35,20.85,21.05,+0.05,347
3028　增你強, 99/02/25,"1,032,564","21,750,305",21.30,21.35,20.75,20.85,-0.20,484
3028　增你強, 99/02/26,"817,100","16,915,435",20.85,21.00,20.50,20.65,-0.20,329
3028　增你強, 99/03/01,"925,013","19,410,021",20.65,21.15,20.65,21.05,+0.40,372
3028　增你強, 99/03/02,"2,240,201","48,623,921",21.30,22.00,21.20,21.60,+0.55,963
3028　增你強, 99/03/03,"762,134","16,367,421",21.60,21.70,21.35,21.45,-0.15,346
3028　增你強, 99/03/04,"960,429","20,734,350",21.50,21.75,21.40,21.45, 0.00,343
3028　增你強, 99/03/05,"666,125","14,404,541",21.70,21.80,21.50,21.50,+0.05,304
3028　增你強, 99/03/08,"936,467","20,382,631",21.80,21.95,21.60,21.70,+0.20,382
3028　增你強, 99/03/09,"1,799,900","39,558,900",21.60,22.30,21.60,22.05,+0.35,668
3028　增你強, 99/03/10,"1,734,189","37,974,367",22.00,22.10,21.75,21.80,-0.25,567
3028　增你強, 99/03/11,"998,606","21,790,838",21.80,22.00,21.70,21.70,-0.10,348
3028　增你強, 99/03/12,"805,151","17,528,568",21.85,21.90,21.65,21.65,-0.05,238
3028　增你強, 99/03/15,"903,006","19,488,928",21.75,21.85,21.20,21.25,-0.40,318
3028　增你強, 99/03/16,"450,241","9,625,381",21.30,21.55,21.30,21.40,+0.15,205
3028　增你強, 99/03/17,"964,027","20,951,785",21.60,21.85,21.55,21.80,+0.40,380
3028　增你強, 99/03/18,"1,628,738","35,871,033",21.95,22.20,21.80,22.00,+0.20,526
3028　增你強, 99/03/19,"1,296,822","28,722,442",22.00,22.35,21.95,22.10,+0.10,446
3028　增你強, 99/03/22,"2,430,731","54,492,277",22.10,22.65,22.10,22.35,+0.25,795
3028　增你強, 99/03/23,"1,076,137","23,891,979",22.50,22.50,22.05,22.15,-0.20,414
3028　增你強, 99/03/24,"930,303","20,598,735",22.20,22.35,21.95,22.00,-0.15,332
3028　增你強, 99/03/25,"950,228","20,670,208",21.85,21.95,21.60,21.80,-0.20,311
3028　增你強, 99/03/26,"2,207,804","48,722,155",21.65,22.30,21.65,21.90,+0.10,597
3028　增你強, 99/03/29,"1,506,300","33,211,388",22.00,22.20,21.90,22.10,+0.20,441
3028　增你強, 99/03/30,"2,212,819","49,077,282",22.30,22.35,22.00,22.00,-0.10,602
3028　增你強, 99/03/31,"889,888","19,533,608",22.20,22.20,21.80,21.80,-0.20,325
3028　增你強, 99/04/01,"1,125,440","24,732,009",22.00,22.15,21.85,21.85,+0.05,389
3028　增你強, 99/04/02,"1,696,964","37,481,308",21.90,22.25,21.90,22.10,+0.25,541
3028　增你強, 99/04/06,"1,870,573","41,597,106",22.25,22.45,22.05,22.10, 0.00,626
3028　增你強, 99/04/07,"2,021,000","45,210,298",22.35,22.50,22.25,22.25,+0.15,777
3028　增你強, 99/04/08,"1,851,081","40,650,351",22.25,22.25,21.80,21.95,-0.30,752
3028　增你強, 99/04/09,"1,674,477","37,282,633",22.20,22.40,22.10,22.30,+0.35,691
3028　增你強, 99/04/12,"2,260,013","50,648,642",22.40,22.60,22.15,22.60,+0.30,711
3028　增你強, 99/04/13,"2,504,697","56,500,450",22.60,22.85,22.25,22.60, 0.00,929
3028　增你強, 99/04/14,"1,469,909","33,201,642",22.65,22.70,22.35,22.70,+0.10,482
3028　增你強, 99/04/15,"7,512,872","174,356,455",22.90,23.60,22.70,23.35,+0.65,"2,445"
3028　增你強, 99/04/16,"2,459,900","56,536,951",23.35,23.40,22.75,22.95,-0.40,914
3028　增你強, 99/04/19,"2,404,305","52,774,137",22.50,22.70,21.35,21.40,-1.55,922
3028　增你強, 99/04/20,"1,316,106","28,814,832",21.70,22.20,21.60,22.00,+0.60,572
3028　增你強, 99/04/21,"1,393,907","31,116,779",22.10,22.50,22.10,22.25,+0.25,557
3028　增你強, 99/04/22,"1,469,934","32,484,630",22.50,22.50,21.85,22.25, 0.00,531
3028　增你強, 99/04/23,"2,397,392","53,916,340",22.40,22.80,22.05,22.30,+0.05,848
3028　增你強, 99/04/26,"4,470,792","102,634,134",22.70,23.20,22.50,22.95,+0.65,"1,498"
3028　增你強, 99/04/27,"2,410,551","55,471,865",23.05,23.35,22.70,22.70,-0.25,800
3028　增你強, 99/04/28,"1,595,444","35,550,944",21.70,22.55,21.70,22.50,-0.20,513
3028　增你強, 99/04/29,"1,579,325","35,788,979",22.70,22.85,22.40,22.45,-0.05,574
3028　增你強, 99/04/30,"3,808,568","86,279,685",22.50,22.95,22.35,22.75,+0.30,"1,022"
3028　增你強, 99/05/03,"1,564,241","35,098,123",22.75,22.75,22.10,22.30,-0.45,551
3028　增你強, 99/05/04,"1,432,189","31,498,458",22.30,22.45,21.70,21.80,-0.50,496
3028　增你強, 99/05/05,"1,583,307","33,253,017",21.00,21.20,20.80,20.90,-0.90,554
3028　增你強, 99/05/06,"1,573,970","32,948,190",20.90,21.25,20.70,20.75,-0.15,464
3028　增你強, 99/05/07,"847,238","17,173,767",20.10,20.65,19.95,20.60,-0.15,357
3028　增你強, 99/05/10,"600,241","12,588,269",21.00,21.20,20.75,21.20,+0.60,259
3028　增你強, 99/05/11,"1,133,666","24,064,917",21.40,21.50,20.80,20.90,-0.30,438
3028　增你強, 99/05/12,"965,621","20,443,048",21.30,21.35,21.00,21.00,+0.10,436
3028　增你強, 99/05/13,"964,825","20,476,980",21.20,21.35,21.10,21.20,+0.20,441
3028　增你強, 99/05/14,"942,060","19,798,822",21.20,21.20,20.95,21.00,-0.20,365
3028　增你強, 99/05/17,"722,236","14,952,270",20.85,20.85,20.60,20.60,-0.40,296
3028　增你強, 99/05/18,"451,489","9,311,670",20.60,20.85,20.50,20.60, 0.00,188
3028　增你強, 99/05/19,"718,300","14,678,109",20.60,20.70,20.20,20.55,-0.05,313
3028　增你強, 99/05/20,"582,619","11,907,506",20.55,20.65,20.15,20.20,-0.35,281
3028　增你強, 99/05/21,"1,601,107","31,211,205",19.95,19.95,19.25,19.40,-0.80,568
3028　增你強, 99/05/24,"913,795","18,187,957",20.10,20.10,19.75,19.90,+0.50,380
3028　增你強, 99/05/25,"1,136,200","21,802,480",19.70,19.70,18.85,19.20,-0.70,473
3028　增你強, 99/05/26,"574,263","11,084,351",19.35,19.55,19.10,19.20, 0.00,215
3028　增你強, 99/05/27,"577,270","11,198,369",19.40,19.65,19.15,19.60,+0.40,266
3028　增你強, 99/05/28,"917,447","18,205,981",19.80,20.00,19.65,19.70,+0.10,340
3028　增你強, 99/05/31,"371,186","7,324,380",19.70,19.85,19.60,19.75,+0.05,196
3028　增你強, 99/06/01,"674,037","13,322,883",19.70,19.85,19.65,19.70,-0.05,288
3028　增你強, 99/06/02,"650,648","12,802,663",19.70,19.90,19.50,19.55,-0.15,277
3028　增你強, 99/06/03,"614,587","12,149,567",19.75,19.85,19.70,19.80,+0.25,213
3028　增你強, 99/06/04,"421,000","8,328,850",19.95,19.95,19.70,19.80, 0.00,169
3028　增你強, 99/06/07,"626,891","12,020,305",19.40,19.40,19.10,19.15,-0.65,282
3028　增你強, 99/06/08,"301,000","5,787,650",19.15,19.35,19.15,19.20,+0.05,161
3028　增你強, 99/06/09,"853,256","16,423,918",19.50,19.60,18.95,19.05,-0.15,459
3028　增你強, 99/06/10,"459,002","8,795,239",19.25,19.30,18.90,19.15,+0.10,225
3028　增你強, 99/06/11,"558,555","10,875,303",19.45,19.65,19.30,19.65,+0.50,276
