有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
6416　瑞祺電通,107/04/16,"4,414,519","682,015,742",152.00,159.50,150.50,158.00,X0.00,"2,965"
6416　瑞祺電通,107/04/17,"1,900,790","291,023,472",158.00,158.00,148.50,152.00,-6.00,"1,494"
6416　瑞祺電通,107/04/18,"1,784,100","263,441,949",150.00,153.50,143.00,151.00,-1.00,"1,275"
6416　瑞祺電通,107/04/19,"1,782,363","269,553,083",150.00,154.00,147.50,153.50,+2.50,"1,277"
6416　瑞祺電通,107/04/20,"1,555,850","238,714,700",152.00,155.50,150.50,152.00,-1.50,"1,226"
6416　瑞祺電通,107/04/23,"1,261,500","185,168,000",151.50,151.50,143.00,145.50,-6.50,955
6416　瑞祺電通,107/04/24,"1,180,680","160,778,980",145.50,145.50,131.50,132.50,-13.00,"1,008"
6416　瑞祺電通,107/04/25,"756,671","99,859,743",128.50,136.50,128.00,133.00,+0.50,627
6416　瑞祺電通,107/04/26,"688,117","90,776,151",133.00,138.00,128.50,128.50,-4.50,570
6416　瑞祺電通,107/04/27,"405,253","53,184,908",130.00,135.00,128.00,134.00,+5.50,350
6416　瑞祺電通,107/04/30,"234,620","31,248,960",133.00,135.50,131.00,132.50,-1.50,213
6416　瑞祺電通,107/05/02,"170,500","22,423,750",132.50,133.00,130.50,130.50,-2.00,150
6416　瑞祺電通,107/05/03,"680,675","85,516,375",130.50,131.50,122.00,123.00,-7.50,582
6416　瑞祺電通,107/05/04,"673,561","86,242,930",123.00,132.00,121.50,130.00,+7.00,556
6416　瑞祺電通,107/05/07,"588,187","76,510,558",128.00,134.00,125.50,133.00,+3.00,440
6416　瑞祺電通,107/05/08,"857,329","115,932,073",135.00,138.50,132.00,135.50,+2.50,692
6416　瑞祺電通,107/05/09,"392,400","52,406,500",134.50,136.50,132.00,133.00,-2.50,362
6416　瑞祺電通,107/05/10,"273,240","36,262,420",134.00,135.00,130.50,132.00,-1.00,244
6416　瑞祺電通,107/05/11,"285,050","37,366,850",134.00,134.00,130.00,130.00,-2.00,239
6416　瑞祺電通,107/05/14,"400,350","51,678,300",133.00,133.00,127.00,128.00,-2.00,382
6416　瑞祺電通,107/05/15,"435,070","54,578,750",128.00,128.00,124.50,124.50,-3.50,370
6416　瑞祺電通,107/05/16,"1,765,809","237,615,925",124.50,136.50,124.50,136.50,+12.00,"1,144"
6416　瑞祺電通,107/05/17,"2,219,397","306,000,286",136.00,142.00,135.00,138.00,+1.50,"1,689"
6416　瑞祺電通,107/05/18,"577,550","78,081,350",135.00,137.00,133.50,135.00,-3.00,495
6416　瑞祺電通,107/05/21,"326,860","44,173,100",136.50,137.50,133.50,134.50,-0.50,290
6416　瑞祺電通,107/05/22,"356,100","47,277,449",135.00,135.00,131.00,131.50,-3.00,303
6416　瑞祺電通,107/05/23,"511,181","69,145,204",132.00,138.00,131.00,136.50,+5.00,459
6416　瑞祺電通,107/05/24,"1,926,345","271,415,525",137.00,145.00,136.50,145.00,+8.50,"1,334"
6416　瑞祺電通,107/05/25,"1,535,281","218,847,902",145.00,145.00,141.00,141.50,-3.50,"1,205"
6416　瑞祺電通,107/05/28,"618,201","87,998,748",143.50,143.50,141.00,143.00,+1.50,480
6416　瑞祺電通,107/05/29,"858,978","123,173,318",143.00,146.00,140.50,145.50,+2.50,655
6416　瑞祺電通,107/05/30,"1,982,629","292,753,721",145.50,150.00,145.00,149.00,+3.50,"1,473"
6416　瑞祺電通,107/05/31,"1,011,827","148,968,896",148.00,148.50,146.50,148.00,-1.00,878
6416　瑞祺電通,107/06/01,"504,763","72,766,726",144.50,146.00,142.50,143.00,X0.00,472
6416　瑞祺電通,107/06/04,"1,725,567","255,948,184",143.50,151.50,141.50,151.50,+8.50,"1,262"
6416　瑞祺電通,107/06/05,"1,625,989","245,556,832",150.00,153.50,148.00,151.50, 0.00,"1,101"
6416　瑞祺電通,107/06/06,"1,090,400","165,118,300",152.00,153.00,150.00,150.50,-1.00,829
6416　瑞祺電通,107/06/07,"2,182,060","342,592,280",150.50,165.00,150.50,163.00,+12.50,"1,636"
6416　瑞祺電通,107/06/08,"3,942,704","664,709,956",167.50,176.00,162.50,163.00, 0.00,"3,016"
6416　瑞祺電通,107/06/11,"1,346,118","207,841,762",155.00,159.50,151.50,155.50,-7.50,"1,129"
