有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2331　精英, 99/01/04,"74,742,602","1,160,860,180",15.40,15.90,15.00,15.50,+0.25,"13,581"
2331　精英, 99/01/05,"23,185,157","352,407,157",15.50,15.60,15.00,15.00,-0.50,"5,432"
2331　精英, 99/01/06,"15,293,097","230,962,518",15.00,15.30,15.00,15.05,+0.05,"3,229"
2331　精英, 99/01/07,"14,201,501","211,312,994",15.25,15.25,14.55,14.55,-0.50,"3,632"
2331　精英, 99/01/08,"12,929,310","191,807,386",14.80,15.10,14.45,14.95,+0.40,"3,408"
2331　精英, 99/01/11,"11,485,616","173,272,367",15.00,15.30,14.85,14.95, 0.00,"2,723"
2331　精英, 99/01/12,"11,368,156","170,169,793",14.85,15.20,14.80,14.90,-0.05,"2,565"
2331　精英, 99/01/13,"10,836,348","159,164,490",14.70,14.85,14.60,14.60,-0.30,"2,522"
2331　精英, 99/01/14,"8,166,093","120,930,023",14.65,14.95,14.65,14.70,+0.10,"2,050"
2331　精英, 99/01/15,"14,446,723","217,188,071",14.90,15.20,14.85,15.05,+0.35,"3,409"
2331　精英, 99/01/18,"19,441,653","295,693,719",15.00,15.40,14.95,15.15,+0.10,"3,872"
2331　精英, 99/01/19,"10,758,721","162,001,688",15.20,15.30,14.85,14.90,-0.25,"2,323"
2331　精英, 99/01/20,"7,233,250","108,107,475",15.10,15.15,14.80,14.80,-0.10,"1,744"
2331　精英, 99/01/21,"7,863,941","114,973,234",14.80,14.85,14.40,14.40,-0.40,"2,084"
2331　精英, 99/01/22,"7,605,222","107,482,908",14.10,14.35,14.05,14.05,-0.35,"1,771"
2331　精英, 99/01/25,"4,552,585","63,775,872",13.85,14.20,13.85,13.95,-0.10,"1,189"
2331　精英, 99/01/26,"8,741,156","118,431,188",14.05,14.15,13.00,13.05,-0.90,"2,084"
2331　精英, 99/01/27,"5,809,093","76,000,810",13.30,13.30,12.90,13.10,+0.05,"1,407"
2331　精英, 99/01/28,"4,699,179","63,511,783",13.30,13.80,13.20,13.70,+0.60,"1,285"
2331　精英, 99/01/29,"3,861,271","51,572,678",13.50,13.50,13.25,13.30,-0.40,988
2331　精英, 99/02/01,"4,379,073","58,638,618",13.30,13.65,13.15,13.40,+0.10,"1,027"
2331　精英, 99/02/02,"3,898,998","52,122,764",13.60,13.60,13.10,13.10,-0.30,"1,301"
2331　精英, 99/02/03,"2,644,377","35,163,108",13.40,13.40,13.20,13.35,+0.25,795
2331　精英, 99/02/04,"3,282,867","44,386,001",13.40,13.60,13.35,13.50,+0.15,973
2331　精英, 99/02/05,"7,543,098","97,422,061",13.30,13.35,12.60,12.75,-0.75,"1,959"
2331　精英, 99/02/06,"4,906,010","60,743,721",12.80,12.90,11.90,12.45,-0.30,"1,221"
2331　精英, 99/02/08,"3,249,891","40,671,910",12.55,12.65,12.30,12.50,+0.05,940
2331　精英, 99/02/09,"3,428,663","43,708,362",12.35,13.00,12.35,12.95,+0.45,822
2331　精英, 99/02/10,"4,322,734","56,873,195",13.00,13.40,13.00,13.00,+0.05,"1,058"
2331　精英, 99/02/22,"2,823,469","37,201,086",13.30,13.35,13.05,13.15,+0.15,692
2331　精英, 99/02/23,"2,245,557","29,293,741",13.10,13.15,12.95,13.05,-0.10,533
2331　精英, 99/02/24,"2,162,736","28,216,918",12.95,13.20,12.90,13.00,-0.05,659
2331　精英, 99/02/25,"2,771,093","35,969,078",13.10,13.15,12.80,12.90,-0.10,913
2331　精英, 99/02/26,"2,520,613","32,328,643",13.00,13.00,12.65,12.85,-0.05,600
2331　精英, 99/03/01,"3,174,787","41,304,481",12.90,13.15,12.80,13.05,+0.20,722
2331　精英, 99/03/02,"7,835,961","104,850,279",13.15,13.60,13.05,13.30,+0.25,"1,981"
2331　精英, 99/03/03,"2,229,285","29,722,478",13.40,13.50,13.25,13.30, 0.00,703
2331　精英, 99/03/04,"2,677,795","35,329,235",13.30,13.35,13.10,13.10,-0.20,780
2331　精英, 99/03/05,"11,585,957","158,010,685",13.15,14.00,13.15,14.00,+0.90,"2,061"
2331　精英, 99/03/08,"18,540,128","260,505,392",14.10,14.20,13.80,14.05,+0.05,"3,674"
2331　精英, 99/03/09,"4,717,861","65,476,084",14.05,14.05,13.80,13.80,-0.25,"1,134"
2331　精英, 99/03/10,"4,824,721","67,448,210",13.85,14.15,13.85,13.90,+0.10,"1,149"
2331　精英, 99/03/11,"3,763,724","51,788,286",13.90,14.05,13.60,13.65,-0.25,"1,059"
2331　精英, 99/03/12,"2,127,681","29,120,053",13.70,13.80,13.60,13.65, 0.00,651
2331　精英, 99/03/15,"2,682,464","36,321,957",13.65,13.75,13.45,13.45,-0.20,724
2331　精英, 99/03/16,"2,969,371","40,650,010",13.45,13.90,13.45,13.85,+0.40,740
2331　精英, 99/03/17,"6,543,732","90,978,888",14.00,14.00,13.75,13.90,+0.05,"1,462"
2331　精英, 99/03/18,"5,168,731","71,703,700",13.90,14.00,13.75,13.80,-0.10,"1,328"
2331　精英, 99/03/19,"3,385,131","46,988,083",13.85,14.00,13.80,13.80, 0.00,871
2331　精英, 99/03/22,"2,722,215","37,420,838",13.80,13.90,13.70,13.75,-0.05,757
2331　精英, 99/03/23,"5,820,659","81,154,104",13.85,14.05,13.80,13.80,+0.05,"1,426"
2331　精英, 99/03/24,"3,580,437","49,479,141",14.00,14.00,13.60,13.60,-0.20,921
2331　精英, 99/03/25,"2,897,640","39,424,083",13.60,13.70,13.50,13.55,-0.05,912
2331　精英, 99/03/26,"4,323,910","58,937,565",13.55,13.75,13.50,13.60,+0.05,"1,068"
2331　精英, 99/03/29,"3,841,218","52,657,801",13.80,13.80,13.60,13.65,+0.05,942
2331　精英, 99/03/30,"2,607,582","35,678,951",13.70,13.80,13.60,13.65, 0.00,715
2331　精英, 99/03/31,"2,386,604","32,579,263",13.70,13.75,13.60,13.60,-0.05,696
2331　精英, 99/04/01,"6,300,448","86,709,638",13.60,13.85,13.60,13.70,+0.10,"1,338"
2331　精英, 99/04/02,"4,506,384","61,978,969",13.75,13.85,13.65,13.70, 0.00,"1,031"
2331　精英, 99/04/06,"6,555,716","90,807,793",13.80,13.95,13.75,13.80,+0.10,"1,471"
2331　精英, 99/04/07,"3,009,068","41,582,964",13.95,13.95,13.75,13.75,-0.05,938
2331　精英, 99/04/08,"4,467,083","61,159,664",13.70,13.85,13.55,13.60,-0.15,"1,193"
