有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1725　元禎, 99/01/04,"29,215","564,791",19.00,19.50,19.00,19.00,-0.30,21
1725　元禎, 99/01/05,"14,758","279,549",18.80,19.05,18.80,18.95,-0.05,15
1725　元禎, 99/01/06,"44,000","845,300",19.00,19.50,19.00,19.15,+0.20,29
1725　元禎, 99/01/07,"54,120","1,057,380",19.30,19.90,19.15,19.20,+0.05,32
1725　元禎, 99/01/08,"18,210","356,024",19.20,19.65,19.20,19.55,+0.35,18
1725　元禎, 99/01/11,"15,510","304,143",19.80,19.80,19.30,19.50,-0.05,14
1725　元禎, 99/01/12,"12,007","234,435",19.50,19.80,19.30,19.50, 0.00,8
1725　元禎, 99/01/13,"36,532","685,491",19.30,19.45,18.55,19.35,-0.15,31
1725　元禎, 99/01/14,"29,080","548,862",18.95,19.10,18.70,19.10,-0.25,23
1725　元禎, 99/01/15,"39,999","780,880",19.10,19.70,19.10,19.65,+0.55,23
1725　元禎, 99/01/18,"11,008","213,104",19.20,19.50,19.20,19.50,-0.15,7
1725　元禎, 99/01/19,"15,005","289,844",19.50,19.50,19.20,19.25,-0.25,14
1725　元禎, 99/01/20,"30,000","583,700",19.40,20.20,19.25,19.30,+0.05,14
1725　元禎, 99/01/21,"13,112","253,616",19.50,19.50,19.05,19.05,-0.25,11
1725　元禎, 99/01/22,"33,000","641,600",19.05,19.90,18.70,19.25,+0.20,20
1725　元禎, 99/01/25,"12,002","229,886",19.10,19.25,19.05,19.05,-0.20,12
1725　元禎, 99/01/26,"21,030","391,309",19.10,19.10,18.30,18.60,-0.45,19
1725　元禎, 99/01/27,"13,000","237,250",18.50,18.50,18.05,18.45,-0.15,8
1725　元禎, 99/01/28,"17,006","310,010",18.40,18.45,18.05,18.45, 0.00,10
1725　元禎, 99/01/29,"14,260","257,456",18.30,18.30,17.85,18.20,-0.25,13
1725　元禎, 99/02/01,"11,013","196,482",18.05,18.05,17.70,17.80,-0.40,9
1725　元禎, 99/02/02,"17,005","301,837",17.90,18.00,17.55,17.55,-0.25,12
1725　元禎, 99/02/03,"11,007","194,424",17.55,17.80,17.55,17.70,+0.15,11
1725　元禎, 99/02/04,"18,231","319,717",17.80,17.80,17.40,17.40,-0.30,23
1725　元禎, 99/02/05,"21,007","360,068",17.40,17.40,16.75,16.75,-0.65,17
1725　元禎, 99/02/06,"21,038","355,542",16.80,17.05,16.55,16.75, 0.00,14
1725　元禎, 99/02/08,"14,764","242,905",16.80,16.80,16.20,16.25,-0.50,16
1725　元禎, 99/02/09,"12,080","195,103",16.05,16.45,16.05,16.45,+0.20,13
1725　元禎, 99/02/10,"22,010","374,072",16.70,17.40,16.60,17.20,+0.75,16
1725　元禎, 99/02/22,"10,008","172,288",17.30,17.35,17.15,17.15,-0.05,6
1725　元禎, 99/02/23,"14,200","244,150",17.20,17.25,17.15,17.20,+0.05,10
1725　元禎, 99/02/24,"11,000","191,200",17.20,17.50,17.20,17.50,+0.30,7
1725　元禎, 99/02/25,"23,250","398,850",17.50,17.50,16.90,16.90,-0.60,17
1725　元禎, 99/02/26,"12,154","208,168",16.95,17.25,16.95,17.20,+0.30,12
1725　元禎, 99/03/01,"13,029","227,113",17.20,17.85,17.15,17.85,+0.65,8
1725　元禎, 99/03/02,"19,000","344,050",17.50,18.40,17.50,17.85, 0.00,13
1725　元禎, 99/03/03,"12,001","214,067",18.00,18.05,17.75,17.75,-0.10,7
1725　元禎, 99/03/04,"26,632","470,458",17.80,17.80,17.55,17.60,-0.15,22
1725　元禎, 99/03/05,"23,300","415,040",17.55,18.05,17.55,17.95,+0.35,14
1725　元禎, 99/03/08,"11,060","198,762",18.00,18.00,17.70,17.70,-0.25,9
1725　元禎, 99/03/09,"14,007","247,924",17.90,17.90,17.60,17.85,+0.15,12
1725　元禎, 99/03/10,"14,000","248,850",17.85,17.85,17.70,17.85, 0.00,10
1725　元禎, 99/03/11,"11,011","196,246",17.85,17.90,17.65,17.75,-0.10,7
1725　元禎, 99/03/12,"17,000","299,600",17.80,17.80,17.55,17.80,+0.05,12
1725　元禎, 99/03/15,"10,006","177,005",17.80,17.80,17.65,17.70,-0.10,7
1725　元禎, 99/03/16,"24,000","431,600",17.80,18.15,17.70,18.15,+0.45,14
1725　元禎, 99/03/17,"26,865","493,038",18.15,18.85,17.90,18.80,+0.65,22
1725　元禎, 99/03/18,"21,100","395,610",18.60,18.80,18.60,18.80, 0.00,15
1725　元禎, 99/03/19,"15,583","286,860",18.50,18.60,18.35,18.35,-0.45,14
