有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1232　大統益, 99/01/04,"128,200","4,878,350",38.05,38.20,38.00,38.10, 0.00,62
1232　大統益, 99/01/05,"212,065","8,082,070",38.10,38.20,38.00,38.05,-0.05,94
1232　大統益, 99/01/06,"329,906","12,638,366",38.05,38.60,38.05,38.40,+0.35,169
1232　大統益, 99/01/07,"311,602","11,982,795",38.75,38.75,38.40,38.40, 0.00,162
1232　大統益, 99/01/08,"272,296","10,468,850",38.40,38.60,38.30,38.55,+0.15,137
1232　大統益, 99/01/11,"704,578","27,520,360",38.95,39.45,38.65,39.05,+0.50,350
1232　大統益, 99/01/12,"345,028","13,321,639",39.00,39.00,38.25,38.55,-0.50,147
1232　大統益, 99/01/13,"132,600","5,112,189",38.60,38.90,38.30,38.40,-0.15,84
1232　大統益, 99/01/14,"174,508","6,701,455",38.35,38.70,38.20,38.50,+0.10,93
1232　大統益, 99/01/15,"103,536","3,980,623",38.80,38.80,38.35,38.40,-0.10,65
1232　大統益, 99/01/18,"147,366","5,655,139",38.20,38.70,38.20,38.50,+0.10,83
1232　大統益, 99/01/19,"156,010","5,991,184",38.60,38.60,38.25,38.40,-0.10,77
1232　大統益, 99/01/20,"172,000","6,592,900",38.40,38.45,38.25,38.45,+0.05,53
1232　大統益, 99/01/21,"216,000","8,248,700",38.30,38.40,38.00,38.05,-0.40,121
1232　大統益, 99/01/22,"131,632","4,959,473",38.00,38.00,37.50,37.70,-0.35,82
1232　大統益, 99/01/25,"141,000","5,264,800",37.80,37.80,37.05,37.40,-0.30,82
1232　大統益, 99/01/26,"288,730","10,717,592",37.80,37.80,36.80,36.80,-0.60,153
1232　大統益, 99/01/27,"172,030","6,298,077",36.80,36.90,36.50,36.50,-0.30,96
1232　大統益, 99/01/28,"93,636","3,442,335",36.60,37.00,36.50,36.95,+0.45,74
1232　大統益, 99/01/29,"48,337","1,769,331",36.35,36.80,36.35,36.60,-0.35,41
1232　大統益, 99/02/01,"107,083","3,883,421",36.60,36.70,36.00,36.50,-0.10,81
1232　大統益, 99/02/02,"88,028","3,196,790",36.75,36.75,36.05,36.10,-0.40,66
1232　大統益, 99/02/03,"87,140","3,153,910",36.30,36.50,35.95,36.20,+0.10,62
1232　大統益, 99/02/04,"42,027","1,522,088",36.20,36.45,36.10,36.40,+0.20,31
1232　大統益, 99/02/05,"176,330","6,288,310",36.05,36.05,35.50,35.60,-0.80,104
1232　大統益, 99/02/06,"125,570","4,450,532",35.40,36.30,35.10,35.95,+0.35,86
1232　大統益, 99/02/08,"186,955","6,702,482",35.90,36.05,35.70,35.80,-0.15,51
1232　大統益, 99/02/09,"75,084","2,702,295",35.80,36.20,35.80,36.10,+0.30,49
1232　大統益, 99/02/10,"75,001","2,731,836",36.20,36.55,36.20,36.30,+0.20,57
1232　大統益, 99/02/22,"64,000","2,355,850",37.00,37.00,36.55,36.55,+0.25,32
1232　大統益, 99/02/23,"43,150","1,581,710",36.55,36.80,36.55,36.80,+0.25,29
1232　大統益, 99/02/24,"63,057","2,313,161",36.80,36.95,36.60,36.95,+0.15,33
1232　大統益, 99/02/25,"211,151","7,928,276",37.00,37.80,36.65,37.80,+0.85,192
1232　大統益, 99/02/26,"86,122","3,232,953",37.50,37.90,37.25,37.80, 0.00,50
1232　大統益, 99/03/01,"67,296","2,545,038",37.80,38.00,37.60,37.90,+0.10,49
1232　大統益, 99/03/02,"69,180","2,622,118",38.00,38.10,37.75,37.80,-0.10,40
1232　大統益, 99/03/03,"93,421","3,543,612",37.80,38.00,37.80,38.00,+0.20,47
1232　大統益, 99/03/04,"111,604","4,233,762",38.00,38.10,37.75,38.00, 0.00,56
