有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
6024　群益期,106/10/16,"358,328","17,151,544",48.00,48.10,47.35,48.00,X0.00,214
6024　群益期,106/10/17,"284,224","13,645,337",48.20,48.20,47.65,48.15,+0.15,186
6024　群益期,106/10/18,"324,880","15,516,408",48.10,48.10,47.50,47.80,-0.35,211
6024　群益期,106/10/19,"201,789","9,591,762",47.80,47.80,47.30,47.55,-0.25,132
6024　群益期,106/10/20,"340,628","15,963,916",47.15,47.15,46.60,47.15,-0.40,245
6024　群益期,106/10/23,"126,434","5,987,854",47.10,47.50,47.10,47.25,+0.10,85
6024　群益期,106/10/24,"152,747","7,199,132",47.15,47.30,47.05,47.30,+0.05,87
6024　群益期,106/10/25,"175,700","8,245,139",47.30,47.30,46.80,46.85,-0.45,121
6024　群益期,106/10/26,"112,004","5,245,682",46.85,47.00,46.65,46.80,-0.05,89
6024　群益期,106/10/27,"387,516","18,093,748",46.80,47.00,46.40,46.70,-0.10,180
6024　群益期,106/10/30,"307,284","14,284,718",46.70,46.95,46.30,46.55,-0.15,175
6024　群益期,106/10/31,"125,916","5,864,419",46.55,46.75,46.45,46.50,-0.05,93
6024　群益期,106/11/01,"196,400","9,226,438",46.60,47.25,46.60,47.05,+0.55,134
6024　群益期,106/11/02,"193,805","9,121,162",47.05,47.30,46.90,47.10,+0.05,131
6024　群益期,106/11/03,"80,616","3,784,052",47.00,47.10,46.80,47.05,-0.05,63
6024　群益期,106/11/06,"450,202","21,057,244",47.20,47.20,46.45,46.55,-0.50,221
6024　群益期,106/11/07,"575,414","26,475,619",46.50,46.55,45.80,45.90,-0.65,313
6024　群益期,106/11/08,"215,982","9,926,522",46.00,46.10,45.90,46.00,+0.10,146
6024　群益期,106/11/09,"277,450","12,756,850",46.00,46.40,45.70,45.90,-0.10,155
6024　群益期,106/11/10,"200,833","9,168,615",45.70,45.90,45.55,45.90, 0.00,122
6024　群益期,106/11/13,"210,579","9,597,259",45.60,45.75,45.40,45.55,-0.35,121
6024　群益期,106/11/14,"107,703","4,899,045",45.60,45.70,45.30,45.55, 0.00,81
6024　群益期,106/11/15,"152,524","6,931,946",45.50,45.55,45.40,45.45,-0.10,70
6024　群益期,106/11/16,"218,424","9,918,975",45.50,45.65,45.20,45.45, 0.00,133
6024　群益期,106/11/17,"91,141","4,140,413",45.50,45.50,45.30,45.40,-0.05,73
6024　群益期,106/11/20,"117,442","5,339,696",45.40,45.70,45.30,45.65,+0.25,77
6024　群益期,106/11/21,"297,495","13,647,917",45.65,46.10,45.50,46.05,+0.40,160
6024　群益期,106/11/22,"315,228","14,659,866",46.05,46.90,46.05,46.65,+0.60,151
6024　群益期,106/11/23,"279,447","13,140,397",46.75,47.25,46.70,47.10,+0.45,173
6024　群益期,106/11/24,"163,265","7,663,081",47.15,47.15,46.75,46.75,-0.35,98
6024　群益期,106/11/27,"136,645","6,367,636",46.75,46.75,46.45,46.50,-0.25,86
6024　群益期,106/11/28,"167,990","7,802,528",46.50,46.85,46.25,46.45,-0.05,90
6024　群益期,106/11/29,"113,861","5,296,383",46.50,46.80,46.35,46.45, 0.00,72
6024　群益期,106/11/30,"173,431","8,013,567",46.45,46.45,46.00,46.30,-0.15,113
6024　群益期,106/12/01,"199,151","9,198,040",46.35,46.40,46.05,46.05,-0.25,139
6024　群益期,106/12/04,"188,548","8,689,462",46.10,46.20,46.00,46.05, 0.00,104
6024　群益期,106/12/05,"214,657","9,933,816",46.20,46.40,46.15,46.40,+0.35,113
6024　群益期,106/12/06,"141,274","6,535,553",46.50,46.50,46.15,46.20,-0.20,90
