有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2359　所羅門, 99/01/04,"1,689,940","27,109,872",16.20,16.25,15.90,15.90,-0.30,579
2359　所羅門, 99/01/05,"1,731,171","27,250,080",16.00,16.10,15.55,15.55,-0.35,536
2359　所羅門, 99/01/06,"1,312,837","20,539,408",15.65,15.80,15.50,15.60,+0.05,472
2359　所羅門, 99/01/07,"1,735,901","27,110,723",15.60,15.85,15.35,15.35,-0.25,564
2359　所羅門, 99/01/08,"1,333,657","20,348,122",15.35,15.50,15.10,15.40,+0.05,477
2359　所羅門, 99/01/11,"1,073,778","16,769,345",15.50,15.80,15.50,15.60,+0.20,421
2359　所羅門, 99/01/12,"971,448","15,077,906",15.65,15.70,15.45,15.50,-0.10,291
2359　所羅門, 99/01/13,"615,878","9,545,507",15.45,15.60,15.35,15.50, 0.00,243
2359　所羅門, 99/01/14,"1,263,400","19,871,001",15.65,15.85,15.60,15.80,+0.30,450
2359　所羅門, 99/01/15,"2,403,955","38,482,016",15.90,16.20,15.85,15.85,+0.05,624
2359　所羅門, 99/01/18,"1,897,957","30,191,011",15.75,16.15,15.65,15.80,-0.05,557
2359　所羅門, 99/01/19,"1,062,198","16,745,087",15.90,16.00,15.65,15.70,-0.10,351
2359　所羅門, 99/01/20,"586,550","9,183,233",15.90,15.90,15.55,15.55,-0.15,261
2359　所羅門, 99/01/21,"1,806,952","27,424,121",15.40,15.50,14.95,15.00,-0.55,500
2359　所羅門, 99/01/22,"1,084,361","15,881,378",14.50,14.80,14.50,14.55,-0.45,348
2359　所羅門, 99/01/25,"1,059,945","15,116,466",14.20,14.55,14.10,14.20,-0.35,393
2359　所羅門, 99/01/26,"1,798,902","24,989,578",14.30,14.50,13.45,13.45,-0.75,499
2359　所羅門, 99/01/27,"1,859,745","24,487,988",13.45,13.50,12.85,12.85,-0.60,427
2359　所羅門, 99/01/28,"1,282,429","16,895,944",13.00,13.40,13.00,13.35,+0.50,337
2359　所羅門, 99/01/29,"731,105","9,515,352",13.10,13.20,12.85,13.05,-0.30,226
2359　所羅門, 99/02/01,"604,005","7,865,465",13.10,13.25,12.80,13.10,+0.05,199
2359　所羅門, 99/02/02,"682,444","8,936,453",13.30,13.35,12.85,12.85,-0.25,234
2359　所羅門, 99/02/03,"722,006","9,330,069",13.00,13.10,12.75,13.00,+0.15,235
2359　所羅門, 99/02/04,"1,762,606","23,479,334",13.00,13.60,12.95,13.40,+0.40,515
2359　所羅門, 99/02/05,"1,108,071","14,081,233",12.70,13.10,12.50,12.50,-0.90,352
2359　所羅門, 99/02/06,"902,821","10,907,547",12.50,12.50,11.70,12.00,-0.50,283
2359　所羅門, 99/02/08,"552,116","6,651,828",12.15,12.20,11.85,11.95,-0.05,301
