有價證卷代號及名稱,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1795　美時,108/12/16,"2,183,734","231,832,405",109.00,109.50,104.50,104.50,X0.00,"1,643"
1795　美時,108/12/17,"1,596,422","167,864,810",106.00,106.50,104.00,105.00,+0.50,"1,197"
1795　美時,108/12/18,"792,202","83,746,816",105.00,106.50,104.50,106.50,+1.50,625
1795　美時,108/12/19,"823,550","86,746,524",107.00,107.00,104.50,104.50,-2.00,599
1795　美時,108/12/20,"1,222,255","129,460,785",105.50,106.50,104.50,106.50,+2.00,910
1795　美時,108/12/23,"6,365,725","703,251,425",108.00,113.00,107.00,113.00,+6.50,"4,214"
1795　美時,108/12/24,"2,927,242","327,868,862",112.00,113.50,111.00,111.00,-2.00,"2,038"
1795　美時,108/12/25,"1,613,576","179,525,936",111.00,112.50,110.00,112.00,+1.00,"1,141"
1795　美時,108/12/26,"2,664,376","299,628,364",112.50,114.00,110.50,114.00,+2.00,"1,714"
1795　美時,108/12/27,"2,577,479","289,107,904",113.50,114.50,110.50,110.50,-3.50,"1,545"
1795　美時,108/12/30,"4,325,917","492,596,038",110.50,115.00,110.00,115.00,+4.50,"2,672"
1795　美時,108/12/31,"11,585,853","1,350,839,019",115.00,119.00,113.50,115.00, 0.00,"7,928"
1795　美時,109/01/02,"3,453,865","405,245,633",118.00,118.50,116.00,117.50,+2.50,"2,312"
1795　美時,109/01/03,"6,143,840","724,870,855",119.00,120.00,114.00,116.50,-1.00,"3,700"
1795　美時,109/01/06,"2,863,001","331,838,613",116.50,118.50,113.50,113.50,-3.00,"1,864"
1795　美時,109/01/07,"3,836,635","423,214,532",114.00,114.50,107.00,108.00,-5.50,"2,545"
1795　美時,109/01/08,"2,168,200","235,955,500",107.50,110.50,106.00,109.50,+1.50,"1,514"
1795　美時,109/01/09,"2,190,971","244,329,235",110.50,112.50,110.00,112.50,+3.00,"1,492"
1795　美時,109/01/10,"4,091,872","468,411,689",115.00,116.00,112.00,114.50,+2.00,"2,695"
1795　美時,109/01/13,"15,911,173","1,808,333,357",118.00,120.50,109.00,109.00,-5.50,"9,966"
1795　美時,109/01/14,"5,167,700","556,073,148",109.50,110.00,106.00,107.00,-2.00,"3,634"
1795　美時,109/01/15,"3,821,500","407,542,000",107.50,108.50,105.50,105.50,-1.50,"2,837"
1795　美時,109/01/16,"2,432,295","256,028,270",106.00,106.50,104.50,105.00,-0.50,"1,856"
1795　美時,109/01/17,"3,116,239","330,612,073",105.50,107.50,104.50,105.00, 0.00,"2,272"
1795　美時,109/01/20,"1,892,370","197,774,035",105.50,105.50,104.00,104.00,-1.00,"1,383"
1795　美時,109/01/30,"4,430,865","427,396,316",99.00,100.00,93.60,93.60,-10.40,"3,113"
1795　美時,109/01/31,"3,106,375","288,342,750",93.70,95.50,90.40,91.50,-2.10,"2,385"
1795　美時,109/02/03,"3,729,465","325,968,487",88.60,89.70,85.20,88.00,-3.50,"2,587"
1795　美時,109/02/04,"2,969,043","268,513,113",90.50,91.90,89.50,90.10,+2.10,"2,191"
1795　美時,109/02/05,"2,535,635","231,426,780",90.70,92.20,90.20,90.80,+0.70,"1,875"
1795　美時,109/02/06,"2,544,100","230,783,200",91.80,92.50,90.00,90.20,-0.60,"1,906"
1795　美時,109/02/07,"2,329,015","208,565,350",89.90,90.90,88.70,88.70,-1.50,"1,797"
1795　美時,109/02/10,"1,384,300","123,121,033",88.40,90.20,87.00,89.80,+1.10,"1,166"
1795　美時,109/02/11,"2,668,596","244,899,169",90.80,92.70,90.60,91.40,+1.60,"1,991"
1795　美時,109/02/12,"2,115,401","196,143,293",91.40,93.30,91.40,92.70,+1.30,"1,596"
1795　美時,109/02/13,"1,453,400","134,969,978",94.00,94.00,91.60,91.80,-0.90,"1,182"
1795　美時,109/02/14,"942,962","87,196,166",92.10,92.90,91.80,92.80,+1.00,752
1795　美時,109/02/17,"1,776,968","166,511,779",93.20,94.80,92.60,93.00,+0.20,"1,383"
1795　美時,109/02/18,"1,009,202","93,997,688",93.00,93.90,92.60,93.00, 0.00,760
1795　美時,109/02/19,"1,419,502","133,168,087",93.50,94.30,93.10,93.60,+0.60,988
1795　美時,109/02/20,"1,275,060","119,275,464",94.10,94.50,92.80,93.00,-0.60,"1,007"
1795　美時,109/02/21,"1,863,314","174,895,857",93.80,94.80,93.00,93.20,+0.20,"1,339"
1795　美時,109/02/24,"1,004,200","92,585,940",92.80,93.50,91.50,91.50,-1.70,798
1795　美時,109/02/25,"1,176,804","106,567,503",90.40,91.90,89.10,91.30,-0.20,928
1795　美時,109/02/26,"979,439","88,794,528",90.90,91.80,89.90,89.90,-1.40,753
1795　美時,109/02/27,"1,708,400","151,554,100",90.80,90.80,87.00,87.00,-2.90,"1,280"
1795　美時,109/03/02,"1,420,452","123,244,310",85.00,88.80,85.00,88.30,+1.30,"1,072"
1795　美時,109/03/03,"4,310,113","402,117,180",90.70,95.70,89.80,94.60,+6.30,"3,488"
1795　美時,109/03/04,"2,852,440","270,813,586",94.70,96.10,93.70,94.40,-0.20,"2,187"
1795　美時,109/03/05,"1,949,630","187,037,480",95.30,97.40,95.20,95.30,+0.90,"1,560"
1795　美時,109/03/06,"1,409,200","134,736,900",94.20,96.30,94.20,95.70,+0.40,"1,087"
1795　美時,109/03/09,"4,441,371","428,964,445",95.30,98.10,94.50,94.70,-1.00,"3,266"
1795　美時,109/03/10,"2,238,977","208,796,256",93.70,95.40,91.80,93.00,-1.70,"1,696"
1795　美時,109/03/11,"3,489,786","314,567,551",90.30,91.50,88.70,88.70,-4.30,"2,506"
1795　美時,109/03/12,"4,193,239","343,680,285",87.70,87.80,79.90,79.90,-8.80,"2,925"
1795　美時,109/03/13,"2,588,545","186,636,892",72.00,73.00,72.00,72.50,-7.40,"1,685"
1795　美時,109/03/16,"5,891,529","394,818,044",72.50,73.00,65.30,65.30,-7.20,"4,262"
1795　美時,109/03/17,"3,222,244","192,071,754",58.90,62.70,58.80,58.80,-6.50,"2,098"
1795　美時,109/03/18,"6,731,760","364,521,280",58.90,58.90,53.00,53.00,-5.80,"4,646"
1795　美時,109/03/19,"1,805,653","86,268,995",47.70,48.90,47.70,47.70,-5.30,725
1795　美時,109/03/20,"4,321,237","214,941,805",47.20,51.50,47.20,49.50,+1.80,"3,230"
1795　美時,109/03/23,"2,542,128","114,358,342",47.90,47.90,44.55,44.55,-4.95,"1,896"
1795　美時,109/03/24,"2,165,929","102,403,155",45.60,48.45,45.60,48.10,+3.55,"1,553"
1795　美時,109/03/25,"1,433,000","74,822,800",50.70,52.90,50.70,52.90,+4.80,984
1795　美時,109/03/26,"2,906,204","153,730,500",54.70,54.70,50.20,53.40,+0.50,"1,940"
1795　美時,109/03/27,"4,553,720","257,802,987",55.00,58.70,53.50,57.50,+4.10,"2,967"
